ID;RegioS;Code_1;Naam_2;SorteringNaam_3;Code_4;Naam_5;Code_6;Naam_7;Code_8;Naam_9;Code_10;Naam_11;Code_12;Naam_13;Code_14;Naam_15;Code_16;Naam_17;Code_18;Naam_19;Code_20;Naam_21;Code_22;Naam_23;Code_24;Naam_25;Code_26;Naam_27;Code_28;Naam_29;Code_30;Naam_31;Code_32;Naam_33;Code_34;Naam_35;Code_36;Naam_37;Code_38;Naam_39;Code_40;Naam_41;Code_42;Naam_43;Code_44;Naam_45;Code_46;Omschrijving_47;Code_48;Naam_49;Inwonertal_50;Omgevingsadressendichtheid_51
378;856;856;Uden                                   ;Uden                       ;1;'s-Hertogenbosch;72;Brabant-Noord             ;35;Noordoost-Noord-Brabant            ;352;Overig Noordoost-Noord-Brabant     ;3520;Overig Noordoost-Noord-brabant             ;112;Midden-Meijerij                         ;54;GGD Hart voor Brabant             ;3010;Westelijk Peelgebied                    ;13;Zuidelijk veehouderijgebied  ;4;Zuid-Nederland ; NL4;Zuid-Nederland ; NL41;Noord-Brabant; NL413;Noordoost-Noord-Brabant            ;21;Brabant-Noord            ;30;Noord-Brabant;1;'s-Hertogenbosch;27;Noordoost Brabant      ;14;O.-Brabant, N.- en M.-Limburg, Nijmegen ;36;Noordoost-Brabant              ;0;                ;0;                ;4;20 000 - < 50 000 inwoners  ;3;Matig stedelijk     ;40201;1202
379;450;450;Uitgeest                               ;Uitgeest                   ;15;Haarlem         ;44;Kennemerland              ;20;IJmond                             ;200;IJmond                             ;2000;IJmond                                     ;55;Noord-Kennemerland                      ;31;GGD Kennemerland                  ;2706;Waterland en N.-Hollandse Droogmakerijen;8;Waterland en Droogmakerijen  ;3;West-Nederland ; NL3;West-Nederland ; NL32;Noord-Holland; NL323;IJmond                             ;12;Kennemerland             ;27;Noord-Holland;4;Amsterdam       ;20;Zuidelijk Noord-Holland;6;Hollands-Utrechtse meren                ;25;West-Kennnemerland             ;0;                ;11;Haarlem         ;3;10 000 - < 20 000 inwoners  ;4;Weinig stedelijk    ;11915;936
380;451;451;Uithoorn                               ;Uithoorn                   ;13;Amsterdam       ;51;Amsterdam en omstreken    ;23;Groot-Amsterdam                    ;232;Overig Groot-Amsterdam             ;2323;Haarlemmermeer en omgeving                 ;62;Noordhollandse Meerlanden               ;35;GGD Amstelland,de Meerlanden      ;2703;Amstelland en Aalsmeer                  ;7;Westelijk Holland            ;3;West-Nederland ; NL3;West-Nederland ; NL32;Noord-Holland; NL326;Groot-Amsterdam                    ;13;Amsterdam-Amstelland     ;27;Noord-Holland;4;Amsterdam       ;20;Zuidelijk Noord-Holland;17;Overig Nederland                        ;21;Agglomeratie Amsterdam         ;0;                ;0;                ;4;20 000 - < 50 000 inwoners  ;3;Matig stedelijk     ;26844;1329
381;184;184;Urk                                    ;Urk                        ;7;Zwolle/Lelystad ;65;Flevoland                 ;40;Flevoland                          ;400;Flevoland                          ;4003;Noordoostpolder en Urk                     ;25;Urk                                     ;22;GGD Flevoland                     ;2401;Noordoostelijke Polder                  ;6;IJsselmeerpolders            ;2;Oost-Nederland ; NL2;Oost-Nederland ; NL23;Flevoland    ; NL230;Flevoland                          ;25;Flevoland                ;24;Flevoland    ;2;Arnhem          ;15;Flevoland              ;3;IJsselmeerkust                          ;18;Flevoland                      ;0;                ;0;                ;3;10 000 - < 20 000 inwoners  ;4;Weinig stedelijk    ;17458;912
382;344;344;Utrecht                                ;Utrecht                    ;16;Utrecht         ;50;Utrechtsland              ;17;Utrecht                            ;170;Utrecht                            ;1703;Stadsgewest Utrecht                        ;47;Stad Utrecht                            ;24;GG en GD Utrecht                  ;2603;Centraal tuinbouwgebied in Utrecht      ;10;Rivierengebied               ;3;West-Nederland ; NL3;West-Nederland ; NL31;Utrecht      ; NL310;Utrecht                            ;9;Utrecht                  ;26;Utrecht      ;4;Amsterdam       ;18;Utrecht - Midden       ;16;4 grote steden excl. Noordzeebadplaatsen;19;Utrecht                        ;9;Utrecht         ;9;Utrecht         ;8;250 000 inwoners of meer    ;1;Zeer sterk stedelijk;280949;3130
383;Utrechtse Heuvelrug;1581;Utrechtse Heuvelrug                    ;Utrechtse Heuvelrug        ;16;Utrecht         ;50;Utrechtsland              ;17;Utrecht                            ;170;Utrecht                            ;1704;Zuidoost-Utrecht                           ;44;Utrechtse Heuvelrug                     ;25;GGD Midden-Nederland-1            ;2601;Kromme Rijn-streek en Heuvelrug         ;10;Rivierengebied               ;3;West-Nederland ; NL3;West-Nederland ; NL31;Utrecht      ; NL310;Utrecht                            ;9;Utrecht                  ;26;Utrecht      ;4;Amsterdam       ;18;Utrecht - Midden       ;7;Utrechtse Heuvelrug en 't Gooi          ;19;Utrecht                        ;0;                ;0;                ;4;20 000 - < 50 000 inwoners  ;4;Weinig stedelijk    ;48957;725
384;981;981;Vaals                                  ;Vaals                      ;3;Maastricht      ;67;Zuid-Limburg              ;39;Zuid-Limburg                       ;390;Zuid-Limburg                       ;3900;Zuid-Limburg                               ;127;Overige gemeenten Zuid-Limburg          ;61;GGD Zuid-Limburg                  ;3102;Zuid-Limburg                            ;14;Zuid-Limburg                 ;4;Zuid-Nederland ; NL4;Zuid-Nederland ; NL42;Limburg      ; NL423;Zuid-Limburg                       ;24;Limburg-Zuid             ;31;Limburg      ;1;'s-Hertogenbosch;34;Maastricht Mergelland  ;15;Zuid-Limburg                            ;42;Maastricht en Mergelland       ;0;                ;0;                ;3;10 000 - < 20 000 inwoners  ;4;Weinig stedelijk    ;10068;746
385;994;994;Valkenburg aan de Geul                 ;Valkenburg aan de Geul     ;3;Maastricht      ;67;Zuid-Limburg              ;39;Zuid-Limburg                       ;390;Zuid-Limburg                       ;3900;Zuid-Limburg                               ;127;Overige gemeenten Zuid-Limburg          ;61;GGD Zuid-Limburg                  ;3102;Zuid-Limburg                            ;14;Zuid-Limburg                 ;4;Zuid-Nederland ; NL4;Zuid-Nederland ; NL42;Limburg      ; NL423;Zuid-Limburg                       ;24;Limburg-Zuid             ;31;Limburg      ;1;'s-Hertogenbosch;34;Maastricht Mergelland  ;15;Zuid-Limburg                            ;42;Maastricht en Mergelland       ;0;                ;22;Maastricht      ;3;10 000 - < 20 000 inwoners  ;4;Weinig stedelijk    ;17280;552
386;858;858;Valkenswaard                           ;Valkenswaard               ;1;'s-Hertogenbosch;11;Zuidoost-Brabant          ;36;Zuidoost-Noord-Brabant             ;360;Zuidoost-Noord-Brabant             ;3600;Zuidoost-Noord-Brabant                     ;117;Valkenswaard en oostelijke Randgemeenten;56;GGD Zuidoost-Brabant              ;3008;Midden Noord-Brabant                    ;13;Zuidelijk veehouderijgebied  ;4;Zuid-Nederland ; NL4;Zuid-Nederland ; NL41;Noord-Brabant; NL414;Zuidoost-Noord-Brabant             ;22;Brabant-Zuidoost         ;30;Noord-Brabant;1;'s-Hertogenbosch;28;Zuidoost Brabant       ;13;West- en Midden-Brabant                 ;37;Zuidoost-Brabant               ;0;                ;19;Eindhoven       ;4;20 000 - < 50 000 inwoners  ;3;Matig stedelijk     ;30924;1251
387;47;47;Veendam                                ;Veendam                    ;18;Groningen       ;34;Groningen                 ;1;Oost-Groningen                     ;10;Oost-Groningen                     ;100;Oost-Groningen                             ;4;Groninger Veenkoloniën                  ;1;Hulpverleningsdienst GGD Groningen;2004;Westerwolde en Groninger Veenkoloniën   ;2;Veenkoloniën en Oldambt      ;1;Noord-Nederland; NL1;Noord-Nederland; NL11;Groningen    ; NL111;Oost-Groningen                     ;1;Groningen                ;20;Groningen    ;5;Leeuwarden      ;2;Oost Groningen         ;17;Overig Nederland                        ;1;Oost-Groningen                 ;0;                ;0;                ;4;20 000 - < 50 000 inwoners  ;4;Weinig stedelijk    ;28185;868
388;345;345;Veenendaal                             ;Veenendaal                 ;16;Utrecht         ;50;Utrechtsland              ;17;Utrecht                            ;170;Utrecht                            ;1704;Zuidoost-Utrecht                           ;43;Utrechtse Vallei en Eemgebied           ;26;GGD Midden-Nederland-2            ;2605;Zandgebied in Utrecht                   ;5;Centraal Veehouderijgebied   ;3;West-Nederland ; NL3;West-Nederland ; NL31;Utrecht      ; NL310;Utrecht                            ;9;Utrecht                  ;26;Utrecht      ;4;Amsterdam       ;10;De Vallei              ;7;Utrechtse Heuvelrug en 't Gooi          ;16;Eem en Vallei                  ;0;                ;0;                ;5;50 000 - < 100 000 inwoners ;2;Sterk stedelijk     ;61669;1876
389;717;717;Veere                                  ;Veere                      ;12;Middelburg      ;5;Zeeland                   ;32;Overig Zeeland                     ;320;Overig Zeeland                     ;3200;Overig Zeeland                             ;96;Overige gemeenten Walcheren             ;50;GGD Zeeland                       ;2902;Walcheren en Zuid-Beveland              ;11;Zuidwestelijk akkerbouwgebied;3;West-Nederland ; NL3;West-Nederland ; NL34;Zeeland      ; NL342;Overig Zeeland                     ;19;Zeeland                  ;29;Zeeland      ;3;'s-Gravenhage   ;24;Zeeland                ;2;Noordzeebadplaatsen                     ;32;Walcheren                      ;0;                ;0;                ;4;20 000 - < 50 000 inwoners  ;5;Niet stedelijk      ;21946;252
390;860;860;Veghel                                 ;Veghel                     ;1;'s-Hertogenbosch;72;Brabant-Noord             ;35;Noordoost-Noord-Brabant            ;352;Overig Noordoost-Noord-Brabant     ;3520;Overig Noordoost-Noord-brabant             ;112;Midden-Meijerij                         ;54;GGD Hart voor Brabant             ;3010;Westelijk Peelgebied                    ;13;Zuidelijk veehouderijgebied  ;4;Zuid-Nederland ; NL4;Zuid-Nederland ; NL41;Noord-Brabant; NL413;Noordoost-Noord-Brabant            ;21;Brabant-Noord            ;30;Noord-Brabant;1;'s-Hertogenbosch;27;Noordoost Brabant      ;13;West- en Midden-Brabant                 ;36;Noordoost-Brabant              ;0;                ;0;                ;4;20 000 - < 50 000 inwoners  ;4;Weinig stedelijk    ;36777;917
391;861;861;Veldhoven                              ;Veldhoven                  ;1;'s-Hertogenbosch;11;Zuidoost-Brabant          ;36;Zuidoost-Noord-Brabant             ;360;Zuidoost-Noord-Brabant             ;3600;Zuidoost-Noord-Brabant                     ;114;Randgebied Eindhoven                    ;56;GGD Zuidoost-Brabant              ;3008;Midden Noord-Brabant                    ;13;Zuidelijk veehouderijgebied  ;4;Zuid-Nederland ; NL4;Zuid-Nederland ; NL41;Noord-Brabant; NL414;Zuidoost-Noord-Brabant             ;22;Brabant-Zuidoost         ;30;Noord-Brabant;1;'s-Hertogenbosch;28;Zuidoost Brabant       ;13;West- en Midden-Brabant                 ;37;Zuidoost-Brabant               ;19;Eindhoven       ;19;Eindhoven       ;4;20 000 - < 50 000 inwoners  ;3;Matig stedelijk     ;43716;1459
392;453;453;Velsen                                 ;Velsen                     ;15;Haarlem         ;44;Kennemerland              ;20;IJmond                             ;200;IJmond                             ;2000;IJmond                                     ;59;IJmond                                  ;31;GGD Kennemerland                  ;2708;Kennemerland                            ;7;Westelijk Holland            ;3;West-Nederland ; NL3;West-Nederland ; NL32;Noord-Holland; NL323;IJmond                             ;12;Kennemerland             ;27;Noord-Holland;4;Amsterdam       ;20;Zuidelijk Noord-Holland;2;Noordzeebadplaatsen                     ;25;West-Kennnemerland             ;0;                ;11;Haarlem         ;5;50 000 - < 100 000 inwoners ;2;Sterk stedelijk     ;67678;1690
393;983;983;Venlo                                  ;Venlo                      ;4;Roermond        ;42;Noord- en Midden-Limburg  ;37;Noord-Limburg                      ;370;Noord-Limburg                      ;3700;Noord-Limburg                              ;121;Industriegebied Venlo-Beesel            ;59;GGD Noord- en Midden-Limburg      ;3101;Noord-Limburg                           ;13;Zuidelijk veehouderijgebied  ;4;Zuid-Nederland ; NL4;Zuid-Nederland ; NL42;Limburg      ; NL421;Noord-Limburg                      ;23;Limburg-Noord            ;31;Limburg      ;1;'s-Hertogenbosch;29;Noord Limburg          ;14;O.-Brabant, N.- en M.-Limburg, Nijmegen ;38;Noord-Limburg                  ;0;                ;0;                ;5;50 000 - < 100 000 inwoners ;3;Matig stedelijk     ;92052;1486
394;984;984;Venray                                 ;Venray                     ;4;Roermond        ;42;Noord- en Midden-Limburg  ;37;Noord-Limburg                      ;370;Noord-Limburg                      ;3700;Noord-Limburg                              ;120;Noord-Limburg                           ;59;GGD Noord- en Midden-Limburg      ;3101;Noord-Limburg                           ;13;Zuidelijk veehouderijgebied  ;4;Zuid-Nederland ; NL4;Zuid-Nederland ; NL42;Limburg      ; NL421;Noord-Limburg                      ;23;Limburg-Noord            ;31;Limburg      ;1;'s-Hertogenbosch;29;Noord Limburg          ;14;O.-Brabant, N.- en M.-Limburg, Nijmegen ;38;Noord-Limburg                  ;0;                ;0;                ;4;20 000 - < 50 000 inwoners  ;4;Weinig stedelijk    ;39043;966
395;620;620;Vianen                                 ;Vianen                     ;16;Utrecht         ;50;Utrechtsland              ;17;Utrecht                            ;170;Utrecht                            ;1703;Stadsgewest Utrecht                        ;46;Nieuwegein en IJsselstein               ;25;GGD Midden-Nederland-1            ;2602;Westelijk weidegebied in Utrecht        ;9;Hollands/Utrechts weidegebied;3;West-Nederland ; NL3;West-Nederland ; NL31;Utrecht      ; NL310;Utrecht                            ;9;Utrecht                  ;26;Utrecht      ;4;Amsterdam       ;18;Utrecht - Midden       ;17;Overig Nederland                        ;19;Utrecht                        ;0;                ;0;                ;3;10 000 - < 20 000 inwoners  ;4;Weinig stedelijk    ;19694;802
396;622;622;Vlaardingen                            ;Vlaardingen                ;10;Rotterdam       ;20;Rotterdam-Rijnmond        ;29;Groot-Rijnmond                     ;291;Rijnmond                           ;2910;Rijnmond                                   ;85;Ind. geb. ten N. van de Nieuwe Waterweg ;47;GGD Nieuwe Waterweg Noord         ;2802;Rotterdam en omgeving                   ;7;Westelijk Holland            ;3;West-Nederland ; NL3;West-Nederland ; NL33;Zuid-Holland ; NL335;Groot-Rijnmond                     ;17;Rotterdam-Rijnmond       ;28;Zuid-Holland ;3;'s-Gravenhage   ;23;Rijnmond               ;17;Overig Nederland                        ;29;Rijnmond                       ;14;Rotterdam       ;14;Rotterdam       ;5;50 000 - < 100 000 inwoners ;1;Zeer sterk stedelijk;72553;2794
397;48;48;Vlagtwedde                             ;Vlagtwedde                 ;18;Groningen       ;34;Groningen                 ;1;Oost-Groningen                     ;10;Oost-Groningen                     ;100;Oost-Groningen                             ;4;Groninger Veenkoloniën                  ;1;Hulpverleningsdienst GGD Groningen;2004;Westerwolde en Groninger Veenkoloniën   ;2;Veenkoloniën en Oldambt      ;1;Noord-Nederland; NL1;Noord-Nederland; NL11;Groningen    ; NL111;Oost-Groningen                     ;1;Groningen                ;20;Groningen    ;5;Leeuwarden      ;2;Oost Groningen         ;12;Groningse, Friese en Drentse zandgronden;1;Oost-Groningen                 ;0;                ;0;                ;3;10 000 - < 20 000 inwoners  ;5;Niet stedelijk      ;16614;353
398;96;96;Vlieland                               ;Vlieland                   ;17;Leeuwarden      ;23;Fryslân                   ;4;Noord-Friesland                    ;40;Noord-Friesland                    ;400;Noord-Friesland                            ;13;Friese Waddeneilanden                   ;72;GGD Fryslân                       ;2104;Eilanden                                ;3;Noordelijk Weidegebied       ;1;Noord-Nederland; NL1;Noord-Nederland; NL12;Friesland    ; NL121;Noord-Friesland                    ;2;Friesland                ;21;Friesland    ;5;Leeuwarden      ;4;Fryslân                ;1;Waddeneilanden                          ;4;Friesland-noord                ;0;                ;0;                ;1;minder dan 5 000 inwoners   ;5;Niet stedelijk      ;1127;134
399;718;718;Vlissingen                             ;Vlissingen                 ;12;Middelburg      ;5;Zeeland                   ;32;Overig Zeeland                     ;320;Overig Zeeland                     ;3200;Overig Zeeland                             ;95;Kanaalzone Walcheren                    ;50;GGD Zeeland                       ;2902;Walcheren en Zuid-Beveland              ;11;Zuidwestelijk akkerbouwgebied;3;West-Nederland ; NL3;West-Nederland ; NL34;Zeeland      ; NL342;Overig Zeeland                     ;19;Zeeland                  ;29;Zeeland      ;3;'s-Gravenhage   ;24;Zeeland                ;2;Noordzeebadplaatsen                     ;32;Walcheren                      ;0;                ;0;                ;4;20 000 - < 50 000 inwoners  ;2;Sterk stedelijk     ;45073;1673
400;623;623;Vlist                                  ;Vlist                      ;9;'s-Gravenhage   ;16;Hollands-Midden           ;28;Oost-Zuid-Holland                  ;280;Oost-Zuid-Holland                  ;2800;Oost-Zuid-Holland                          ;75;Krimpenerwaard                          ;45;GGD Midden-Holland                ;2806;Krimpenerwaard en Oostelijk Rijnland    ;9;Hollands/Utrechts weidegebied;3;West-Nederland ; NL3;West-Nederland ; NL33;Zuid-Holland ; NL334;Oost-Zuid-Holland                  ;16;Hollands Midden          ;28;Zuid-Holland ;3;'s-Gravenhage   ;21;Rijn-Gouwe             ;17;Overig Nederland                        ;27;Zuid-Holland-Oost              ;0;                ;0;                ;2;5 000 - < 10 000 inwoners   ;5;Niet stedelijk      ;9819;389
401;986;986;Voerendaal                             ;Voerendaal                 ;3;Maastricht      ;67;Zuid-Limburg              ;39;Zuid-Limburg                       ;390;Zuid-Limburg                       ;3900;Zuid-Limburg                               ;125;Oostelijke Mijnstreek                   ;61;GGD Zuid-Limburg                  ;3102;Zuid-Limburg                            ;14;Zuid-Limburg                 ;4;Zuid-Nederland ; NL4;Zuid-Nederland ; NL42;Limburg      ; NL423;Zuid-Limburg                       ;24;Limburg-Zuid             ;31;Limburg      ;1;'s-Hertogenbosch;33;Parkstad Limburg       ;15;Zuid-Limburg                            ;41;Oostelijk Zuid-Limburg         ;0;                ;21;Heerlen         ;3;10 000 - < 20 000 inwoners  ;5;Niet stedelijk      ;12959;480
402;626;626;Voorschoten                            ;Voorschoten                ;9;'s-Gravenhage   ;16;Hollands-Midden           ;25;Agglomeratie Leiden en Bollenstreek;250;Agglomeratie Leiden en Bollenstreek;2500;Agglomeratie Leiden en Bollenstreek        ;71;Randgebied Leiden                       ;37;GGD Zuid-Holland-Noord            ;2804;Westelijk Rijnland                      ;7;Westelijk Holland            ;3;West-Nederland ; NL3;West-Nederland ; NL33;Zuid-Holland ; NL331;Agglomeratie Leiden en Bollenstreek;16;Hollands Midden          ;28;Zuid-Holland ;3;'s-Gravenhage   ;21;Rijn-Gouwe             ;17;Overig Nederland                        ;26;Zuid-Holland-Noord             ;12;Leiden          ;12;Leiden          ;4;20 000 - < 50 000 inwoners  ;2;Sterk stedelijk     ;22887;1569
403;285;285;Voorst                                 ;Voorst                     ;6;Zutphen         ;31;Noord- en Oost-Gelderland ;13;Veluwe                             ;130;Veluwe                             ;1300;Veluwe                                     ;34;Overige gemeenten oostelijke Veluwezoom ;14;GGD Gelre-IJssel                  ;2502;IJsselstreek                            ;4;Oostelijk Veehouderijgebied  ;2;Oost-Nederland ; NL2;Oost-Nederland ; NL22;Gelderland   ; NL221;Veluwe                             ;6;Noord- en Oost-Gelderland;25;Gelderland   ;2;Arnhem          ;9;Stedendriehoek         ;8;Veluwe en Veluwerand                    ;11;Stedendriehoek                 ;0;                ;5;Apeldoorn       ;4;20 000 - < 50 000 inwoners  ;4;Weinig stedelijk    ;23522;505
404;865;865;Vught                                  ;Vught                      ;1;'s-Hertogenbosch;72;Brabant-Noord             ;35;Noordoost-Noord-Brabant            ;351;Stadsgewest 's-Hertogenbosch       ;3510;Stadsgewest 's-Hertogenbosch               ;109;'s-Hertogenbosch en Vught               ;54;GGD Hart voor Brabant             ;3004;Oostelijke Langstraat                   ;10;Rivierengebied               ;4;Zuid-Nederland ; NL4;Zuid-Nederland ; NL41;Noord-Brabant; NL413;Noordoost-Noord-Brabant            ;21;Brabant-Noord            ;30;Noord-Brabant;1;'s-Hertogenbosch;27;Noordoost Brabant      ;13;West- en Midden-Brabant                 ;36;Noordoost-Brabant              ;18;'s-Hertogenbosch;18;'s-Hertogenbosch;4;20 000 - < 50 000 inwoners  ;3;Matig stedelijk     ;25235;1088
405;866;866;Waalre                                 ;Waalre                     ;1;'s-Hertogenbosch;11;Zuidoost-Brabant          ;36;Zuidoost-Noord-Brabant             ;360;Zuidoost-Noord-Brabant             ;3600;Zuidoost-Noord-Brabant                     ;114;Randgebied Eindhoven                    ;56;GGD Zuidoost-Brabant              ;3008;Midden Noord-Brabant                    ;13;Zuidelijk veehouderijgebied  ;4;Zuid-Nederland ; NL4;Zuid-Nederland ; NL41;Noord-Brabant; NL414;Zuidoost-Noord-Brabant             ;22;Brabant-Zuidoost         ;30;Noord-Brabant;1;'s-Hertogenbosch;28;Zuidoost Brabant       ;13;West- en Midden-Brabant                 ;37;Zuidoost-Brabant               ;19;Eindhoven       ;19;Eindhoven       ;3;10 000 - < 20 000 inwoners  ;4;Weinig stedelijk    ;16487;726
406;867;867;Waalwijk                               ;Waalwijk                   ;2;Breda           ;1;Midden- en West-Brabant   ;34;Midden-Noord-Brabant               ;340;Midden-Noord-Brabant               ;3400;Midden-Noord-Brabant                       ;106;Langstraat                              ;54;GGD Hart voor Brabant             ;3002;Westelijke Langstraat                   ;13;Zuidelijk veehouderijgebied  ;4;Zuid-Nederland ; NL4;Zuid-Nederland ; NL41;Noord-Brabant; NL412;Midden-Noord-Brabant               ;20;Midden- en West-Brabant  ;30;Noord-Brabant;1;'s-Hertogenbosch;26;Midden Brabant         ;13;West- en Midden-Brabant                 ;35;Midden-Brabant                 ;0;                ;0;                ;4;20 000 - < 50 000 inwoners  ;3;Matig stedelijk     ;45762;1128
407;627;627;Waddinxveen                            ;Waddinxveen                ;9;'s-Gravenhage   ;16;Hollands-Midden           ;28;Oost-Zuid-Holland                  ;280;Oost-Zuid-Holland                  ;2800;Oost-Zuid-Holland                          ;74;Gouda en omstreken                      ;45;GGD Midden-Holland                ;2809;Westland en Zuidhollandse Droogmakerijen;7;Westelijk Holland            ;3;West-Nederland ; NL3;West-Nederland ; NL33;Zuid-Holland ; NL334;Oost-Zuid-Holland                  ;16;Hollands Midden          ;28;Zuid-Holland ;3;'s-Gravenhage   ;21;Rijn-Gouwe             ;17;Overig Nederland                        ;27;Zuid-Holland-Oost              ;0;                ;0;                ;4;20 000 - < 50 000 inwoners  ;3;Matig stedelijk     ;26062;1319
408;289;289;Wageningen                             ;Wageningen                 ;5;Arnhem          ;45;Gelderland-Midden         ;13;Veluwe                             ;130;Veluwe                             ;1300;Veluwe                                     ;36;Overige gemeenten zuidelijke Veluwezoom ;19;Hulpverlening Gelderland-Midden   ;2505;Veluwezoom en Betuwe                    ;10;Rivierengebied               ;2;Oost-Nederland ; NL2;Oost-Nederland ; NL22;Gelderland   ; NL221;Veluwe                             ;7;Gelderland-Midden        ;25;Gelderland   ;2;Arnhem          ;10;De Vallei              ;8;Veluwe en Veluwerand                    ;16;Eem en Vallei                  ;0;                ;0;                ;4;20 000 - < 50 000 inwoners  ;2;Sterk stedelijk     ;35315;1514
409;629;629;Wassenaar                              ;Wassenaar                  ;9;'s-Gravenhage   ;46;Haaglanden                ;26;Agglomeratie 's-Gravenhage         ;260;Agglomeratie 's-Gravenhage         ;2601;Agglomeratie 's-Gravenhage excl. Zoetermeer;80;Randgebied 's-Gravenhage                ;41;GGD Zuid-Holland-West             ;2808;Bollenstreek                            ;7;Westelijk Holland            ;3;West-Nederland ; NL3;West-Nederland ; NL33;Zuid-Holland ; NL332;Agglomeratie 's-Gravenhage         ;15;Haaglanden               ;28;Zuid-Holland ;3;'s-Gravenhage   ;22;Haaglanden             ;2;Noordzeebadplaatsen                     ;28;Haaglanden                     ;13;'s-Gravenhage   ;13;'s-Gravenhage   ;4;20 000 - < 50 000 inwoners  ;3;Matig stedelijk     ;25622;1300
410;852;852;Waterland                              ;Waterland                  ;15;Haarlem         ;13;Zaanstreek-Waterland      ;23;Groot-Amsterdam                    ;232;Overig Groot-Amsterdam             ;2322;Edam-Volendam en omgeving                  ;57;Waterland                               ;73;GGD Zaanstreek/Waterland          ;2706;Waterland en N.-Hollandse Droogmakerijen;8;Waterland en Droogmakerijen  ;3;West-Nederland ; NL3;West-Nederland ; NL32;Noord-Holland; NL326;Groot-Amsterdam                    ;11;Zaanstreek-Waterland     ;27;Noord-Holland;4;Amsterdam       ;20;Zuidelijk Noord-Holland;3;IJsselmeerkust                          ;21;Agglomeratie Amsterdam         ;0;                ;10;Amsterdam       ;3;10 000 - < 20 000 inwoners  ;4;Weinig stedelijk    ;17267;599
411;988;988;Weert                                  ;Weert                      ;4;Roermond        ;42;Noord- en Midden-Limburg  ;38;Midden-Limburg                     ;380;Midden-Limburg                     ;3800;Midden-Limburg                             ;123;Midden-Limburg ten westen van de Maas   ;59;GGD Noord- en Midden-Limburg      ;3101;Noord-Limburg                           ;13;Zuidelijk veehouderijgebied  ;4;Zuid-Nederland ; NL4;Zuid-Nederland ; NL42;Limburg      ; NL422;Midden-Limburg                     ;23;Limburg-Noord            ;31;Limburg      ;1;'s-Hertogenbosch;30;Weert                  ;14;O.-Brabant, N.- en M.-Limburg, Nijmegen ;39;Midden-Limburg                 ;0;                ;0;                ;4;20 000 - < 50 000 inwoners  ;3;Matig stedelijk     ;48575;1171
412;457;457;Weesp                                  ;Weesp                      ;13;Amsterdam       ;4;Gooi en Vechtstreek       ;24;Het Gooi en Vechtstreek            ;240;Het Gooi en Vechtstreek            ;2400;Het Gooi en Vechtstreek                    ;65;Vechtstreek in Noord-Holland            ;36;GGD Het Gooi en Vechtstreek       ;2707;'t Gein en Gooiland                     ;9;Hollands/Utrechts weidegebied;3;West-Nederland ; NL3;West-Nederland ; NL32;Noord-Holland; NL327;Het Gooi en Vechtstreek            ;14;Gooi en Vechtstreek      ;27;Noord-Holland;4;Amsterdam       ;16;Gooi & Vechtstreek     ;17;Overig Nederland                        ;20;Gooi en Vechtstreek            ;0;                ;0;                ;3;10 000 - < 20 000 inwoners  ;2;Sterk stedelijk     ;17533;1569
413;870;870;Werkendam                              ;Werkendam                  ;2;Breda           ;1;Midden- en West-Brabant   ;34;Midden-Noord-Brabant               ;340;Midden-Noord-Brabant               ;3400;Midden-Noord-Brabant                       ;105;Land van Altena                         ;52;GGD West-Brabant                  ;3003;Biesbosch                               ;11;Zuidwestelijk akkerbouwgebied;4;Zuid-Nederland ; NL4;Zuid-Nederland ; NL41;Noord-Brabant; NL412;Midden-Noord-Brabant               ;20;Midden- en West-Brabant  ;30;Noord-Brabant;1;'s-Hertogenbosch;25;West Brabant           ;4;Deltagebied                             ;34;West-Brabant                   ;0;                ;0;                ;4;20 000 - < 50 000 inwoners  ;4;Weinig stedelijk    ;26521;564
414;459;459;Wervershoof                            ;Wervershoof                ;14;Alkmaar         ;6;Noord-Holland-Noord       ;18;Kop van Noord-Holland              ;180;Kop van Noord-Holland              ;1800;Kop van Noord-Holland                      ;54;Midden- en oostelijk West-Friesland     ;28;GGD Westfriesland                 ;2705;West-Friesland en omgeving              ;7;Westelijk Holland            ;3;West-Nederland ; NL3;West-Nederland ; NL32;Noord-Holland; NL321;Kop van Noord-Holland              ;10;Noord-Holland-Noord      ;27;Noord-Holland;4;Amsterdam       ;19;Noord-Holland Noord    ;3;IJsselmeerkust                          ;22;Westfriesland                  ;0;                ;0;                ;2;5 000 - < 10 000 inwoners   ;5;Niet stedelijk      ;8559;445
415;668;668;West Maas en Waal                      ;West Maas en Waal          ;5;Arnhem          ;48;Gelderland-Zuid           ;16;Zuidwest-Gelderland                ;160;Zuidwest-Gelderland                ;1600;Zuidwest-Gelderland                        ;41;Land van Maas en Waal                   ;21;GGD Regio Nijmegen                ;2503;Zuidelijk Gelderland                    ;4;Oostelijk Veehouderijgebied  ;2;Oost-Nederland ; NL2;Oost-Nederland ; NL22;Gelderland   ; NL224;Zuidwest-Gelderland                ;8;Gelderland-Zuid          ;25;Gelderland   ;2;Arnhem          ;13;Nijmegen               ;9;Gelders Rivierengebied                  ;15;Rivierenland                   ;0;                ;0;                ;3;10 000 - < 20 000 inwoners  ;5;Niet stedelijk      ;18376;323
