ID;WijkenEnBuurten;Perioden;Gemeentenaam_1;SoortRegio_2;Codering_3;IndelingswijzigingWijkenEnBuurten_4;Werkloosheidsuitkering_5;Bijstandsuitkering_6;Arbeidsongeschiktheidsuitkering_7;AOWUitkering_8;Werkloosheidsuitkering_9;Bijstandsuitkering_10;Arbeidsongeschiktheidsuitkering_11;AOWUitkering_12;InwonersVanaf15Jaar_13;InwonersVanaf15JrTotAOWLeeftijd_14;InwonersVanafDeAOWLeeftijd_15
36;Verspreide huizen Eext;2021 maart;                             Aa en Hunze;   Buurt;BU16800109;1.0;0.0;0.0;10.0;50.0;2.0;1.0;5.0;31.0;160.0;110.0;50.0
37;Verspreide huizen Eext;2021 juni;                             Aa en Hunze;   Buurt;BU16800109;1.0;0.0;0.0;10.0;50.0;2.0;1.0;4.0;32.0;170.0;110.0;50.0
38;Verspreide huizen Eext;2021 september;                             Aa en Hunze;   Buurt;BU16800109;1.0;0.0;0.0;10.0;50.0;2.0;1.0;5.0;31.0;170.0;110.0;50.0
39;Verspreide huizen Eext;2021 december;                             Aa en Hunze;   Buurt;BU16800109;1.0;0.0;0.0;10.0;50.0;2.0;1.0;4.0;31.0;170.0;120.0;50.0
40;Wijk 02 Anloo;2021 maart;                             Aa en Hunze;    Wijk;WK  168002;1.0;0.0;10.0;20.0;90.0;1.0;2.0;5.0;26.0;330.0;240.0;90.0
41;Wijk 02 Anloo;2021 juni;                             Aa en Hunze;    Wijk;WK  168002;1.0;0.0;10.0;20.0;90.0;1.0;2.0;5.0;26.0;340.0;250.0;90.0
42;Wijk 02 Anloo;2021 september;                             Aa en Hunze;    Wijk;WK  168002;1.0;10.0;10.0;20.0;90.0;2.0;2.0;5.0;27.0;340.0;250.0;90.0
43;Wijk 02 Anloo;2021 december;                             Aa en Hunze;    Wijk;WK  168002;1.0;0.0;10.0;20.0;90.0;1.0;3.0;5.0;27.0;340.0;250.0;90.0
44;Anloo;2021 maart;                             Aa en Hunze;   Buurt;BU16800200;1.0;0.0;10.0;10.0;80.0;2.0;2.0;5.0;28.0;270.0;200.0;80.0
45;Anloo;2021 juni;                             Aa en Hunze;   Buurt;BU16800200;1.0;0.0;10.0;10.0;80.0;1.0;2.0;5.0;28.0;280.0;200.0;80.0
46;Anloo;2021 september;                             Aa en Hunze;   Buurt;BU16800200;1.0;10.0;10.0;10.0;80.0;2.0;2.0;5.0;28.0;280.0;200.0;80.0
47;Anloo;2021 december;                             Aa en Hunze;   Buurt;BU16800200;1.0;0.0;10.0;10.0;80.0;1.0;3.0;5.0;28.0;280.0;200.0;80.0
48;Verspreide huizen Anloo;2021 maart;                             Aa en Hunze;   Buurt;BU16800209;1.0;0.0;0.0;0.0;10.0;0.0;2.0;3.0;19.0;60.0;50.0;10.0
49;Verspreide huizen Anloo;2021 juni;                             Aa en Hunze;   Buurt;BU16800209;1.0;0.0;0.0;0.0;10.0;2.0;2.0;5.0;18.0;60.0;50.0;10.0
50;Verspreide huizen Anloo;2021 september;                             Aa en Hunze;   Buurt;BU16800209;1.0;0.0;0.0;0.0;10.0;0.0;0.0;7.0;18.0;60.0;50.0;10.0
51;Verspreide huizen Anloo;2021 december;                             Aa en Hunze;   Buurt;BU16800209;1.0;0.0;0.0;0.0;10.0;2.0;2.0;5.0;18.0;60.0;50.0;10.0
52;Wijk 03 Gasteren;2021 maart;                             Aa en Hunze;    Wijk;WK  168003;1.0;0.0;10.0;10.0;110.0;1.0;1.0;3.0;30.0;370.0;260.0;110.0
53;Wijk 03 Gasteren;2021 juni;                             Aa en Hunze;    Wijk;WK  168003;1.0;10.0;0.0;10.0;110.0;2.0;1.0;3.0;29.0;370.0;260.0;110.0
54;Wijk 03 Gasteren;2021 september;                             Aa en Hunze;    Wijk;WK  168003;1.0;10.0;0.0;10.0;110.0;2.0;1.0;3.0;30.0;370.0;260.0;110.0
55;Wijk 03 Gasteren;2021 december;                             Aa en Hunze;    Wijk;WK  168003;1.0;10.0;0.0;10.0;110.0;2.0;1.0;3.0;30.0;370.0;260.0;110.0
56;Gasteren;2021 maart;                             Aa en Hunze;   Buurt;BU16800300;1.0;0.0;10.0;10.0;110.0;1.0;1.0;3.0;30.0;360.0;250.0;110.0
57;Gasteren;2021 juni;                             Aa en Hunze;   Buurt;BU16800300;1.0;10.0;0.0;10.0;110.0;2.0;1.0;3.0;30.0;360.0;250.0;110.0
58;Gasteren;2021 september;                             Aa en Hunze;   Buurt;BU16800300;1.0;10.0;0.0;10.0;110.0;2.0;1.0;3.0;30.0;360.0;250.0;110.0
59;Gasteren;2021 december;                             Aa en Hunze;   Buurt;BU16800300;1.0;10.0;0.0;10.0;110.0;2.0;1.0;3.0;31.0;350.0;250.0;110.0
60;Verspreide huizen Gasteren;2021 maart;                             Aa en Hunze;   Buurt;BU16800309;1.0;;;;;;;;;10.0;10.0;0.0
61;Verspreide huizen Gasteren;2021 juni;                             Aa en Hunze;   Buurt;BU16800309;1.0;;;;;;;;;10.0;10.0;0.0
62;Verspreide huizen Gasteren;2021 september;                             Aa en Hunze;   Buurt;BU16800309;1.0;;;;;;;;;10.0;10.0;0.0
63;Verspreide huizen Gasteren;2021 december;                             Aa en Hunze;   Buurt;BU16800309;1.0;;;;;;;;;10.0;10.0;0.0
64;Wijk 04 Anderen;2021 maart;                             Aa en Hunze;    Wijk;WK  168004;1.0;0.0;0.0;10.0;60.0;1.0;1.0;6.0;24.0;240.0;180.0;60.0
65;Wijk 04 Anderen;2021 juni;                             Aa en Hunze;    Wijk;WK  168004;1.0;0.0;0.0;10.0;60.0;1.0;1.0;6.0;24.0;240.0;180.0;60.0
66;Wijk 04 Anderen;2021 september;                             Aa en Hunze;    Wijk;WK  168004;1.0;0.0;0.0;10.0;60.0;1.0;1.0;6.0;25.0;240.0;180.0;60.0
67;Wijk 04 Anderen;2021 december;                             Aa en Hunze;    Wijk;WK  168004;1.0;0.0;0.0;10.0;60.0;1.0;1.0;6.0;27.0;240.0;170.0;60.0
68;Anderen;2021 maart;                             Aa en Hunze;   Buurt;BU16800400;1.0;0.0;0.0;10.0;50.0;1.0;1.0;6.0;25.0;210.0;160.0;50.0
69;Anderen;2021 juni;                             Aa en Hunze;   Buurt;BU16800400;1.0;0.0;0.0;10.0;50.0;1.0;1.0;6.0;25.0;210.0;160.0;50.0
70;Anderen;2021 september;                             Aa en Hunze;   Buurt;BU16800400;1.0;0.0;0.0;10.0;60.0;1.0;1.0;6.0;26.0;210.0;160.0;60.0
71;Anderen;2021 december;                             Aa en Hunze;   Buurt;BU16800400;1.0;0.0;0.0;10.0;60.0;1.0;1.0;6.0;27.0;210.0;160.0;60.0
72;Verspreide huizen Anderen;2021 maart;                             Aa en Hunze;   Buurt;BU16800409;1.0;;;;;;;;;20.0;20.0;0.0
73;Verspreide huizen Anderen;2021 juni;                             Aa en Hunze;   Buurt;BU16800409;1.0;;;;;;;;;20.0;20.0;0.0
74;Verspreide huizen Anderen;2021 september;                             Aa en Hunze;   Buurt;BU16800409;1.0;;;;;;;;;20.0;20.0;0.0
75;Verspreide huizen Anderen;2021 december;                             Aa en Hunze;   Buurt;BU16800409;1.0;;;;;;;;;20.0;20.0;10.0
76;Wijk 05 Schipborg;2021 maart;                             Aa en Hunze;    Wijk;WK  168005;1.0;10.0;10.0;10.0;210.0;2.0;1.0;3.0;39.0;530.0;320.0;210.0
77;Wijk 05 Schipborg;2021 juni;                             Aa en Hunze;    Wijk;WK  168005;1.0;10.0;10.0;10.0;210.0;1.0;1.0;3.0;40.0;530.0;320.0;210.0
78;Wijk 05 Schipborg;2021 september;                             Aa en Hunze;    Wijk;WK  168005;1.0;10.0;10.0;10.0;220.0;1.0;2.0;2.0;40.0;540.0;320.0;220.0
79;Wijk 05 Schipborg;2021 december;                             Aa en Hunze;    Wijk;WK  168005;1.0;0.0;10.0;10.0;220.0;1.0;2.0;2.0;40.0;540.0;320.0;220.0
80;Schipborg;2021 maart;                             Aa en Hunze;   Buurt;BU16800500;1.0;10.0;10.0;10.0;190.0;2.0;1.0;2.0;39.0;480.0;300.0;190.0
81;Schipborg;2021 juni;                             Aa en Hunze;   Buurt;BU16800500;1.0;10.0;10.0;10.0;190.0;1.0;1.0;2.0;40.0;480.0;290.0;190.0
82;Schipborg;2021 september;                             Aa en Hunze;   Buurt;BU16800500;1.0;0.0;10.0;10.0;200.0;1.0;2.0;2.0;40.0;490.0;290.0;200.0
83;Schipborg;2021 december;                             Aa en Hunze;   Buurt;BU16800500;1.0;0.0;10.0;10.0;200.0;1.0;2.0;2.0;40.0;490.0;290.0;200.0
84;Verspreide huizen Schipborg;2021 maart;                             Aa en Hunze;   Buurt;BU16800509;1.0;0.0;0.0;0.0;20.0;2.0;0.0;4.0;45.0;50.0;30.0;20.0
85;Verspreide huizen Schipborg;2021 juni;                             Aa en Hunze;   Buurt;BU16800509;1.0;0.0;0.0;0.0;20.0;2.0;0.0;4.0;41.0;50.0;30.0;20.0
86;Verspreide huizen Schipborg;2021 september;                             Aa en Hunze;   Buurt;BU16800509;1.0;0.0;0.0;0.0;20.0;2.0;0.0;4.0;40.0;50.0;30.0;20.0
87;Verspreide huizen Schipborg;2021 december;                             Aa en Hunze;   Buurt;BU16800509;1.0;0.0;0.0;0.0;20.0;0.0;0.0;4.0;40.0;50.0;30.0;20.0
88;Wijk 06 Eexterveen;2021 maart;                             Aa en Hunze;    Wijk;WK  168006;1.0;0.0;0.0;10.0;60.0;1.0;0.0;3.0;15.0;400.0;340.0;60.0
89;Wijk 06 Eexterveen;2021 juni;                             Aa en Hunze;    Wijk;WK  168006;1.0;0.0;0.0;10.0;60.0;1.0;0.0;3.0;15.0;400.0;340.0;60.0
90;Wijk 06 Eexterveen;2021 september;                             Aa en Hunze;    Wijk;WK  168006;1.0;0.0;0.0;10.0;60.0;1.0;0.0;3.0;15.0;400.0;340.0;60.0
91;Wijk 06 Eexterveen;2021 december;                             Aa en Hunze;    Wijk;WK  168006;1.0;0.0;0.0;10.0;70.0;1.0;0.0;3.0;16.0;410.0;340.0;70.0
92;Eexterveen;2021 maart;                             Aa en Hunze;   Buurt;BU16800600;1.0;0.0;0.0;10.0;60.0;1.0;0.0;3.0;15.0;390.0;330.0;60.0
93;Eexterveen;2021 juni;                             Aa en Hunze;   Buurt;BU16800600;1.0;0.0;0.0;10.0;60.0;1.0;0.0;3.0;14.0;390.0;330.0;60.0
94;Eexterveen;2021 september;                             Aa en Hunze;   Buurt;BU16800600;1.0;0.0;0.0;10.0;60.0;1.0;0.0;3.0;15.0;390.0;330.0;60.0
95;Eexterveen;2021 december;                             Aa en Hunze;   Buurt;BU16800600;1.0;0.0;0.0;10.0;60.0;1.0;0.0;3.0;16.0;390.0;330.0;60.0
96;Verspreide huizen Eexterveen;2021 maart;                             Aa en Hunze;   Buurt;BU16800609;1.0;;;;;;;;;10.0;10.0;0.0
97;Verspreide huizen Eexterveen;2021 juni;                             Aa en Hunze;   Buurt;BU16800609;1.0;;;;;;;;;10.0;10.0;0.0
98;Verspreide huizen Eexterveen;2021 september;                             Aa en Hunze;   Buurt;BU16800609;1.0;;;;;;;;;10.0;10.0;0.0
99;Verspreide huizen Eexterveen;2021 december;                             Aa en Hunze;   Buurt;BU16800609;1.0;;;;;;;;;10.0;10.0;0.0
100;Wijk 07 Spijkerboor;2021 maart;                             Aa en Hunze;    Wijk;WK  168007;1.0;0.0;0.0;0.0;30.0;1.0;2.0;2.0;25.0;140.0;100.0;40.0
101;Wijk 07 Spijkerboor;2021 juni;                             Aa en Hunze;    Wijk;WK  168007;1.0;0.0;0.0;0.0;30.0;0.0;2.0;2.0;24.0;140.0;100.0;30.0
102;Wijk 07 Spijkerboor;2021 september;                             Aa en Hunze;    Wijk;WK  168007;1.0;0.0;0.0;0.0;30.0;0.0;2.0;2.0;24.0;140.0;100.0;30.0
103;Wijk 07 Spijkerboor;2021 december;                             Aa en Hunze;    Wijk;WK  168007;1.0;0.0;0.0;0.0;30.0;0.0;2.0;2.0;25.0;130.0;100.0;40.0
104;Spijkerboor;2021 maart;                             Aa en Hunze;   Buurt;BU16800700;1.0;0.0;0.0;0.0;30.0;1.0;2.0;2.0;25.0;140.0;100.0;40.0
105;Spijkerboor;2021 juni;                             Aa en Hunze;   Buurt;BU16800700;1.0;0.0;0.0;0.0;30.0;0.0;2.0;2.0;24.0;140.0;100.0;30.0
106;Spijkerboor;2021 september;                             Aa en Hunze;   Buurt;BU16800700;1.0;0.0;0.0;0.0;30.0;0.0;2.0;2.0;24.0;140.0;100.0;30.0
107;Spijkerboor;2021 december;                             Aa en Hunze;   Buurt;BU16800700;1.0;0.0;0.0;0.0;30.0;0.0;2.0;2.0;25.0;130.0;100.0;40.0
108;Verspreide huizen Spijkerboor;2021 maart;                             Aa en Hunze;   Buurt;BU16800709;1.0;;;;;;;;;0.0;0.0;0.0
109;Verspreide huizen Spijkerboor;2021 juni;                             Aa en Hunze;   Buurt;BU16800709;1.0;;;;;;;;;0.0;0.0;0.0
110;Verspreide huizen Spijkerboor;2021 september;                             Aa en Hunze;   Buurt;BU16800709;1.0;;;;;;;;;0.0;0.0;0.0
111;Verspreide huizen Spijkerboor;2021 december;                             Aa en Hunze;   Buurt;BU16800709;1.0;;;;;;;;;0.0;0.0;0.0
112;Wijk 08 Nieuw-Annerveen;2021 maart;                             Aa en Hunze;    Wijk;WK  168008;1.0;0.0;0.0;0.0;20.0;3.0;0.0;4.0;17.0;90.0;80.0;20.0
113;Wijk 08 Nieuw-Annerveen;2021 juni;                             Aa en Hunze;    Wijk;WK  168008;1.0;0.0;0.0;0.0;20.0;2.0;0.0;4.0;16.0;90.0;80.0;20.0
114;Wijk 08 Nieuw-Annerveen;2021 september;                             Aa en Hunze;    Wijk;WK  168008;1.0;0.0;0.0;10.0;20.0;4.0;0.0;5.0;16.0;90.0;80.0;20.0
115;Wijk 08 Nieuw-Annerveen;2021 december;                             Aa en Hunze;    Wijk;WK  168008;1.0;0.0;0.0;10.0;20.0;4.0;0.0;7.0;16.0;90.0;80.0;20.0
116;Nieuw-Annerveen;2021 maart;                             Aa en Hunze;   Buurt;BU16800800;1.0;0.0;0.0;0.0;20.0;4.0;0.0;5.0;18.0;90.0;70.0;20.0
117;Nieuw-Annerveen;2021 juni;                             Aa en Hunze;   Buurt;BU16800800;1.0;0.0;0.0;0.0;20.0;2.0;0.0;5.0;17.0;90.0;70.0;20.0
118;Nieuw-Annerveen;2021 september;                             Aa en Hunze;   Buurt;BU16800800;1.0;0.0;0.0;10.0;20.0;5.0;0.0;6.0;17.0;90.0;70.0;20.0
119;Nieuw-Annerveen;2021 december;                             Aa en Hunze;   Buurt;BU16800800;1.0;0.0;0.0;10.0;20.0;5.0;0.0;7.0;17.0;90.0;70.0;20.0
120;Verspreide huizen Nieuw-Annerveen;2021 maart;                             Aa en Hunze;   Buurt;BU16800809;1.0;;;;;;;;;10.0;10.0;0.0
121;Verspreide huizen Nieuw-Annerveen;2021 juni;                             Aa en Hunze;   Buurt;BU16800809;1.0;;;;;;;;;10.0;10.0;0.0
122;Verspreide huizen Nieuw-Annerveen;2021 september;                             Aa en Hunze;   Buurt;BU16800809;1.0;;;;;;;;;10.0;10.0;0.0
123;Verspreide huizen Nieuw-Annerveen;2021 december;                             Aa en Hunze;   Buurt;BU16800809;1.0;;;;;;;;;10.0;10.0;0.0
124;Wijk 09 Oud-Annerveen;2021 maart;                             Aa en Hunze;    Wijk;WK  168009;1.0;0.0;0.0;10.0;30.0;3.0;0.0;5.0;24.0;110.0;80.0;30.0
125;Wijk 09 Oud-Annerveen;2021 juni;                             Aa en Hunze;    Wijk;WK  168009;1.0;0.0;0.0;10.0;30.0;2.0;0.0;7.0;23.0;110.0;80.0;30.0
126;Wijk 09 Oud-Annerveen;2021 september;                             Aa en Hunze;    Wijk;WK  168009;1.0;0.0;0.0;10.0;30.0;2.0;0.0;6.0;24.0;110.0;80.0;30.0
127;Wijk 09 Oud-Annerveen;2021 december;                             Aa en Hunze;    Wijk;WK  168009;1.0;0.0;0.0;10.0;30.0;2.0;0.0;7.0;24.0;110.0;80.0;30.0
128;Oud-Annerveen;2021 maart;                             Aa en Hunze;   Buurt;BU16800900;1.0;0.0;0.0;10.0;30.0;3.0;0.0;5.0;25.0;100.0;80.0;30.0
129;Oud-Annerveen;2021 juni;                             Aa en Hunze;   Buurt;BU16800900;1.0;0.0;0.0;10.0;30.0;2.0;0.0;7.0;24.0;100.0;80.0;30.0
130;Oud-Annerveen;2021 september;                             Aa en Hunze;   Buurt;BU16800900;1.0;0.0;0.0;10.0;30.0;2.0;0.0;6.0;25.0;100.0;80.0;30.0
131;Oud-Annerveen;2021 december;                             Aa en Hunze;   Buurt;BU16800900;1.0;0.0;0.0;10.0;30.0;2.0;0.0;7.0;25.0;100.0;80.0;30.0
132;Verspreide huizen Oud-Annerveen;2021 maart;                             Aa en Hunze;   Buurt;BU16800909;1.0;;;;;;;;;10.0;10.0;0.0
133;Verspreide huizen Oud-Annerveen;2021 juni;                             Aa en Hunze;   Buurt;BU16800909;1.0;;;;;;;;;10.0;10.0;0.0
134;Verspreide huizen Oud-Annerveen;2021 september;                             Aa en Hunze;   Buurt;BU16800909;1.0;;;;;;;;;10.0;10.0;0.0
135;Verspreide huizen Oud-Annerveen;2021 december;                             Aa en Hunze;   Buurt;BU16800909;1.0;;;;;;;;;10.0;10.0;0.0
136;Wijk 11 Annerveenschekanaal;2021 maart;                             Aa en Hunze;    Wijk;WK  168011;1.0;10.0;0.0;20.0;50.0;3.0;1.0;6.0;15.0;350.0;300.0;50.0
137;Wijk 11 Annerveenschekanaal;2021 juni;                             Aa en Hunze;    Wijk;WK  168011;1.0;10.0;0.0;20.0;50.0;1.0;0.0;6.0;15.0;350.0;300.0;50.0
138;Wijk 11 Annerveenschekanaal;2021 september;                             Aa en Hunze;    Wijk;WK  168011;1.0;10.0;0.0;20.0;50.0;2.0;0.0;7.0;15.0;350.0;300.0;50.0
139;Wijk 11 Annerveenschekanaal;2021 december;                             Aa en Hunze;    Wijk;WK  168011;1.0;10.0;0.0;20.0;60.0;2.0;0.0;6.0;16.0;350.0;290.0;60.0
140;Annerveenschekanaal;2021 maart;                             Aa en Hunze;   Buurt;BU16801100;1.0;10.0;0.0;20.0;50.0;3.0;1.0;6.0;16.0;350.0;290.0;50.0
141;Annerveenschekanaal;2021 juni;                             Aa en Hunze;   Buurt;BU16801100;1.0;10.0;0.0;20.0;50.0;1.0;0.0;6.0;15.0;350.0;300.0;50.0
142;Annerveenschekanaal;2021 september;                             Aa en Hunze;   Buurt;BU16801100;1.0;10.0;0.0;20.0;50.0;2.0;0.0;7.0;16.0;350.0;300.0;50.0
143;Annerveenschekanaal;2021 december;                             Aa en Hunze;   Buurt;BU16801100;1.0;10.0;0.0;20.0;60.0;2.0;0.0;6.0;16.0;340.0;290.0;60.0
144;Verspreide huizen Annerveenschekanaal;2021 maart;                             Aa en Hunze;   Buurt;BU16801109;1.0;;;;;;;;;0.0;0.0;0.0
145;Verspreide huizen Annerveenschekanaal;2021 juni;                             Aa en Hunze;   Buurt;BU16801109;1.0;;;;;;;;;0.0;0.0;0.0
146;Verspreide huizen Annerveenschekanaal;2021 september;                             Aa en Hunze;   Buurt;BU16801109;1.0;;;;;;;;;0.0;0.0;0.0
147;Verspreide huizen Annerveenschekanaal;2021 december;                             Aa en Hunze;   Buurt;BU16801109;1.0;;;;;;;;;0.0;0.0;0.0
148;Wijk 12 Eexterveenschekanaal;2021 maart;                             Aa en Hunze;    Wijk;WK  168012;1.0;10.0;0.0;20.0;40.0;3.0;1.0;10.0;22.0;200.0;150.0;40.0
149;Wijk 12 Eexterveenschekanaal;2021 juni;                             Aa en Hunze;    Wijk;WK  168012;1.0;10.0;0.0;20.0;50.0;2.0;1.0;9.0;22.0;210.0;160.0;50.0
150;Wijk 12 Eexterveenschekanaal;2021 september;                             Aa en Hunze;    Wijk;WK  168012;1.0;10.0;0.0;20.0;50.0;3.0;1.0;8.0;23.0;200.0;160.0;50.0
151;Wijk 12 Eexterveenschekanaal;2021 december;                             Aa en Hunze;    Wijk;WK  168012;1.0;10.0;0.0;20.0;50.0;3.0;1.0;8.0;23.0;210.0;160.0;50.0
152;Eexterveenschekanaal;2021 maart;                             Aa en Hunze;   Buurt;BU16801200;1.0;10.0;0.0;20.0;40.0;3.0;1.0;9.0;23.0;190.0;150.0;40.0
153;Eexterveenschekanaal;2021 juni;                             Aa en Hunze;   Buurt;BU16801200;1.0;0.0;0.0;20.0;50.0;2.0;1.0;9.0;23.0;200.0;150.0;50.0
154;Eexterveenschekanaal;2021 september;                             Aa en Hunze;   Buurt;BU16801200;1.0;10.0;0.0;20.0;50.0;3.0;1.0;8.0;24.0;200.0;150.0;50.0
155;Eexterveenschekanaal;2021 december;                             Aa en Hunze;   Buurt;BU16801200;1.0;10.0;0.0;20.0;50.0;3.0;1.0;8.0;24.0;200.0;150.0;50.0
156;Verspreide huizen Eexterveenschekanaal;2021 maart;                             Aa en Hunze;   Buurt;BU16801209;1.0;;;;;;;;;10.0;10.0;0.0
157;Verspreide huizen Eexterveenschekanaal;2021 juni;                             Aa en Hunze;   Buurt;BU16801209;1.0;;;;;;;;;10.0;10.0;0.0
158;Verspreide huizen Eexterveenschekanaal;2021 september;                             Aa en Hunze;   Buurt;BU16801209;1.0;;;;;;;;;10.0;10.0;0.0
159;Verspreide huizen Eexterveenschekanaal;2021 december;                             Aa en Hunze;   Buurt;BU16801209;1.0;;;;;;;;;10.0;10.0;0.0
