ID;SITCEnergie;Landen;Perioden;Invoerwaarde_1;Uitvoerwaarde_2
517;Totaal SITC;Oceanië;1929;3.0;6.0
518;Totaal SITC;Oceanië;1930;4.0;5.0
519;Totaal SITC;Oceanië;1931;3.0;2.0
520;Totaal SITC;Oceanië;1932;2.0;2.0
521;Totaal SITC;Oceanië;1933;1.0;1.0
522;Totaal SITC;Oceanië;1934;1.0;1.0
523;Totaal SITC;Oceanië;1935;1.0;2.0
524;Totaal SITC;Oceanië;1936;1.0;2.0
525;Totaal SITC;Oceanië;1937;2.0;3.0
526;Totaal SITC;Oceanië;1938;2.0;3.0
527;Totaal SITC;Oceanië;1939;2.0;3.0
528;Totaal SITC;Oceanië;1940;;
529;Totaal SITC;Oceanië;1941;;
530;Totaal SITC;Oceanië;1942;;
531;Totaal SITC;Oceanië;1943;;
532;Totaal SITC;Oceanië;1944;;
533;Totaal SITC;Oceanië;1945;;
534;Totaal SITC;Oceanië;1946;7.0;1.0
535;Totaal SITC;Oceanië;1947;13.0;8.0
536;Totaal SITC;Oceanië;1948;20.0;15.0
537;Totaal SITC;Oceanië;1949;18.0;12.0
538;Totaal SITC;Oceanië;1950;54.0;39.0
539;Totaal SITC;Oceanië;1951;48.0;87.0
540;Totaal SITC;Oceanië;1952;54.0;78.0
541;Totaal SITC;Oceanië;1953;41.0;76.0
542;Totaal SITC;Oceanië;1954;42.0;105.0
543;Totaal SITC;Oceanië;1955;38.0;124.0
544;Totaal SITC;Oceanië;1956;42.0;124.0
545;Totaal SITC;Oceanië;1957;42.0;134.0
546;Totaal SITC;Oceanië;1958;41.0;129.0
547;Totaal SITC;Oceanië;1959;42.0;149.0
548;Totaal SITC;Oceanië;1960;37.0;153.0
549;Totaal SITC;Oceanië;1961;37.0;164.0
550;Totaal SITC;Oceanië;1962;30.0;156.0
551;Totaal SITC;Oceanië;1963;32.0;171.0
552;Totaal SITC;Oceanië;1964;42.0;205.0
553;Totaal SITC;Oceanië;1965;44.0;225.0
554;Totaal SITC;Oceanië;1966;37.0;215.0
555;Totaal SITC;Oceanië;1967;46.0;267.0
556;Totaal SITC;Oceanië;1968;50.0;295.0
557;Totaal SITC;Oceanië;1969;82.0;321.0
558;Totaal SITC;Oceanië;1970;81.0;403.0
559;Totaal SITC;Oceanië;1971;71.0;435.0
560;Totaal SITC;Oceanië;1972;66.0;410.0
561;Totaal SITC;Oceanië;1973;97.0;515.0
562;Totaal SITC;Oceanië;1974;117.0;1046.0
563;Totaal SITC;Oceanië;1975;142.0;1134.0
564;Totaal SITC;Oceanië;1976;177.0;1314.0
565;Totaal SITC;Oceanië;1977;177.0;1376.0
566;Totaal SITC;Oceanië;1978;187.0;1151.0
567;Totaal SITC;Oceanië;1979;200.0;1232.0
568;Totaal SITC;Oceanië;1980;223.0;1670.0
569;Totaal SITC;Oceanië;1981;252.0;2082.0
570;Totaal SITC;Oceanië;1982;298.0;1887.0
571;Totaal SITC;Oceanië;1983;299.0;2066.0
572;Totaal SITC;Oceanië;1984;435.0;2143.0
573;Totaal SITC;Oceanië;1985;476.0;2237.0
574;Totaal SITC;Oceanië;1986;438.0;1300.0
575;Totaal SITC;Oceanië;1987;448.0;1188.0
576;Totaal SITC;Oceanië;1988;414.0;1287.0
577;Totaal SITC;Oceanië;1989;384.0;1293.0
578;Totaal SITC;Oceanië;1990;446.0;1345.0
579;Totaal SITC;Oceanië;1991;414.0;1314.0
580;Totaal SITC;Oceanië;1992;435.0;1295.0
581;Totaal SITC;Oceanië;1993;375.0;1493.0
582;Totaal SITC;Oceanië;1994;428.0;1581.0
583;Totaal SITC;Oceanië;1995;345.0;1432.0
584;Totaal SITC;Oceanië;1996;325.0;572.0
585;Totaal SITC;Oceanië;1997;361.0;718.0
586;Totaal SITC;Oceanië;1998;519.0;716.0
587;Totaal SITC;Oceanië;1999;576.0;731.0
588;Totaal SITC;Oceanië;2000;902.0;844.0
589;Totaal SITC;Oceanië;2001;1032.0;892.0
590;Totaal SITC;Oceanië;2002;790.0;913.0
591;Totaal SITC;Oceanië;2003;752.0;1004.0
592;Totaal SITC;Oceanië;2004;716.0;1122.0
593;Totaal SITC;Oceanië;2005;814.0;1234.0
594;Totaal SITC;Oceanië;2006;902.0;1324.0
595;Totaal SITC;Oceanië;2007;969.0;1413.0
596;Totaal SITC;Oceanië;2008;1023.0;1696.0
597;Totaal SITC;Oceanië;2009;910.0;1452.0
598;Totaal SITC;Oceanië;2010;931.0;1640.0
599;Totaal SITC;Oceanië;2011;1401.0;2096.0
600;Totaal SITC;Oceanië;2012;1451.0;2619.0
601;Totaal SITC;Oceanië;2013;1340.0;2644.0
602;Totaal SITC;Oceanië;2014;1572.0;2566.0
603;Totaal SITC;Oceanië;2015;1428.0;2662.0
604;Totaal SITC;Oceanië;2016;1589.0;2814.0
605;Totaal SITC;Oceanië;2017;2025.0;3341.0
606;Totaal SITC;Overige;1917;;
607;Totaal SITC;Overige;1918;;
608;Totaal SITC;Overige;1919;;
609;Totaal SITC;Overige;1920;;
610;Totaal SITC;Overige;1921;;
611;Totaal SITC;Overige;1922;;
612;Totaal SITC;Overige;1923;;
613;Totaal SITC;Overige;1924;;
614;Totaal SITC;Overige;1925;;
615;Totaal SITC;Overige;1926;;
616;Totaal SITC;Overige;1927;;
617;Totaal SITC;Overige;1928;;
618;Totaal SITC;Overige;1929;;
619;Totaal SITC;Overige;1930;;
620;Totaal SITC;Overige;1931;;
621;Totaal SITC;Overige;1932;;
622;Totaal SITC;Overige;1933;;
623;Totaal SITC;Overige;1934;;
624;Totaal SITC;Overige;1935;;
625;Totaal SITC;Overige;1936;;
626;Totaal SITC;Overige;1937;;
627;Totaal SITC;Overige;1938;;
628;Totaal SITC;Overige;1939;;
629;Totaal SITC;Overige;1940;;
630;Totaal SITC;Overige;1941;;
631;Totaal SITC;Overige;1942;;
632;Totaal SITC;Overige;1943;;
633;Totaal SITC;Overige;1944;;
634;Totaal SITC;Overige;1945;;
635;Totaal SITC;Overige;1946;;
636;Totaal SITC;Overige;1947;;
637;Totaal SITC;Overige;1948;;
638;Totaal SITC;Overige;1949;;
639;Totaal SITC;Overige;1950;;
640;Totaal SITC;Overige;1951;;
641;Totaal SITC;Overige;1952;;
642;Totaal SITC;Overige;1953;;
643;Totaal SITC;Overige;1954;;
644;Totaal SITC;Overige;1955;;
645;Totaal SITC;Overige;1956;;
646;Totaal SITC;Overige;1957;;
647;Totaal SITC;Overige;1958;;
648;Totaal SITC;Overige;1959;;
649;Totaal SITC;Overige;1960;;
650;Totaal SITC;Overige;1961;;
651;Totaal SITC;Overige;1962;;
652;Totaal SITC;Overige;1963;;
653;Totaal SITC;Overige;1964;;
654;Totaal SITC;Overige;1965;;
655;Totaal SITC;Overige;1966;;
656;Totaal SITC;Overige;1967;;
657;Totaal SITC;Overige;1968;;
658;Totaal SITC;Overige;1969;;
659;Totaal SITC;Overige;1970;;
660;Totaal SITC;Overige;1971;;
661;Totaal SITC;Overige;1972;;
662;Totaal SITC;Overige;1973;;
663;Totaal SITC;Overige;1974;;
664;Totaal SITC;Overige;1975;;
665;Totaal SITC;Overige;1976;;
666;Totaal SITC;Overige;1977;;
667;Totaal SITC;Overige;1978;;
668;Totaal SITC;Overige;1979;;
669;Totaal SITC;Overige;1980;;
670;Totaal SITC;Overige;1981;;
671;Totaal SITC;Overige;1982;;
672;Totaal SITC;Overige;1983;;
673;Totaal SITC;Overige;1984;;
674;Totaal SITC;Overige;1985;;
675;Totaal SITC;Overige;1986;;
676;Totaal SITC;Overige;1987;;
677;Totaal SITC;Overige;1988;;
678;Totaal SITC;Overige;1989;;
679;Totaal SITC;Overige;1990;;
680;Totaal SITC;Overige;1991;;
681;Totaal SITC;Overige;1992;;
682;Totaal SITC;Overige;1993;;
683;Totaal SITC;Overige;1994;;
684;Totaal SITC;Overige;1995;;
685;Totaal SITC;Overige;1996;31.0;961.0
686;Totaal SITC;Overige;1997;22.0;1020.0
687;Totaal SITC;Overige;1998;21.0;946.0
688;Totaal SITC;Overige;1999;24.0;703.0
689;Totaal SITC;Overige;2000;59.0;1063.0
690;Totaal SITC;Overige;2001;70.0;1255.0
691;Totaal SITC;Overige;2002;29.0;1200.0
692;Totaal SITC;Overige;2003;24.0;1345.0
693;Totaal SITC;Overige;2004;43.0;1471.0
694;Totaal SITC;Overige;2005;16.0;1752.0
695;Totaal SITC;Overige;2006;44.0;2193.0
696;Totaal SITC;Overige;2007;79.0;2552.0
697;Totaal SITC;Overige;2008;190.0;3373.0
698;Totaal SITC;Overige;2009;212.0;2220.0
699;Totaal SITC;Overige;2010;272.0;2906.0
700;Totaal SITC;Overige;2011;273.0;2196.0
701;Totaal SITC;Overige;2012;418.0;2633.0
702;Totaal SITC;Overige;2013;509.0;5808.0
703;Totaal SITC;Overige;2014;860.0;4795.0
704;Totaal SITC;Overige;2015;1700.0;4788.0
705;Totaal SITC;Overige;2016;1955.0;3971.0
706;Totaal SITC;Overige;2017;2524.0;6187.0
707;Totaal SITC;België;1917;;
708;Totaal SITC;België;1918;;
709;Totaal SITC;België;1919;;
710;Totaal SITC;België;1920;;
711;Totaal SITC;België;1921;;
712;Totaal SITC;België;1922;;
713;Totaal SITC;België;1923;;
714;Totaal SITC;België;1924;;
715;Totaal SITC;België;1925;;
716;Totaal SITC;België;1926;;
717;Totaal SITC;België;1927;;
718;Totaal SITC;België;1928;;
719;Totaal SITC;België;1929;;
720;Totaal SITC;België;1930;;
721;Totaal SITC;België;1931;;
722;Totaal SITC;België;1932;;
723;Totaal SITC;België;1933;;
724;Totaal SITC;België;1934;;
725;Totaal SITC;België;1935;;
726;Totaal SITC;België;1936;;
727;Totaal SITC;België;1937;;
728;Totaal SITC;België;1938;;
729;Totaal SITC;België;1939;;
730;Totaal SITC;België;1940;;
731;Totaal SITC;België;1941;;
732;Totaal SITC;België;1942;;
733;Totaal SITC;België;1943;;
734;Totaal SITC;België;1944;;
735;Totaal SITC;België;1945;;
736;Totaal SITC;België;1946;;
737;Totaal SITC;België;1947;;
738;Totaal SITC;België;1948;;
739;Totaal SITC;België;1949;;
740;Totaal SITC;België;1950;;
741;Totaal SITC;België;1951;;
742;Totaal SITC;België;1952;;
743;Totaal SITC;België;1953;;
744;Totaal SITC;België;1954;;
745;Totaal SITC;België;1955;;
746;Totaal SITC;België;1956;;
747;Totaal SITC;België;1957;;
748;Totaal SITC;België;1958;;
749;Totaal SITC;België;1959;;
750;Totaal SITC;België;1960;;
751;Totaal SITC;België;1961;;
752;Totaal SITC;België;1962;;
753;Totaal SITC;België;1963;;
754;Totaal SITC;België;1964;;
755;Totaal SITC;België;1965;;
756;Totaal SITC;België;1966;;
757;Totaal SITC;België;1967;;
758;Totaal SITC;België;1968;;
759;Totaal SITC;België;1969;;
760;Totaal SITC;België;1970;;
761;Totaal SITC;België;1971;;
762;Totaal SITC;België;1972;;
763;Totaal SITC;België;1973;;
764;Totaal SITC;België;1974;;
765;Totaal SITC;België;1975;;
766;Totaal SITC;België;1976;;
767;Totaal SITC;België;1977;;
768;Totaal SITC;België;1978;;
769;Totaal SITC;België;1979;;
770;Totaal SITC;België;1980;;
771;Totaal SITC;België;1981;;
772;Totaal SITC;België;1982;;
773;Totaal SITC;België;1983;;
774;Totaal SITC;België;1984;;
775;Totaal SITC;België;1985;;
776;Totaal SITC;België;1986;;
777;Totaal SITC;België;1987;;
778;Totaal SITC;België;1988;;
779;Totaal SITC;België;1989;;
780;Totaal SITC;België;1990;;
781;Totaal SITC;België;1991;;
782;Totaal SITC;België;1992;;
783;Totaal SITC;België;1993;;
784;Totaal SITC;België;1994;;
785;Totaal SITC;België;1995;;
786;Totaal SITC;België;1996;;
787;Totaal SITC;België;1997;;
788;Totaal SITC;België;1998;;
789;Totaal SITC;België;1999;;
790;Totaal SITC;België;2000;19986.0;27304.0
791;Totaal SITC;België;2001;20177.0;28502.0
792;Totaal SITC;België;2002;22594.0;27482.0
793;Totaal SITC;België;2003;23533.0;27442.0
794;Totaal SITC;België;2004;24885.0;29425.0
795;Totaal SITC;België;2005;26960.0;32899.0
796;Totaal SITC;België;2006;30087.0;37109.0
797;Totaal SITC;België;2007;32176.0;39010.0
798;Totaal SITC;België;2008;33896.0;42967.0
799;Totaal SITC;België;2009;27452.0;34620.0
800;Totaal SITC;België;2010;31864.0;41265.0
801;Totaal SITC;België;2011;36420.0;48678.0
802;Totaal SITC;België;2012;37701.0;48518.0
803;Totaal SITC;België;2013;37544.0;47831.0
804;Totaal SITC;België;2014;37020.0;47512.0
805;Totaal SITC;België;2015;37910.0;43914.0
806;Totaal SITC;België;2016;37391.0;43563.0
807;Totaal SITC;België;2017;42790.0;47414.0
808;Totaal SITC;China;1917;1.0;
809;Totaal SITC;China;1918;;
810;Totaal SITC;China;1919;11.0;1.0
811;Totaal SITC;China;1920;8.0;3.0
812;Totaal SITC;China;1921;5.0;1.0
813;Totaal SITC;China;1922;4.0;1.0
814;Totaal SITC;China;1923;6.0;2.0
815;Totaal SITC;China;1924;6.0;2.0
816;Totaal SITC;China;1925;5.0;3.0
817;Totaal SITC;China;1926;6.0;3.0
818;Totaal SITC;China;1927;6.0;3.0
819;Totaal SITC;China;1928;6.0;3.0
820;Totaal SITC;China;1929;6.0;4.0
821;Totaal SITC;China;1930;4.0;3.0
822;Totaal SITC;China;1931;4.0;3.0
823;Totaal SITC;China;1932;5.0;2.0
824;Totaal SITC;China;1933;5.0;1.0
825;Totaal SITC;China;1934;7.0;1.0
826;Totaal SITC;China;1935;4.0;
827;Totaal SITC;China;1936;4.0;1.0
828;Totaal SITC;China;1937;5.0;1.0
829;Totaal SITC;China;1938;2.0;
830;Totaal SITC;China;1939;2.0;
831;Totaal SITC;China;1940;1.0;
832;Totaal SITC;China;1941;;
833;Totaal SITC;China;1942;;
834;Totaal SITC;China;1943;;
835;Totaal SITC;China;1944;;
836;Totaal SITC;China;1945;;
837;Totaal SITC;China;1946;;1.0
838;Totaal SITC;China;1947;8.0;2.0
839;Totaal SITC;China;1948;3.0;1.0
840;Totaal SITC;China;1949;1.0;
841;Totaal SITC;China;1950;20.0;
842;Totaal SITC;China;1951;30.0;
843;Totaal SITC;China;1952;8.0;
844;Totaal SITC;China;1953;26.0;7.0
845;Totaal SITC;China;1954;11.0;2.0
846;Totaal SITC;China;1955;14.0;5.0
847;Totaal SITC;China;1956;20.0;10.0
848;Totaal SITC;China;1957;17.0;10.0
849;Totaal SITC;China;1958;29.0;20.0
850;Totaal SITC;China;1959;38.0;19.0
851;Totaal SITC;China;1960;37.0;12.0
852;Totaal SITC;China;1961;25.0;7.0
853;Totaal SITC;China;1962;23.0;6.0
854;Totaal SITC;China;1963;26.0;21.0
855;Totaal SITC;China;1964;33.0;10.0
856;Totaal SITC;China;1965;42.0;31.0
857;Totaal SITC;China;1966;49.0;26.0
858;Totaal SITC;China;1967;46.0;20.0
859;Totaal SITC;China;1968;44.0;48.0
860;Totaal SITC;China;1969;46.0;38.0
861;Totaal SITC;China;1970;44.0;36.0
862;Totaal SITC;China;1971;55.0;28.0
863;Totaal SITC;China;1972;66.0;15.0
864;Totaal SITC;China;1973;83.0;41.0
865;Totaal SITC;China;1974;118.0;75.0
866;Totaal SITC;China;1975;93.0;152.0
867;Totaal SITC;China;1976;107.0;48.0
868;Totaal SITC;China;1977;105.0;58.0
869;Totaal SITC;China;1978;123.0;129.0
870;Totaal SITC;China;1979;142.0;145.0
871;Totaal SITC;China;1980;237.0;133.0
872;Totaal SITC;China;1981;278.0;108.0
873;Totaal SITC;China;1982;233.0;80.0
874;Totaal SITC;China;1983;212.0;172.0
875;Totaal SITC;China;1984;244.0;263.0
876;Totaal SITC;China;1985;283.0;368.0
877;Totaal SITC;China;1986;298.0;233.0
878;Totaal SITC;China;1987;323.0;167.0
879;Totaal SITC;China;1988;419.0;240.0
880;Totaal SITC;China;1989;484.0;236.0
881;Totaal SITC;China;1990;604.0;160.0
882;Totaal SITC;China;1991;891.0;257.0
883;Totaal SITC;China;1992;798.0;354.0
884;Totaal SITC;China;1993;1156.0;590.0
885;Totaal SITC;China;1994;1478.0;544.0
886;Totaal SITC;China;1995;1628.0;598.0
887;Totaal SITC;China;1996;1965.0;592.0
888;Totaal SITC;China;1997;2681.0;745.0
889;Totaal SITC;China;1998;3396.0;675.0
890;Totaal SITC;China;1999;3697.0;752.0
891;Totaal SITC;China;2000;6917.0;1091.0
892;Totaal SITC;China;2001;8845.0;1219.0
893;Totaal SITC;China;2002;8929.0;1521.0
894;Totaal SITC;China;2003;10631.0;1625.0
895;Totaal SITC;China;2004;14532.0;2314.0
896;Totaal SITC;China;2005;19057.0;2557.0
897;Totaal SITC;China;2006;23007.0;3263.0
898;Totaal SITC;China;2007;26344.0;3620.0
899;Totaal SITC;China;2008;25000.0;3852.0
900;Totaal SITC;China;2009;21967.0;4589.0
901;Totaal SITC;China;2010;31001.0;5391.0
902;Totaal SITC;China;2011;30874.0;6696.0
903;Totaal SITC;China;2012;31906.0;7647.0
904;Totaal SITC;China;2013;31792.0;7711.0
905;Totaal SITC;China;2014;35398.0;7920.0
906;Totaal SITC;China;2015;32428.0;8527.0
907;Totaal SITC;China;2016;32524.0;9671.0
908;Totaal SITC;China;2017;36092.0;11518.0
909;Totaal SITC;Duitsland;1917;112.0;144.0
910;Totaal SITC;Duitsland;1918;146.0;70.0
911;Totaal SITC;Duitsland;1919;406.0;262.0
912;Totaal SITC;Duitsland;1920;410.0;191.0
913;Totaal SITC;Duitsland;1921;285.0;115.0
914;Totaal SITC;Duitsland;1922;276.0;76.0
915;Totaal SITC;Duitsland;1923;225.0;85.0
916;Totaal SITC;Duitsland;1924;262.0;213.0
917;Totaal SITC;Duitsland;1925;270.0;213.0
918;Totaal SITC;Duitsland;1926;303.0;173.0
919;Totaal SITC;Duitsland;1927;297.0;211.0
920;Totaal SITC;Duitsland;1928;331.0;212.0
921;Totaal SITC;Duitsland;1929;382.0;207.0
922;Totaal SITC;Duitsland;1930;349.0;163.0
923;Totaal SITC;Duitsland;1931;281.0;114.0
924;Totaal SITC;Duitsland;1932;182.0;81.0
925;Totaal SITC;Duitsland;1933;180.0;73.0
926;Totaal SITC;Duitsland;1934;142.0;82.0
927;Totaal SITC;Duitsland;1935;113.0;59.0
928;Totaal SITC;Duitsland;1936;112.0;54.0
929;Totaal SITC;Duitsland;1937;153.0;81.0
930;Totaal SITC;Duitsland;1938;141.0;71.0
931;Totaal SITC;Duitsland;1939;167.0;63.0
932;Totaal SITC;Duitsland;1940;147.0;141.0
933;Totaal SITC;Duitsland;1941;235.0;228.0
934;Totaal SITC;Duitsland;1942;148.0;220.0
935;Totaal SITC;Duitsland;1943;129.0;243.0
936;Totaal SITC;Duitsland;1944;;
937;Totaal SITC;Duitsland;1945;;
938;Totaal SITC;Duitsland;1946;25.0;24.0
939;Totaal SITC;Duitsland;1947;44.0;26.0
940;Totaal SITC;Duitsland;1948;121.0;73.0
941;Totaal SITC;Duitsland;1949;164.0;187.0
942;Totaal SITC;Duitsland;1950;436.0;503.0
943;Totaal SITC;Duitsland;1951;547.0;467.0
944;Totaal SITC;Duitsland;1952;537.0;507.0
945;Totaal SITC;Duitsland;1953;654.0;522.0
946;Totaal SITC;Duitsland;1954;831.0;662.0
947;Totaal SITC;Duitsland;1955;978.0;796.0
948;Totaal SITC;Duitsland;1956;1156.0;898.0
949;Totaal SITC;Duitsland;1957;1317.0;994.0
950;Totaal SITC;Duitsland;1958;1221.0;1060.0
951;Totaal SITC;Duitsland;1959;1406.0;1345.0
952;Totaal SITC;Duitsland;1960;1684.0;1566.0
953;Totaal SITC;Duitsland;1961;1957.0;1647.0
954;Totaal SITC;Duitsland;1962;2028.0;1826.0
955;Totaal SITC;Duitsland;1963;2380.0;2109.0
956;Totaal SITC;Duitsland;1964;2813.0;2569.0
957;Totaal SITC;Duitsland;1965;2901.0;2100.0
958;Totaal SITC;Duitsland;1966;3272.0;2984.0
959;Totaal SITC;Duitsland;1967;3480.0;3124.0
960;Totaal SITC;Duitsland;1968;4028.0;3809.0
961;Totaal SITC;Duitsland;1969;4822.0;4864.0
962;Totaal SITC;Duitsland;1970;5974.0;6295.0
963;Totaal SITC;Duitsland;1971;6528.0;7459.0
964;Totaal SITC;Duitsland;1972;6816.0;8292.0
965;Totaal SITC;Duitsland;1973;8414.0;9898.0
966;Totaal SITC;Duitsland;1974;10542.0;12032.0
967;Totaal SITC;Duitsland;1975;10144.0;12225.0
968;Totaal SITC;Duitsland;1976;11425.0;14867.0
969;Totaal SITC;Duitsland;1977;12444.0;15015.0
970;Totaal SITC;Duitsland;1978;13179.0;15131.0
971;Totaal SITC;Duitsland;1979;14830.0;17670.0
972;Totaal SITC;Duitsland;1980;15404.0;19968.0
973;Totaal SITC;Duitsland;1981;15974.0;22813.0
974;Totaal SITC;Duitsland;1982;16767.0;23663.0
975;Totaal SITC;Duitsland;1983;17591.0;25455.0
976;Totaal SITC;Duitsland;1984;19834.0;28369.0
977;Totaal SITC;Duitsland;1985;21929.0;30714.0
978;Totaal SITC;Duitsland;1986;22184.0;25270.0
979;Totaal SITC;Duitsland;1987;22274.0;23336.0
980;Totaal SITC;Duitsland;1988;23449.0;24132.0
981;Totaal SITC;Duitsland;1989;25821.0;26853.0
982;Totaal SITC;Duitsland;1990;26717.0;29964.0
983;Totaal SITC;Duitsland;1991;27458.0;33215.0
984;Totaal SITC;Duitsland;1992;27056.0;32172.0
985;Totaal SITC;Duitsland;1993;24804.0;34211.0
986;Totaal SITC;Duitsland;1994;27118.0;37607.0
987;Totaal SITC;Duitsland;1995;30171.0;40917.0
988;Totaal SITC;Duitsland;1996;31805.0;43800.0
989;Totaal SITC;Duitsland;1997;32761.0;46551.0
990;Totaal SITC;Duitsland;1998;33251.0;47779.0
991;Totaal SITC;Duitsland;1999;34426.0;49192.0
992;Totaal SITC;Duitsland;2000;38485.0;59654.0
993;Totaal SITC;Duitsland;2001;40253.0;61697.0
994;Totaal SITC;Duitsland;2002;39932.0;56465.0
995;Totaal SITC;Duitsland;2003;41084.0;56777.0
996;Totaal SITC;Duitsland;2004;44869.0;60907.0
997;Totaal SITC;Duitsland;2005;47563.0;66957.0
998;Totaal SITC;Duitsland;2006;52246.0;76383.0
999;Totaal SITC;Duitsland;2007;58490.0;80638.0
1000;Totaal SITC;Duitsland;2008;64622.0;90618.0
1001;Totaal SITC;Duitsland;2009;52538.0;75225.0
1002;Totaal SITC;Duitsland;2010;58914.0;90269.0
1003;Totaal SITC;Duitsland;2011;60943.0;99189.0
1004;Totaal SITC;Duitsland;2012;61844.0;106141.0
1005;Totaal SITC;Duitsland;2013;63492.0;106928.0
1006;Totaal SITC;Duitsland;2014;62727.0;104471.0
1007;Totaal SITC;Duitsland;2015;65658.0;98509.0
1008;Totaal SITC;Duitsland;2016;66822.0;97015.0
1009;Totaal SITC;Duitsland;2017;74804.0;107268.0
1010;Totaal SITC;Frankrijk;1917;1.0;10.0
1011;Totaal SITC;Frankrijk;1918;1.0;5.0
1012;Totaal SITC;Frankrijk;1919;19.0;22.0
1013;Totaal SITC;Frankrijk;1920;36.0;28.0
1014;Totaal SITC;Frankrijk;1921;29.0;39.0
1015;Totaal SITC;Frankrijk;1922;26.0;52.0
1016;Totaal SITC;Frankrijk;1923;31.0;57.0
1017;Totaal SITC;Frankrijk;1924;45.0;51.0
1018;Totaal SITC;Frankrijk;1925;49.0;39.0
1019;Totaal SITC;Frankrijk;1926;51.0;38.0
1020;Totaal SITC;Frankrijk;1927;56.0;59.0
1021;Totaal SITC;Frankrijk;1928;55.0;56.0
1022;Totaal SITC;Frankrijk;1929;51.0;53.0
1023;Totaal SITC;Frankrijk;1930;49.0;62.0
1024;Totaal SITC;Frankrijk;1931;34.0;53.0
1025;Totaal SITC;Frankrijk;1932;25.0;39.0
1026;Totaal SITC;Frankrijk;1933;25.0;34.0
1027;Totaal SITC;Frankrijk;1934;21.0;27.0
1028;Totaal SITC;Frankrijk;1935;21.0;23.0
1029;Totaal SITC;Frankrijk;1936;20.0;27.0
1030;Totaal SITC;Frankrijk;1937;29.0;36.0
1031;Totaal SITC;Frankrijk;1938;31.0;29.0
1032;Totaal SITC;Frankrijk;1939;36.0;25.0
1033;Totaal SITC;Frankrijk;1940;12.0;9.0
1034;Totaal SITC;Frankrijk;1941;5.0;7.0
1035;Totaal SITC;Frankrijk;1942;8.0;12.0
1036;Totaal SITC;Frankrijk;1943;12.0;10.0
1037;Totaal SITC;Frankrijk;1944;;
1038;Totaal SITC;Frankrijk;1945;;
1039;Totaal SITC;Frankrijk;1946;44.0;26.0
1040;Totaal SITC;Frankrijk;1947;90.0;63.0
1041;Totaal SITC;Frankrijk;1948;111.0;100.0
1042;Totaal SITC;Frankrijk;1949;162.0;124.0
1043;Totaal SITC;Frankrijk;1950;168.0;110.0
1044;Totaal SITC;Frankrijk;1951;178.0;152.0
1045;Totaal SITC;Frankrijk;1952;130.0;159.0
1046;Totaal SITC;Frankrijk;1953;155.0;167.0
1047;Totaal SITC;Frankrijk;1954;176.0;171.0
1048;Totaal SITC;Frankrijk;1955;216.0;223.0
1049;Totaal SITC;Frankrijk;1956;214.0;270.0
1050;Totaal SITC;Frankrijk;1957;227.0;253.0
1051;Totaal SITC;Frankrijk;1958;171.0;266.0
1052;Totaal SITC;Frankrijk;1959;241.0;329.0
1053;Totaal SITC;Frankrijk;1960;299.0;409.0
1054;Totaal SITC;Frankrijk;1961;389.0;444.0
1055;Totaal SITC;Frankrijk;1962;412.0;500.0
1056;Totaal SITC;Frankrijk;1963;509.0;643.0
1057;Totaal SITC;Frankrijk;1964;620.0;846.0
1058;Totaal SITC;Frankrijk;1965;753.0;887.0
1059;Totaal SITC;Frankrijk;1966;792.0;992.0
1060;Totaal SITC;Frankrijk;1967;871.0;1100.0
1061;Totaal SITC;Frankrijk;1968;991.0;1443.0
1062;Totaal SITC;Frankrijk;1969;1404.0;1900.0
1063;Totaal SITC;Frankrijk;1970;1654.0;1929.0
1064;Totaal SITC;Frankrijk;1971;1852.0;2282.0
1065;Totaal SITC;Frankrijk;1972;2003.0;2558.0
1066;Totaal SITC;Frankrijk;1973;2440.0;3069.0
1067;Totaal SITC;Frankrijk;1974;2890.0;3945.0
1068;Totaal SITC;Frankrijk;1975;3074.0;4142.0
1069;Totaal SITC;Frankrijk;1976;3329.0;5116.0
1070;Totaal SITC;Frankrijk;1977;3565.0;5106.0
1071;Totaal SITC;Frankrijk;1978;3922.0;5259.0
1072;Totaal SITC;Frankrijk;1979;4463.0;6156.0
1073;Totaal SITC;Frankrijk;1980;4643.0;7038.0
1074;Totaal SITC;Frankrijk;1981;4781.0;8105.0
1075;Totaal SITC;Frankrijk;1982;4932.0;8342.0
1076;Totaal SITC;Frankrijk;1983;5300.0;8637.0
1077;Totaal SITC;Frankrijk;1984;5880.0;9912.0
1078;Totaal SITC;Frankrijk;1985;6561.0;10624.0
1079;Totaal SITC;Frankrijk;1986;6044.0;9645.0
1080;Totaal SITC;Frankrijk;1987;6104.0;9271.0
1081;Totaal SITC;Frankrijk;1988;6541.0;9956.0
1082;Totaal SITC;Frankrijk;1989;7630.0;11336.0
1083;Totaal SITC;Frankrijk;1990;8036.0;12134.0
1084;Totaal SITC;Frankrijk;1991;8119.0;12040.0
1085;Totaal SITC;Frankrijk;1992;8473.0;11797.0
1086;Totaal SITC;Frankrijk;1993;8053.0;12400.0
1087;Totaal SITC;Frankrijk;1994;8818.0;13999.0
1088;Totaal SITC;Frankrijk;1995;9529.0;15991.0
1089;Totaal SITC;Frankrijk;1996;9934.0;16491.0
1090;Totaal SITC;Frankrijk;1997;11179.0;17789.0
1091;Totaal SITC;Frankrijk;1998;11681.0;19424.0
1092;Totaal SITC;Frankrijk;1999;11565.0;20306.0
