ID;Classificaties;Perioden;TotaalAanbod_1;ProductieBasisprijzen_2;Invoer_3;TotaalMarges_4;HandelsEnVervoersmarges_5;BelProductgebonden_6;SubsProductgebonden_7;TotaalGebruik_8;Uitvoer_9;IntermediairVerbruik_10;HuishoudensConsumptieveBestedingen_11;OverheidConsumptieveBestedingen_12;IZWConsumptieveBestedingen_13;InvesteringenInVasteActiva_14;VeranderingenInVoorraden_15
158;Visserijprodukten;2007;724.0;193.0;531.0;417.0;419.0;3.0;-5.0;1141.0;615.0;186.0;342.0;0.0;0.0;0.0;-2.0
159;Visserijprodukten;2008;706.0;179.0;527.0;433.0;433.0;4.0;-4.0;1139.0;623.0;167.0;349.0;0.0;0.0;0.0;0.0
160;Visserijprodukten;2009;667.0;166.0;501.0;435.0;435.0;4.0;-4.0;1102.0;567.0;180.0;355.0;0.0;0.0;0.0;0.0
161;Aardolie en aardgas;1987;12392.0;6869.0;5523.0;10.0;5.0;5.0;0.0;12402.0;2823.0;9494.0;0.0;0.0;0.0;159.0;-74.0
162;Aardolie en aardgas;1988;10928.0;6172.0;4756.0;48.0;6.0;42.0;0.0;10976.0;2465.0;8367.0;0.0;0.0;0.0;190.0;-46.0
163;Aardolie en aardgas;1989;12502.0;6542.0;5960.0;83.0;6.0;77.0;0.0;12585.0;2487.0;9965.0;0.0;0.0;0.0;228.0;-95.0
164;Aardolie en aardgas;1990;14206.0;7869.0;6337.0;132.0;6.0;126.0;0.0;14338.0;3049.0;11017.0;0.0;0.0;0.0;322.0;-50.0
165;Aardolie en aardgas;1991;15676.0;9592.0;6084.0;193.0;5.0;188.0;0.0;15869.0;3995.0;11689.0;0.0;0.0;0.0;324.0;-139.0
166;Aardolie en aardgas;1992;14229.0;8417.0;5812.0;292.0;4.0;288.0;0.0;14521.0;3144.0;11097.0;0.0;0.0;0.0;255.0;25.0
167;Aardolie en aardgas;1993;13629.0;8177.0;5452.0;298.0;4.0;294.0;0.0;13927.0;3049.0;10823.0;0.0;0.0;0.0;201.0;-146.0
168;Aardolie en aardgas;1994;13597.0;8061.0;5536.0;271.0;4.0;267.0;0.0;13868.0;2915.0;10772.0;0.0;0.0;0.0;159.0;22.0
169;Aardolie en aardgas;1995;14393.0;8482.0;5911.0;388.0;6.0;382.0;0.0;14781.0;3134.0;11473.0;0.0;0.0;0.0;208.0;-34.0
170;Aardolie en aardgas;1996;17187.0;9388.0;7799.0;419.0;5.0;414.0;0.0;17606.0;3617.0;13551.0;0.0;0.0;0.0;340.0;98.0
171;Aardolie en aardgas;1997;17900.0;9612.0;8288.0;395.0;4.0;391.0;0.0;18295.0;3721.0;14331.0;0.0;0.0;0.0;345.0;-102.0
172;Aardolie en aardgas;1998;14431.0;8541.0;5890.0;398.0;6.0;392.0;0.0;14829.0;3034.0;11492.0;0.0;0.0;0.0;372.0;-69.0
173;Aardolie en aardgas;1999;15562.0;7573.0;7989.0;371.0;6.0;365.0;0.0;15933.0;2666.0;13086.0;0.0;0.0;0.0;258.0;-77.0
174;Aardolie en aardgas;2000;25904.0;10676.0;15228.0;369.0;7.0;362.0;0.0;26273.0;4702.0;21363.0;0.0;0.0;0.0;208.0;0.0
175;Aardolie en aardgas;2001;27610.0;12990.0;14620.0;365.0;7.0;358.0;0.0;27975.0;6646.0;20917.0;0.0;0.0;0.0;280.0;132.0
176;Aardolie en aardgas;2002;24925.0;11804.0;13121.0;321.0;6.0;315.0;0.0;25246.0;6125.0;18881.0;0.0;0.0;0.0;295.0;-55.0
177;Aardolie en aardgas;2003;25512.0;12144.0;13368.0;330.0;6.0;324.0;0.0;25842.0;6146.0;19347.0;0.0;0.0;0.0;220.0;129.0
178;Aardolie en aardgas;2004;29110.0;13128.0;15982.0;55.0;6.0;49.0;0.0;29165.0;7185.0;21877.0;0.0;0.0;0.0;170.0;-67.0
179;Aardolie en aardgas;2005;38403.0;15802.0;22601.0;6.0;6.0;0.0;0.0;38409.0;9109.0;29041.0;0.0;0.0;0.0;127.0;132.0
180;Aardolie en aardgas;2006;47302.0;19594.0;27708.0;6.0;6.0;0.0;0.0;47308.0;12290.0;34783.0;0.0;0.0;0.0;210.0;25.0
181;Aardolie en aardgas;2007;47568.0;19239.0;28329.0;6.0;6.0;0.0;0.0;47574.0;11844.0;35299.0;0.0;0.0;0.0;210.0;221.0
182;Aardolie en aardgas;2008;61363.0;25637.0;35726.0;8.0;8.0;0.0;0.0;61371.0;16572.0;44314.0;0.0;0.0;0.0;210.0;275.0
183;Aardolie en aardgas;2009;43707.0;18615.0;25092.0;6.0;6.0;0.0;0.0;43713.0;11787.0;31885.0;0.0;0.0;0.0;211.0;-170.0
184;Overige delfstoffen;1987;1941.0;569.0;1372.0;530.0;525.0;5.0;0.0;2471.0;618.0;1779.0;34.0;0.0;0.0;0.0;40.0
185;Overige delfstoffen;1988;2113.0;617.0;1496.0;579.0;566.0;13.0;0.0;2692.0;706.0;1935.0;31.0;0.0;0.0;0.0;20.0
186;Overige delfstoffen;1989;2261.0;655.0;1606.0;604.0;583.0;21.0;0.0;2865.0;690.0;2141.0;32.0;0.0;0.0;0.0;2.0
187;Overige delfstoffen;1990;2295.0;670.0;1625.0;666.0;633.0;33.0;0.0;2961.0;668.0;2237.0;38.0;0.0;0.0;0.0;18.0
188;Overige delfstoffen;1991;2294.0;664.0;1630.0;686.0;641.0;45.0;0.0;2980.0;708.0;2229.0;40.0;0.0;0.0;0.0;3.0
189;Overige delfstoffen;1992;2211.0;649.0;1562.0;705.0;637.0;68.0;0.0;2916.0;654.0;2216.0;43.0;0.0;0.0;0.0;3.0
190;Overige delfstoffen;1993;2111.0;631.0;1480.0;704.0;634.0;70.0;0.0;2815.0;598.0;2184.0;53.0;0.0;0.0;0.0;-20.0
191;Overige delfstoffen;1994;2296.0;754.0;1542.0;765.0;702.0;63.0;0.0;3061.0;635.0;2349.0;58.0;0.0;0.0;0.0;19.0
192;Overige delfstoffen;1995;2388.0;784.0;1604.0;798.0;707.0;91.0;0.0;3186.0;716.0;2432.0;57.0;0.0;0.0;0.0;-19.0
193;Overige delfstoffen;1996;2454.0;872.0;1582.0;821.0;724.0;97.0;0.0;3275.0;723.0;2457.0;54.0;0.0;0.0;0.0;41.0
194;Overige delfstoffen;1997;2783.0;896.0;1887.0;917.0;814.0;103.0;0.0;3700.0;904.0;2687.0;56.0;0.0;0.0;0.0;53.0
195;Overige delfstoffen;1998;2881.0;906.0;1975.0;1001.0;896.0;105.0;0.0;3882.0;974.0;2826.0;55.0;0.0;0.0;0.0;27.0
196;Overige delfstoffen;1999;2769.0;900.0;1869.0;1004.0;922.0;82.0;0.0;3773.0;1029.0;2681.0;56.0;0.0;0.0;0.0;7.0
197;Overige delfstoffen;2000;3004.0;911.0;2093.0;1069.0;998.0;71.0;0.0;4073.0;1088.0;2903.0;54.0;0.0;0.0;0.0;28.0
198;Overige delfstoffen;2001;3449.0;1035.0;2414.0;1192.0;1121.0;71.0;0.0;4641.0;1304.0;3162.0;52.0;0.0;0.0;0.0;123.0
199;Overige delfstoffen;2002;3177.0;1104.0;2073.0;1155.0;1147.0;8.0;0.0;4332.0;1172.0;3127.0;57.0;0.0;0.0;0.0;-24.0
200;Overige delfstoffen;2003;3221.0;1105.0;2116.0;1110.0;1105.0;5.0;0.0;4331.0;1201.0;3040.0;48.0;0.0;0.0;0.0;42.0
201;Overige delfstoffen;2004;4111.0;1056.0;3055.0;1152.0;1146.0;6.0;0.0;5263.0;1844.0;3323.0;51.0;0.0;0.0;0.0;45.0
202;Overige delfstoffen;2005;4761.0;1092.0;3669.0;1173.0;1164.0;9.0;0.0;5934.0;2233.0;3611.0;49.0;0.0;0.0;0.0;41.0
203;Overige delfstoffen;2006;5143.0;1178.0;3965.0;1264.0;1255.0;9.0;0.0;6407.0;2530.0;3777.0;49.0;0.0;0.0;0.0;51.0
204;Overige delfstoffen;2007;6334.0;1223.0;5111.0;1383.0;1378.0;5.0;0.0;7717.0;3147.0;4520.0;55.0;0.0;0.0;0.0;-5.0
205;Overige delfstoffen;2008;7751.0;1388.0;6363.0;1690.0;1671.0;19.0;0.0;9441.0;3978.0;5217.0;54.0;0.0;0.0;0.0;192.0
206;Overige delfstoffen;2009;4884.0;1074.0;3810.0;1341.0;1339.0;2.0;0.0;6225.0;2369.0;3823.0;51.0;0.0;0.0;0.0;-18.0
207;Vis- en vleesprodukten;1987;7863.0;6733.0;1130.0;1600.0;1831.0;28.0;-259.0;9463.0;4125.0;1810.0;3543.0;0.0;0.0;0.0;-15.0
208;Vis- en vleesprodukten;1988;7952.0;6804.0;1148.0;1686.0;1846.0;25.0;-185.0;9638.0;4162.0;1875.0;3587.0;0.0;0.0;0.0;14.0
209;Vis- en vleesprodukten;1989;9018.0;7667.0;1351.0;1914.0;2091.0;32.0;-209.0;10932.0;5031.0;2117.0;3833.0;0.0;0.0;0.0;-49.0
210;Vis- en vleesprodukten;1990;9310.0;7934.0;1376.0;2196.0;2254.0;35.0;-93.0;11506.0;5114.0;2360.0;4005.0;0.0;0.0;0.0;27.0
211;Vis- en vleesprodukten;1991;9759.0;8228.0;1531.0;2396.0;2528.0;37.0;-169.0;12155.0;5556.0;2521.0;4079.0;0.0;0.0;0.0;-1.0
212;Vis- en vleesprodukten;1992;10028.0;8484.0;1544.0;2573.0;2734.0;42.0;-203.0;12601.0;5695.0;2621.0;4241.0;0.0;0.0;0.0;44.0
213;Vis- en vleesprodukten;1993;9512.0;7964.0;1548.0;2544.0;2768.0;41.0;-265.0;12056.0;5376.0;2482.0;4226.0;0.0;0.0;0.0;-28.0
214;Vis- en vleesprodukten;1994;9955.0;8184.0;1771.0;2712.0;2901.0;37.0;-226.0;12667.0;5737.0;2631.0;4267.0;0.0;0.0;0.0;32.0
215;Vis- en vleesprodukten;1995;10114.0;8103.0;2011.0;2840.0;3013.0;38.0;-211.0;12954.0;5998.0;2728.0;4252.0;0.0;0.0;0.0;-24.0
216;Vis- en vleesprodukten;1996;10494.0;8343.0;2151.0;2868.0;2995.0;57.0;-184.0;13362.0;6063.0;2933.0;4335.0;0.0;0.0;0.0;31.0
217;Vis- en vleesprodukten;1997;10783.0;8385.0;2398.0;2913.0;3003.0;61.0;-151.0;13696.0;6286.0;2987.0;4444.0;0.0;0.0;0.0;-21.0
218;Vis- en vleesprodukten;1998;10800.0;8423.0;2377.0;3292.0;3300.0;63.0;-71.0;14092.0;6309.0;3229.0;4556.0;0.0;0.0;0.0;-2.0
219;Vis- en vleesprodukten;1999;10737.0;8280.0;2457.0;3365.0;3378.0;88.0;-101.0;14102.0;6326.0;3212.0;4565.0;0.0;0.0;0.0;-1.0
220;Vis- en vleesprodukten;2000;11724.0;8797.0;2927.0;3535.0;3495.0;94.0;-54.0;15259.0;7050.0;3437.0;4772.0;0.0;0.0;0.0;0.0
221;Vis- en vleesprodukten;2001;12206.0;8779.0;3427.0;3720.0;3638.0;100.0;-18.0;15926.0;7046.0;3737.0;5077.0;0.0;0.0;0.0;66.0
222;Vis- en vleesprodukten;2002;11376.0;8051.0;3325.0;3893.0;3814.0;90.0;-11.0;15269.0;6722.0;3393.0;5180.0;0.0;0.0;0.0;-26.0
223;Vis- en vleesprodukten;2003;11061.0;7661.0;3400.0;3858.0;3746.0;115.0;-3.0;14919.0;6422.0;3145.0;5253.0;0.0;0.0;0.0;99.0
224;Vis- en vleesprodukten;2004;11927.0;8495.0;3432.0;3965.0;3840.0;131.0;-6.0;15892.0;6892.0;3472.0;5452.0;0.0;0.0;0.0;76.0
225;Vis- en vleesprodukten;2005;12471.0;8745.0;3726.0;3976.0;3840.0;139.0;-3.0;16447.0;7305.0;3583.0;5495.0;0.0;0.0;0.0;64.0
226;Vis- en vleesprodukten;2006;13259.0;8983.0;4276.0;4093.0;3947.0;155.0;-9.0;17352.0;7832.0;3751.0;5714.0;0.0;0.0;0.0;55.0
227;Vis- en vleesprodukten;2007;13818.0;9201.0;4617.0;4248.0;4072.0;177.0;-1.0;18066.0;8495.0;3783.0;5793.0;0.0;0.0;0.0;-5.0
228;Vis- en vleesprodukten;2008;14960.0;9711.0;5249.0;4108.0;3963.0;160.0;-15.0;19068.0;9100.0;4095.0;5925.0;0.0;0.0;0.0;-52.0
229;Vis- en vleesprodukten;2009;14534.0;9380.0;5154.0;4236.0;4091.0;148.0;-3.0;18770.0;8905.0;3893.0;5947.0;0.0;0.0;0.0;25.0
230;Aardappel- groente- en fruitprodukten;1987;2178.0;1322.0;856.0;553.0;441.0;114.0;-2.0;2731.0;1061.0;613.0;1021.0;0.0;0.0;0.0;36.0
231;Aardappel- groente- en fruitprodukten;1988;2265.0;1380.0;885.0;568.0;448.0;121.0;-1.0;2833.0;1150.0;621.0;1066.0;0.0;0.0;0.0;-4.0
232;Aardappel- groente- en fruitprodukten;1989;2517.0;1480.0;1037.0;640.0;500.0;141.0;-1.0;3157.0;1310.0;707.0;1136.0;0.0;0.0;0.0;4.0
233;Aardappel- groente- en fruitprodukten;1990;2664.0;1628.0;1036.0;691.0;539.0;153.0;-1.0;3355.0;1463.0;716.0;1135.0;0.0;0.0;0.0;41.0
234;Aardappel- groente- en fruitprodukten;1991;2964.0;1812.0;1152.0;765.0;604.0;162.0;-1.0;3729.0;1725.0;808.0;1188.0;0.0;0.0;0.0;8.0
235;Aardappel- groente- en fruitprodukten;1992;2999.0;1864.0;1135.0;822.0;652.0;171.0;-1.0;3821.0;1749.0;784.0;1260.0;0.0;0.0;0.0;28.0
236;Aardappel- groente- en fruitprodukten;1993;2951.0;1851.0;1100.0;825.0;655.0;172.0;-2.0;3776.0;1777.0;772.0;1246.0;0.0;0.0;0.0;-19.0
237;Aardappel- groente- en fruitprodukten;1994;3249.0;2024.0;1225.0;854.0;693.0;162.0;-1.0;4103.0;2048.0;772.0;1298.0;0.0;0.0;0.0;-15.0
238;Aardappel- groente- en fruitprodukten;1995;3688.0;2332.0;1356.0;891.0;719.0;173.0;-1.0;4579.0;2394.0;767.0;1416.0;0.0;0.0;0.0;2.0
239;Aardappel- groente- en fruitprodukten;1996;3659.0;2239.0;1420.0;902.0;733.0;170.0;-1.0;4561.0;2271.0;795.0;1495.0;0.0;0.0;0.0;0.0
240;Aardappel- groente- en fruitprodukten;1997;3720.0;2371.0;1349.0;923.0;773.0;150.0;0.0;4643.0;2286.0;800.0;1557.0;0.0;0.0;0.0;0.0
241;Aardappel- groente- en fruitprodukten;1998;4040.0;2565.0;1475.0;1001.0;853.0;150.0;-2.0;5041.0;2494.0;828.0;1719.0;0.0;0.0;0.0;0.0
242;Aardappel- groente- en fruitprodukten;1999;4412.0;2760.0;1652.0;1052.0;914.0;139.0;-1.0;5464.0;2767.0;895.0;1802.0;0.0;0.0;0.0;0.0
243;Aardappel- groente- en fruitprodukten;2000;4506.0;2794.0;1712.0;1128.0;998.0;132.0;-2.0;5634.0;2783.0;938.0;1913.0;0.0;0.0;0.0;0.0
244;Aardappel- groente- en fruitprodukten;2001;4645.0;2996.0;1649.0;1202.0;1068.0;135.0;-1.0;5847.0;2864.0;956.0;2014.0;0.0;0.0;0.0;13.0
245;Aardappel- groente- en fruitprodukten;2002;4680.0;3000.0;1680.0;1236.0;1127.0;110.0;-1.0;5916.0;2876.0;901.0;2147.0;0.0;0.0;0.0;-8.0
246;Aardappel- groente- en fruitprodukten;2003;4599.0;2958.0;1641.0;1240.0;1131.0;110.0;-1.0;5839.0;2780.0;879.0;2201.0;0.0;0.0;0.0;-21.0
247;Aardappel- groente- en fruitprodukten;2004;4619.0;3021.0;1598.0;1243.0;1131.0;113.0;-1.0;5862.0;2783.0;895.0;2166.0;0.0;0.0;0.0;18.0
248;Aardappel- groente- en fruitprodukten;2005;4665.0;3085.0;1580.0;1290.0;1178.0;113.0;-1.0;5955.0;2827.0;937.0;2149.0;0.0;0.0;0.0;42.0
249;Aardappel- groente- en fruitprodukten;2006;5050.0;3233.0;1817.0;1295.0;1183.0;112.0;0.0;6345.0;3130.0;995.0;2223.0;0.0;0.0;0.0;-3.0
250;Aardappel- groente- en fruitprodukten;2007;6007.0;4022.0;1985.0;1317.0;1202.0;115.0;0.0;7324.0;3849.0;1132.0;2353.0;0.0;0.0;0.0;-10.0
251;Aardappel- groente- en fruitprodukten;2008;6052.0;3974.0;2078.0;1394.0;1282.0;112.0;0.0;7446.0;3755.0;1188.0;2541.0;0.0;0.0;0.0;-38.0
252;Aardappel- groente- en fruitprodukten;2009;6158.0;4122.0;2036.0;1470.0;1352.0;118.0;0.0;7628.0;3763.0;1168.0;2589.0;0.0;0.0;0.0;108.0
253;Oliën en vetten;1987;2295.0;1461.0;834.0;312.0;297.0;15.0;0.0;2607.0;992.0;1539.0;177.0;0.0;0.0;0.0;-101.0
254;Oliën en vetten;1988;2637.0;1736.0;901.0;316.0;299.0;17.0;0.0;2953.0;945.0;1830.0;200.0;0.0;0.0;0.0;-22.0
255;Oliën en vetten;1989;2857.0;1855.0;1002.0;356.0;339.0;17.0;0.0;3213.0;1254.0;1931.0;196.0;0.0;0.0;0.0;-168.0
256;Oliën en vetten;1990;2590.0;1772.0;818.0;391.0;374.0;17.0;0.0;2981.0;1143.0;1649.0;189.0;0.0;0.0;0.0;0.0
257;Oliën en vetten;1991;2558.0;1766.0;792.0;441.0;420.0;21.0;0.0;2999.0;1176.0;1674.0;194.0;0.0;0.0;0.0;-45.0
258;Oliën en vetten;1992;2813.0;1961.0;852.0;454.0;442.0;20.0;-8.0;3267.0;1324.0;1782.0;214.0;0.0;0.0;0.0;-53.0
259;Oliën en vetten;1993;2860.0;1971.0;889.0;461.0;442.0;19.0;0.0;3321.0;1332.0;1767.0;214.0;0.0;0.0;0.0;8.0
260;Oliën en vetten;1994;3094.0;2056.0;1038.0;486.0;467.0;19.0;0.0;3580.0;1477.0;1893.0;231.0;0.0;0.0;0.0;-21.0
261;Oliën en vetten;1995;3505.0;2268.0;1237.0;522.0;483.0;39.0;0.0;4027.0;1667.0;2058.0;247.0;0.0;0.0;0.0;55.0
262;Oliën en vetten;1996;3744.0;2474.0;1270.0;520.0;484.0;36.0;0.0;4264.0;1652.0;2321.0;228.0;0.0;0.0;0.0;63.0
263;Oliën en vetten;1997;4147.0;2823.0;1324.0;550.0;521.0;29.0;0.0;4697.0;2036.0;2513.0;235.0;0.0;0.0;0.0;-87.0
264;Oliën en vetten;1998;4456.0;2889.0;1567.0;635.0;596.0;39.0;0.0;5091.0;2178.0;2785.0;239.0;0.0;0.0;0.0;-111.0
265;Oliën en vetten;1999;3954.0;2479.0;1475.0;642.0;572.0;70.0;0.0;4596.0;1986.0;2396.0;226.0;0.0;0.0;0.0;-12.0
266;Oliën en vetten;2000;3917.0;2619.0;1298.0;637.0;589.0;48.0;0.0;4554.0;1843.0;2512.0;223.0;0.0;0.0;0.0;-24.0
267;Oliën en vetten;2001;4390.0;2778.0;1612.0;714.0;652.0;62.0;0.0;5104.0;1947.0;2687.0;254.0;0.0;0.0;0.0;216.0
268;Oliën en vetten;2002;4897.0;2984.0;1913.0;801.0;728.0;73.0;0.0;5698.0;2212.0;3147.0;269.0;0.0;0.0;0.0;70.0
269;Oliën en vetten;2003;5246.0;3289.0;1957.0;830.0;760.0;70.0;0.0;6076.0;2230.0;3291.0;273.0;0.0;0.0;0.0;282.0
270;Oliën en vetten;2004;5381.0;3204.0;2177.0;843.0;767.0;76.0;0.0;6224.0;2541.0;3449.0;265.0;0.0;0.0;0.0;-31.0
271;Oliën en vetten;2005;5275.0;2952.0;2323.0;883.0;800.0;83.0;0.0;6158.0;2526.0;3312.0;253.0;0.0;0.0;0.0;67.0
272;Oliën en vetten;2006;5612.0;3071.0;2541.0;947.0;863.0;84.0;0.0;6559.0;2896.0;3492.0;270.0;0.0;0.0;0.0;-99.0
273;Oliën en vetten;2007;7087.0;3898.0;3189.0;1015.0;895.0;120.0;0.0;8102.0;3683.0;4250.0;284.0;0.0;0.0;0.0;-115.0
274;Oliën en vetten;2008;9855.0;5191.0;4664.0;1351.0;1184.0;167.0;0.0;11206.0;5385.0;5576.0;321.0;0.0;0.0;0.0;-76.0
275;Oliën en vetten;2009;8204.0;4534.0;3670.0;1206.0;1056.0;150.0;0.0;9410.0;4426.0;4784.0;329.0;0.0;0.0;0.0;-129.0
276;Zuivelprodukten;1987;7834.0;6011.0;1823.0;-1632.0;804.0;46.0;-2482.0;6202.0;2180.0;1814.0;2251.0;0.0;0.0;0.0;-43.0
277;Zuivelprodukten;1988;8481.0;6409.0;2072.0;-1664.0;811.0;17.0;-2492.0;6817.0;2526.0;2031.0;2308.0;0.0;0.0;0.0;-48.0
278;Zuivelprodukten;1989;8326.0;6337.0;1989.0;-441.0;918.0;10.0;-1369.0;7885.0;3085.0;2166.0;2431.0;0.0;0.0;0.0;203.0
279;Zuivelprodukten;1990;7350.0;5776.0;1574.0;95.0;998.0;6.0;-909.0;7445.0;2792.0;1999.0;2511.0;0.0;0.0;0.0;143.0
280;Zuivelprodukten;1991;7632.0;5852.0;1780.0;-131.0;1121.0;7.0;-1259.0;7501.0;2897.0;2140.0;2560.0;0.0;0.0;0.0;-96.0
281;Zuivelprodukten;1992;7962.0;6032.0;1930.0;121.0;1214.0;4.0;-1097.0;8083.0;3147.0;2364.0;2651.0;0.0;0.0;0.0;-79.0
282;Zuivelprodukten;1993;7989.0;6077.0;1912.0;82.0;1229.0;25.0;-1172.0;8071.0;3100.0;2259.0;2742.0;0.0;0.0;0.0;-30.0
283;Zuivelprodukten;1994;8161.0;5994.0;2167.0;405.0;1302.0;23.0;-920.0;8566.0;3339.0;2422.0;2788.0;0.0;0.0;0.0;17.0
284;Zuivelprodukten;1995;8737.0;6273.0;2464.0;362.0;1352.0;30.0;-1020.0;9099.0;3629.0;2524.0;2899.0;0.0;0.0;0.0;47.0
285;Zuivelprodukten;1996;8179.0;6158.0;2021.0;706.0;1360.0;34.0;-688.0;8885.0;3521.0;2403.0;2931.0;0.0;0.0;0.0;30.0
286;Zuivelprodukten;1997;8489.0;6348.0;2141.0;806.0;1404.0;67.0;-665.0;9295.0;3669.0;2573.0;3011.0;0.0;0.0;0.0;42.0
287;Zuivelprodukten;1998;8662.0;6517.0;2145.0;905.0;1473.0;76.0;-644.0;9567.0;3837.0;2735.0;3015.0;0.0;0.0;0.0;-20.0
288;Zuivelprodukten;1999;8628.0;6403.0;2225.0;935.0;1533.0;88.0;-686.0;9563.0;3741.0;2793.0;3061.0;0.0;0.0;0.0;-32.0
289;Zuivelprodukten;2000;9049.0;6639.0;2410.0;992.0;1572.0;94.0;-674.0;10041.0;4092.0;3004.0;3015.0;0.0;0.0;0.0;-70.0
290;Zuivelprodukten;2001;9541.0;7033.0;2508.0;1325.0;1651.0;110.0;-436.0;10866.0;4354.0;3237.0;3177.0;0.0;0.0;0.0;98.0
291;Zuivelprodukten;2002;9016.0;6682.0;2334.0;1231.0;1720.0;105.0;-594.0;10247.0;3788.0;3188.0;3325.0;0.0;0.0;0.0;-54.0
292;Zuivelprodukten;2003;9081.0;6769.0;2312.0;1220.0;1710.0;161.0;-651.0;10301.0;3897.0;3073.0;3356.0;0.0;0.0;0.0;-25.0
293;Zuivelprodukten;2004;9020.0;6645.0;2375.0;1326.0;1677.0;194.0;-545.0;10346.0;3992.0;3131.0;3315.0;0.0;0.0;0.0;-92.0
294;Zuivelprodukten;2005;9136.0;6785.0;2351.0;1440.0;1633.0;167.0;-360.0;10576.0;3962.0;3400.0;3173.0;0.0;0.0;0.0;41.0
295;Zuivelprodukten;2006;9537.0;7145.0;2392.0;1586.0;1656.0;174.0;-244.0;11123.0;4167.0;3696.0;3241.0;0.0;0.0;0.0;19.0
296;Zuivelprodukten;2007;11081.0;8180.0;2901.0;1772.0;1701.0;177.0;-106.0;12853.0;4719.0;4719.0;3340.0;0.0;0.0;0.0;75.0
297;Zuivelprodukten;2008;11127.0;8397.0;2730.0;2141.0;1997.0;148.0;-4.0;13268.0;5101.0;4588.0;3773.0;0.0;0.0;0.0;-194.0
298;Zuivelprodukten;2009;9751.0;7263.0;2488.0;2190.0;2144.0;132.0;-86.0;11941.0;4603.0;3823.0;3727.0;0.0;0.0;0.0;-212.0
299;Graan- en zetmeelprodukten;1987;1871.0;1438.0;433.0;61.0;201.0;47.0;-187.0;1932.0;696.0;1114.0;155.0;0.0;0.0;0.0;-33.0
300;Graan- en zetmeelprodukten;1988;1849.0;1385.0;464.0;90.0;202.0;43.0;-155.0;1939.0;686.0;1124.0;148.0;0.0;0.0;0.0;-19.0
301;Graan- en zetmeelprodukten;1989;2043.0;1502.0;541.0;149.0;229.0;26.0;-106.0;2192.0;875.0;1157.0;160.0;0.0;0.0;0.0;0.0
302;Graan- en zetmeelprodukten;1990;2095.0;1548.0;547.0;204.0;247.0;52.0;-95.0;2299.0;934.0;1208.0;162.0;0.0;0.0;0.0;-5.0
303;Graan- en zetmeelprodukten;1991;2203.0;1637.0;566.0;191.0;278.0;54.0;-141.0;2394.0;987.0;1258.0;171.0;0.0;0.0;0.0;-22.0
304;Graan- en zetmeelprodukten;1992;2147.0;1531.0;616.0;241.0;301.0;37.0;-97.0;2388.0;927.0;1271.0;182.0;0.0;0.0;0.0;8.0
305;Graan- en zetmeelprodukten;1993;2115.0;1509.0;606.0;206.0;310.0;26.0;-130.0;2321.0;921.0;1293.0;174.0;0.0;0.0;0.0;-67.0
306;Graan- en zetmeelprodukten;1994;2198.0;1568.0;630.0;291.0;319.0;31.0;-59.0;2489.0;998.0;1285.0;194.0;0.0;0.0;0.0;12.0
307;Graan- en zetmeelprodukten;1995;2356.0;1671.0;685.0;304.0;333.0;30.0;-59.0;2660.0;1101.0;1331.0;196.0;0.0;0.0;0.0;32.0
308;Graan- en zetmeelprodukten;1996;2401.0;1744.0;657.0;373.0;361.0;28.0;-16.0;2774.0;1164.0;1418.0;215.0;0.0;0.0;0.0;-23.0
309;Graan- en zetmeelprodukten;1997;2392.0;1763.0;629.0;383.0;383.0;33.0;-33.0;2775.0;1120.0;1423.0;234.0;0.0;0.0;0.0;-2.0
310;Graan- en zetmeelprodukten;1998;2342.0;1733.0;609.0;393.0;415.0;17.0;-39.0;2735.0;1077.0;1409.0;259.0;0.0;0.0;0.0;-10.0
311;Graan- en zetmeelprodukten;1999;2150.0;1583.0;567.0;430.0;441.0;19.0;-30.0;2580.0;996.0;1353.0;265.0;0.0;0.0;0.0;-34.0
312;Graan- en zetmeelprodukten;2000;2369.0;1748.0;621.0;468.0;492.0;20.0;-44.0;2837.0;1163.0;1408.0;282.0;0.0;0.0;0.0;-16.0
313;Graan- en zetmeelprodukten;2001;2543.0;1825.0;718.0;518.0;533.0;17.0;-32.0;3061.0;1262.0;1487.0;300.0;0.0;0.0;0.0;12.0
314;Graan- en zetmeelprodukten;2002;2568.0;1848.0;720.0;538.0;558.0;16.0;-36.0;3106.0;1311.0;1476.0;311.0;0.0;0.0;0.0;8.0
315;Graan- en zetmeelprodukten;2003;2507.0;1822.0;685.0;545.0;564.0;9.0;-28.0;3052.0;1273.0;1483.0;326.0;0.0;0.0;0.0;-30.0
316;Graan- en zetmeelprodukten;2004;2525.0;1770.0;755.0;550.0;578.0;5.0;-33.0;3075.0;1268.0;1508.0;331.0;0.0;0.0;0.0;-32.0
317;Graan- en zetmeelprodukten;2005;2474.0;1734.0;740.0;553.0;596.0;4.0;-47.0;3027.0;1249.0;1418.0;316.0;0.0;0.0;0.0;44.0
318;Graan- en zetmeelprodukten;2006;2614.0;1829.0;785.0;580.0;611.0;3.0;-34.0;3194.0;1392.0;1491.0;319.0;0.0;0.0;0.0;-8.0
319;Graan- en zetmeelprodukten;2007;3202.0;2225.0;977.0;606.0;608.0;5.0;-7.0;3808.0;1509.0;1794.0;336.0;0.0;0.0;0.0;169.0
