ID;Opleidingsniveau;Marges;WijkenEnBuurten;RegiocodeGemeenteWijkBuurt_1;Bevolking15Tot75Jaar_2
1141;Laag;Ondergrens 95%-interval;Zeeburgereiland Zuidoost;          ;
1142;Laag;Ondergrens 95%-interval;Zeeburgereiland Zuidwest;          ;10.0
1143;Laag;Ondergrens 95%-interval;Nieuwe Diep/Diemerpark;          ;0.0
1144;Laag;Ondergrens 95%-interval;RI Oost terrein;          ;360.0
1145;Laag;Ondergrens 95%-interval;Zeeburgereiland Noordoost;          ;
1146;Laag;Ondergrens 95%-interval;IJburg West;          ;2140.0
1147;Laag;Ondergrens 95%-interval;Steigereiland Noord;          ;160.0
1148;Laag;Ondergrens 95%-interval;Steigereiland Zuid;          ;440.0
1149;Laag;Ondergrens 95%-interval;Haveneiland Zuidwest/Rieteiland West;          ;280.0
1150;Laag;Ondergrens 95%-interval;Haveneiland Noordwest;          ;300.0
1151;Laag;Ondergrens 95%-interval;Haveneiland Noordoost;          ;820.0
1152;Laag;Ondergrens 95%-interval;Sloterdijk;          ;40.0
1153;Laag;Ondergrens 95%-interval;Woon- en Groengebied Sloterdijk;          ;10.0
1154;Laag;Ondergrens 95%-interval;Bedrijventerrein Sloterdijk I;          ;
1155;Laag;Ondergrens 95%-interval;Landlust;          ;3430.0
1156;Laag;Ondergrens 95%-interval;Bedrijventerrein Landlust;          ;30.0
1157;Laag;Ondergrens 95%-interval;Bosleeuw;          ;1140.0
1158;Laag;Ondergrens 95%-interval;Landlust Zuid;          ;490.0
1159;Laag;Ondergrens 95%-interval;Erasmusparkbuurt Oost;          ;260.0
1160;Laag;Ondergrens 95%-interval;Gibraltarbuurt;          ;720.0
1161;Laag;Ondergrens 95%-interval;Landlust Noord;          ;420.0
1162;Laag;Ondergrens 95%-interval;Erasmuspark;          ;590.0
1163;Laag;Ondergrens 95%-interval;Erasmusparkbuurt West;          ;310.0
1164;Laag;Ondergrens 95%-interval;Robert Scottbuurt Oost;          ;220.0
1165;Laag;Ondergrens 95%-interval;De Kolenkit;          ;2080.0
1166;Laag;Ondergrens 95%-interval;Robert Scottbuurt West;          ;340.0
1167;Laag;Ondergrens 95%-interval;Laan van Spartaan;          ;180.0
1168;Laag;Ondergrens 95%-interval;Kolenkitbuurt Zuid;          ;460.0
1169;Laag;Ondergrens 95%-interval;Kolenkitbuurt Noord;          ;970.0
1170;Laag;Ondergrens 95%-interval;Geuzenbuurt;          ;560.0
1171;Laag;Ondergrens 95%-interval;Geuzenhofbuurt;          ;50.0
1172;Laag;Ondergrens 95%-interval;Trompbuurt;          ;240.0
1173;Laag;Ondergrens 95%-interval;Pieter van der Doesbuurt;          ;210.0
1174;Laag;Ondergrens 95%-interval;Van Galenbuurt;          ;2430.0
1175;Laag;Ondergrens 95%-interval;John Franklinbuurt;          ;270.0
1176;Laag;Ondergrens 95%-interval;Jan Maijenbuurt;          ;490.0
1177;Laag;Ondergrens 95%-interval;Orteliusbuurt Noord;          ;250.0
1178;Laag;Ondergrens 95%-interval;Mercatorpark;          ;1180.0
1179;Laag;Ondergrens 95%-interval;Hoofdweg e.o.;          ;1780.0
1180;Laag;Ondergrens 95%-interval;Balboaplein e.o.;          ;490.0
1181;Laag;Ondergrens 95%-interval;Columbusplein e.o.;          ;660.0
1182;Laag;Ondergrens 95%-interval;Orteliusbuurt Midden;          ;280.0
1183;Laag;Ondergrens 95%-interval;Orteliusbuurt Zuid;          ;180.0
1184;Laag;Ondergrens 95%-interval;Westindische Buurt;          ;460.0
1185;Laag;Ondergrens 95%-interval;Paramariboplein e.o.;          ;230.0
1186;Laag;Ondergrens 95%-interval;Postjeskade e.o.;          ;180.0
1187;Laag;Ondergrens 95%-interval;Hoofddorppleinbuurt;          ;860.0
1188;Laag;Ondergrens 95%-interval;Surinamepleinbuurt;          ;110.0
1189;Laag;Ondergrens 95%-interval;Westlandgrachtbuurt;          ;250.0
1190;Laag;Ondergrens 95%-interval;Aalsmeerwegbuurt West;          ;120.0
1191;Laag;Ondergrens 95%-interval;Aalsmeerwegbuurt Oost;          ;160.0
1192;Laag;Ondergrens 95%-interval;Legmeerpleinbuurt;          ;70.0
1193;Laag;Ondergrens 95%-interval;Bedrijventerrein Schinkel;          ;
1194;Laag;Ondergrens 95%-interval;Schinkelbuurt;          ;300.0
1195;Laag;Ondergrens 95%-interval;Schinkelbuurt Noord;          ;120.0
1196;Laag;Ondergrens 95%-interval;Schinkelbuurt Zuid;          ;210.0
1197;Laag;Ondergrens 95%-interval;Willemspark;          ;340.0
1198;Laag;Ondergrens 95%-interval;Valeriusbuurt Oost;          ;100.0
1199;Laag;Ondergrens 95%-interval;Valeriusbuurt West;          ;140.0
1200;Laag;Ondergrens 95%-interval;Willemsparkbuurt Noord;          ;80.0
1201;Laag;Ondergrens 95%-interval;Vondelpark West;          ;
1202;Laag;Ondergrens 95%-interval;Museumkwartier;          ;600.0
1203;Laag;Ondergrens 95%-interval;Johannnes Vermeerbuurt;          ;70.0
1204;Laag;Ondergrens 95%-interval;P.C. Hooftbuurt;          ;40.0
1205;Laag;Ondergrens 95%-interval;Concertgebouwbuurt;          ;80.0
1206;Laag;Ondergrens 95%-interval;Cornelis Schuytbuurt;          ;140.0
1207;Laag;Ondergrens 95%-interval;Banpleinbuurt;          ;
1208;Laag;Ondergrens 95%-interval;Hondecoeterbuurt;          ;70.0
1209;Laag;Ondergrens 95%-interval;Harmoniehofbuurt;          ;40.0
1210;Laag;Ondergrens 95%-interval;Museumplein;          ;
1211;Laag;Ondergrens 95%-interval;Vondelpark Oost;          ;
1212;Laag;Ondergrens 95%-interval;Duivelseiland;          ;40.0
1213;Laag;Ondergrens 95%-interval;Stadionbuurt;          ;1330.0
1214;Laag;Ondergrens 95%-interval;Bertelmanpleinbuurt;          ;140.0
1215;Laag;Ondergrens 95%-interval;Marathonbuurt Oost;          ;200.0
1216;Laag;Ondergrens 95%-interval;Marathonbuurt West;          ;410.0
1217;Laag;Ondergrens 95%-interval;Olympisch Stadion e.o.;          ;200.0
1218;Laag;Ondergrens 95%-interval;IJsbaanpad e.o.;          ;30.0
1219;Laag;Ondergrens 95%-interval;Van Tuyllbuurt;          ;230.0
1220;Laag;Ondergrens 95%-interval;Apollobuurt;          ;440.0
1221;Laag;Ondergrens 95%-interval;Diepenbrockbuurt;          ;20.0
1222;Laag;Ondergrens 95%-interval;Beethovenbuurt;          ;50.0
1223;Laag;Ondergrens 95%-interval;Hiltonbuurt;          ;0.0
1224;Laag;Ondergrens 95%-interval;Minervabuurt Noord;          ;60.0
1225;Laag;Ondergrens 95%-interval;Minervabuurt Midden;          ;140.0
1226;Laag;Ondergrens 95%-interval;Minervabuurt Zuid;          ;140.0
1227;Laag;Ondergrens 95%-interval;IJburg Oost;          ;0.0
1228;Laag;Ondergrens 95%-interval;Strandeiland;          ;
1229;Laag;Ondergrens 95%-interval;Middeneiland Zuidoost;          ;
1230;Laag;Ondergrens 95%-interval;Middeneiland Zuidwest;          ;
1231;Laag;Ondergrens 95%-interval;Buiteneiland;          ;
1232;Laag;Ondergrens 95%-interval;Centrumeiland;          ;0.0
1233;Laag;Ondergrens 95%-interval;IJburg Zuid;          ;1010.0
1234;Laag;Ondergrens 95%-interval;Rieteiland Oost;          ;30.0
1235;Laag;Ondergrens 95%-interval;Haveneiland Oost;          ;670.0
1236;Laag;Ondergrens 95%-interval;Haveneiland Noord;          ;290.0
1237;Laag;Ondergrens 95%-interval;Scheldebuurt;          ;850.0
1238;Laag;Ondergrens 95%-interval;Wielingenbuurt;          ;120.0
1239;Laag;Ondergrens 95%-interval;Scheldebuurt West;          ;280.0
1240;Laag;Ondergrens 95%-interval;Scheldebuurt Midden;          ;130.0
1241;Laag;Ondergrens 95%-interval;Scheldebuurt Oost;          ;90.0
1242;Laag;Ondergrens 95%-interval;Veluwebuurt;          ;130.0
1243;Laag;Ondergrens 95%-interval;Kop Zuidas;          ;10.0
1244;Laag;Ondergrens 95%-interval;IJselbuurt;          ;560.0
1245;Laag;Ondergrens 95%-interval;IJselbuurt West;          ;250.0
1246;Laag;Ondergrens 95%-interval;IJselbuurt Oost;          ;270.0
1247;Laag;Ondergrens 95%-interval;Rijnbuurt;          ;820.0
1248;Laag;Ondergrens 95%-interval;Kromme Mijdrechtbuurt;          ;210.0
1249;Laag;Ondergrens 95%-interval;Rijnbuurt Oost;          ;120.0
1250;Laag;Ondergrens 95%-interval;Rijnbuurt Midden;          ;90.0
1251;Laag;Ondergrens 95%-interval;Rijnbuurt West;          ;360.0
1252;Laag;Ondergrens 95%-interval;Zorgvlied;          ;0.0
1253;Laag;Ondergrens 95%-interval;Frankendael;          ;1290.0
1254;Laag;Ondergrens 95%-interval;De Eenhoorn;          ;160.0
1255;Laag;Ondergrens 95%-interval;Julianapark;          ;30.0
1256;Laag;Ondergrens 95%-interval;Don Bosco;          ;190.0
1257;Laag;Ondergrens 95%-interval;Frankendael;          ;
1258;Laag;Ondergrens 95%-interval;Tuindorp Amstelstation;          ;180.0
1259;Laag;Ondergrens 95%-interval;De Wetbuurt;          ;240.0
1260;Laag;Ondergrens 95%-interval;Tuindorp Frankendael;          ;310.0
1261;Laag;Ondergrens 95%-interval;Van der Kunbuurt;          ;
1262;Laag;Ondergrens 95%-interval;Middenmeer;          ;1030.0
1263;Laag;Ondergrens 95%-interval;Linnaeusparkbuurt;          ;130.0
1264;Laag;Ondergrens 95%-interval;Middenmeer Noord;          ;160.0
1265;Laag;Ondergrens 95%-interval;Middenmeer Zuid;          ;370.0
1266;Laag;Ondergrens 95%-interval;Sportpark Middenmeer Zuid;          ;10.0
1267;Laag;Ondergrens 95%-interval;Sportpark Middenmeer Noord;          ;
1268;Laag;Ondergrens 95%-interval;Park de Meer;          ;150.0
1269;Laag;Ondergrens 95%-interval;Sportpark Voorland;          ;
1270;Laag;Ondergrens 95%-interval;Science Park Noord;          ;30.0
1271;Laag;Ondergrens 95%-interval;Science Park Zuid;          ;
1272;Laag;Ondergrens 95%-interval;Betondorp;          ;560.0
1273;Laag;Ondergrens 95%-interval;Betondorp;          ;
1274;Laag;Ondergrens 95%-interval;Nieuwe Oosterbegraafplaats;          ;
1275;Laag;Ondergrens 95%-interval;Drieburg;          ;
1276;Laag;Ondergrens 95%-interval;Omval/Overamstel;          ;180.0
1277;Laag;Ondergrens 95%-interval;Weespertrekvaart;          ;80.0
1278;Laag;Ondergrens 95%-interval;Amstelglorie;          ;0.0
1279;Laag;Ondergrens 95%-interval;Overamstel;          ;
1280;Laag;Ondergrens 95%-interval;Amstelkwartier Noord;          ;80.0
1281;Laag;Ondergrens 95%-interval;De Omval;          ;20.0
1282;Laag;Ondergrens 95%-interval;Amstelkwartier Zuid;          ;
1283;Laag;Ondergrens 95%-interval;Amstelkwartier West;          ;0.0
1284;Laag;Ondergrens 95%-interval;Prinses Irenebuurt e.o.;          ;70.0
1285;Laag;Ondergrens 95%-interval;Prinses Irenebuurt;          ;70.0
1286;Laag;Ondergrens 95%-interval;Beatrixpark;          ;
1287;Laag;Ondergrens 95%-interval;Volewijck;          ;2100.0
1288;Laag;Ondergrens 95%-interval;Van der Pekbuurt;          ;940.0
1289;Laag;Ondergrens 95%-interval;Bloemenbuurt Zuid;          ;490.0
1290;Laag;Ondergrens 95%-interval;Bloemenbuurt Noord;          ;470.0
1291;Laag;Ondergrens 95%-interval;IJplein/Vogelbuurt;          ;1740.0
1292;Laag;Ondergrens 95%-interval;IJplein e.o.;          ;500.0
1293;Laag;Ondergrens 95%-interval;Vogelbuurt Zuid;          ;980.0
1294;Laag;Ondergrens 95%-interval;Vogelbuurt Noord;          ;140.0
1295;Laag;Ondergrens 95%-interval;Vliegenbos;          ;20.0
1296;Laag;Ondergrens 95%-interval;Tuindorp Nieuwendam;          ;530.0
1297;Laag;Ondergrens 95%-interval;Tuindorp Nieuwendam West;          ;250.0
1298;Laag;Ondergrens 95%-interval;Tuindorp Nieuwendam Oost;          ;260.0
1299;Laag;Ondergrens 95%-interval;Tuindorp Buiksloot;          ;300.0
1300;Laag;Ondergrens 95%-interval;Blauwe Zand;          ;300.0
1301;Laag;Ondergrens 95%-interval;Nieuwendammerdijk/Buiksloterdijk;          ;90.0
1302;Laag;Ondergrens 95%-interval;Buiksloterdijk West;          ;0.0
1303;Laag;Ondergrens 95%-interval;Buiksloterdijk Oost;          ;
1304;Laag;Ondergrens 95%-interval;Nieuwendammerdijk West;          ;60.0
1305;Laag;Ondergrens 95%-interval;Nieuwendammerdijk Oost;          ;20.0
1306;Laag;Ondergrens 95%-interval;Nieuwendammerdijk Zuid;          ;
1307;Laag;Ondergrens 95%-interval;Tuindorp Oostzaan;          ;2520.0
1308;Laag;Ondergrens 95%-interval;Tuindorp Oostzaan West;          ;250.0
1309;Laag;Ondergrens 95%-interval;Tuindorp Oostzaan Oost;          ;1040.0
1310;Laag;Ondergrens 95%-interval;Terrasdorp;          ;850.0
1311;Laag;Ondergrens 95%-interval;De Bongerd;          ;270.0
1312;Laag;Ondergrens 95%-interval;Oostzanerwerf;          ;2080.0
1313;Laag;Ondergrens 95%-interval;Oostzanerdijk;          ;50.0
1314;Laag;Ondergrens 95%-interval;Walvisbuurt;          ;230.0
1315;Laag;Ondergrens 95%-interval;Twiske West;          ;390.0
1316;Laag;Ondergrens 95%-interval;Noorder IJplas;          ;20.0
1317;Laag;Ondergrens 95%-interval;Molenwijk;          ;870.0
1318;Laag;Ondergrens 95%-interval;Circus/Kermisbuurt;          ;250.0
1319;Laag;Ondergrens 95%-interval;Kadoelen;          ;510.0
1320;Laag;Ondergrens 95%-interval;Kadoelen;          ;260.0
1321;Laag;Ondergrens 95%-interval;Twiske Oost;          ;210.0
1322;Laag;Ondergrens 95%-interval;Waterlandpleinbuurt;          ;3250.0
1323;Laag;Ondergrens 95%-interval;Baanakkerspark Noord;          ;60.0
1324;Laag;Ondergrens 95%-interval;Baanakkerspark Zuid;          ;30.0
1325;Laag;Ondergrens 95%-interval;Werengouw Midden;          ;1040.0
1326;Laag;Ondergrens 95%-interval;Markengouw Midden;          ;1030.0
1327;Laag;Ondergrens 95%-interval;Markengouw Zuid;          ;480.0
1328;Laag;Ondergrens 95%-interval;Werengouw Zuid;          ;340.0
1329;Laag;Ondergrens 95%-interval;Buikslotermeer;          ;2270.0
1330;Laag;Ondergrens 95%-interval;Rode Kruisbuurt;          ;10.0
1331;Laag;Ondergrens 95%-interval;Loenermark;          ;220.0
1332;Laag;Ondergrens 95%-interval;Buikslotermeerplein;          ;210.0
1333;Laag;Ondergrens 95%-interval;Plan van Gool;          ;670.0
1334;Laag;Ondergrens 95%-interval;De Kleine Wereld;          ;510.0
1335;Laag;Ondergrens 95%-interval;Buikslotermeer Noord;          ;280.0
1336;Laag;Ondergrens 95%-interval;Banne Buiksloot;          ;3420.0
1337;Laag;Ondergrens 95%-interval;Banne Zuidwest;          ;730.0
1338;Laag;Ondergrens 95%-interval;Banne Zuidoost;          ;720.0
1339;Laag;Ondergrens 95%-interval;Banne Noordwest;          ;700.0
1340;Laag;Ondergrens 95%-interval;Banne Noordoost;          ;930.0
1341;Laag;Ondergrens 95%-interval;Buiksloterbreek;          ;20.0
1342;Laag;Ondergrens 95%-interval;Marjoleinterrein;          ;40.0
1343;Laag;Ondergrens 95%-interval;Noordelijke IJ-oevers West;          ;380.0
1344;Laag;Ondergrens 95%-interval;Papaverweg e.o.;          ;50.0
1345;Laag;Ondergrens 95%-interval;Cornelis Douwesterrein;          ;
1346;Laag;Ondergrens 95%-interval;NDSM terrein;          ;70.0
1347;Laag;Ondergrens 95%-interval;Buiksloterham;          ;100.0
1348;Laag;Ondergrens 95%-interval;Overhoeks;          ;120.0
1349;Laag;Ondergrens 95%-interval;Noordelijke IJ-oevers Oost;          ;20.0
1350;Laag;Ondergrens 95%-interval;Bedrijventerrein Hamerstraat;          ;
1351;Laag;Ondergrens 95%-interval;Zamenhofstraat e.o.;          ;
1352;Laag;Ondergrens 95%-interval;Bedrijventerrein Nieuwendammerdijk;          ;
1353;Laag;Ondergrens 95%-interval;Waterland;          ;280.0
1354;Laag;Ondergrens 95%-interval;Schellingwoude West;          ;
1355;Laag;Ondergrens 95%-interval;Schellingwoude Oost;          ;40.0
1356;Laag;Ondergrens 95%-interval;Schellingwoude Noord;          ;
1357;Laag;Ondergrens 95%-interval;Durgerdam;          ;40.0
1358;Laag;Ondergrens 95%-interval;Zwarte Gouw;          ;
1359;Laag;Ondergrens 95%-interval;Ransdorp;          ;20.0
1360;Laag;Ondergrens 95%-interval;Holysloot;          ;30.0
1361;Laag;Ondergrens 95%-interval;Zunderdorp;          ;60.0
1362;Laag;Ondergrens 95%-interval;Noorderstrook West;          ;
1363;Laag;Ondergrens 95%-interval;Noorderstrook Oost;          ;
1364;Laag;Ondergrens 95%-interval;Elzenhagen;          ;430.0
1365;Laag;Ondergrens 95%-interval;Nintemanterrein;          ;0.0
1366;Laag;Ondergrens 95%-interval;Elzenhagen Zuid;          ;90.0
1367;Laag;Ondergrens 95%-interval;Elzenhagen Noord;          ;310.0
1368;Laag;Ondergrens 95%-interval;Chassébuurt;          ;1000.0
1369;Laag;Ondergrens 95%-interval;Kortenaerkwartier;          ;270.0
1370;Laag;Ondergrens 95%-interval;Filips van Almondekwartier;          ;100.0
1371;Laag;Ondergrens 95%-interval;De Wester Quartier;          ;390.0
1372;Laag;Ondergrens 95%-interval;Van Brakelkwartier;          ;150.0
1373;Laag;Ondergrens 95%-interval;Slotermeer-Noordoost;          ;2570.0
1374;Laag;Ondergrens 95%-interval;Buurt 3;          ;1690.0
1375;Laag;Ondergrens 95%-interval;Buurt 2;          ;760.0
1376;Laag;Ondergrens 95%-interval;Slotermeer-Zuidwest;          ;4720.0
1377;Laag;Ondergrens 95%-interval;Slotermeer Zuid;          ;840.0
1378;Laag;Ondergrens 95%-interval;Noordoever Sloterplas;          ;540.0
1379;Laag;Ondergrens 95%-interval;Buurt 4 Oost;          ;760.0
1380;Laag;Ondergrens 95%-interval;Buurt 5 Noord;          ;1130.0
1381;Laag;Ondergrens 95%-interval;Sloterpark;          ;
1382;Laag;Ondergrens 95%-interval;Buurt 5 Zuid;          ;1080.0
1383;Laag;Ondergrens 95%-interval;Geuzenveld;          ;4730.0
1384;Laag;Ondergrens 95%-interval;Buurt 6;          ;920.0
1385;Laag;Ondergrens 95%-interval;Buurt 7;          ;550.0
1386;Laag;Ondergrens 95%-interval;Buurt 8;          ;1000.0
1387;Laag;Ondergrens 95%-interval;Buurt 9;          ;1830.0
1388;Laag;Ondergrens 95%-interval;Eendrachtspark;          ;100.0
1389;Laag;Ondergrens 95%-interval;Eendracht;          ;460.0
1390;Laag;Ondergrens 95%-interval;Osdorper Binnenpolder;          ;
1391;Laag;Ondergrens 95%-interval;Buurt 10;          ;
1392;Laag;Ondergrens 95%-interval;Lutkemeer/Ookmeer;          ;290.0
1393;Laag;Ondergrens 95%-interval;Ookmeer;          ;
1394;Laag;Ondergrens 95%-interval;Osdorper Bovenpolder;          ;150.0
1395;Laag;Ondergrens 95%-interval;Bedrijvenpark Lutkemeer;          ;
1396;Laag;Ondergrens 95%-interval;Osdorp-Oost;          ;3700.0
1397;Laag;Ondergrens 95%-interval;Wildeman;          ;1230.0
1398;Laag;Ondergrens 95%-interval;Meer en Oever;          ;430.0
1399;Laag;Ondergrens 95%-interval;Osdorpplein e.o.;          ;810.0
1400;Laag;Ondergrens 95%-interval;Calandlaan/Lelylaan;          ;270.0
1401;Laag;Ondergrens 95%-interval;Osdorp Zuidoost;          ;640.0
1402;Laag;Ondergrens 95%-interval;Osdorp-Midden;          ;3890.0
1403;Laag;Ondergrens 95%-interval;Osdorp Midden Noord;          ;540.0
1404;Laag;Ondergrens 95%-interval;Osdorp Midden Zuid;          ;850.0
1405;Laag;Ondergrens 95%-interval;Zuidwestkwadrant Osdorp Noord;          ;810.0
1406;Laag;Ondergrens 95%-interval;Zuidwestkwadrant Osdorp Zuid;          ;1340.0
1407;Laag;Ondergrens 95%-interval;De Punt;          ;1870.0
1408;Laag;Ondergrens 95%-interval;De Punt;          ;1770.0
1409;Laag;Ondergrens 95%-interval;Bedrijvencentrum Osdorp;          ;90.0
1410;Laag;Ondergrens 95%-interval;Middelveldsche Akerpolder;          ;2920.0
1411;Laag;Ondergrens 95%-interval;Middelveldsche Akerpolder;          ;840.0
1412;Laag;Ondergrens 95%-interval;De Aker West;          ;750.0
1413;Laag;Ondergrens 95%-interval;De Aker Oost;          ;1170.0
1414;Laag;Ondergrens 95%-interval;Slotervaart Noord;          ;1690.0
1415;Laag;Ondergrens 95%-interval;Oostoever Sloterplas;          ;340.0
1416;Laag;Ondergrens 95%-interval;Emanuel van Meterenbuurt;          ;300.0
1417;Laag;Ondergrens 95%-interval;Jacob Geelbuurt;          ;910.0
1418;Laag;Ondergrens 95%-interval;Overtoomse Veld;          ;2820.0
1419;Laag;Ondergrens 95%-interval;Overtoomse Veld Noord;          ;1500.0
1420;Laag;Ondergrens 95%-interval;Overtoomse Veld Zuid;          ;740.0
1421;Laag;Ondergrens 95%-interval;Rembrandtpark Noord;          ;20.0
1422;Laag;Ondergrens 95%-interval;Rembrandtpark Zuid;          ;30.0
1423;Laag;Ondergrens 95%-interval;Johan Jongkindbuurt;          ;280.0
1424;Laag;Ondergrens 95%-interval;Lucas/Andreasziekenhuis e.o.;          ;
1425;Laag;Ondergrens 95%-interval;Westlandgracht;          ;1390.0
1426;Laag;Ondergrens 95%-interval;Koningin Wilhelminaplein;          ;100.0
1427;Laag;Ondergrens 95%-interval;Andreasterrein;          ;150.0
1428;Laag;Ondergrens 95%-interval;Delflandpleinbuurt Oost;          ;340.0
1429;Laag;Ondergrens 95%-interval;Delflandpleinbuurt West;          ;570.0
1430;Laag;Ondergrens 95%-interval;Riekerhaven;          ;50.0
1431;Laag;Ondergrens 95%-interval;Schipluidenbuurt;          ;20.0
1432;Laag;Ondergrens 95%-interval;Sloter-/Riekerpolder;          ;1860.0
1433;Laag;Ondergrens 95%-interval;Riekerpolder;          ;10.0
1434;Laag;Ondergrens 95%-interval;Park Haagseweg;          ;60.0
1435;Laag;Ondergrens 95%-interval;Nieuwe Meer;          ;20.0
1436;Laag;Ondergrens 95%-interval;Sloterweg e.o.;          ;20.0
1437;Laag;Ondergrens 95%-interval;Nieuw Sloten Noordwest;          ;410.0
1438;Laag;Ondergrens 95%-interval;Nieuw Sloten Noordoost;          ;390.0
1439;Laag;Ondergrens 95%-interval;Belgiëplein e.o.;          ;190.0
1440;Laag;Ondergrens 95%-interval;Nieuw Sloten Zuidwest;          ;220.0
1441;Laag;Ondergrens 95%-interval;Nieuw Sloten Zuidoost;          ;260.0
1442;Laag;Ondergrens 95%-interval;Dorp Sloten;          ;70.0
1443;Laag;Ondergrens 95%-interval;Slotervaart Zuid;          ;2060.0
1444;Laag;Ondergrens 95%-interval;Louis Chrispijnbuurt;          ;650.0
1445;Laag;Ondergrens 95%-interval;Jacques Veltmanbuurt;          ;520.0
1446;Laag;Ondergrens 95%-interval;Staalmanbuurt;          ;680.0
1447;Laag;Ondergrens 95%-interval;Medisch Centrum Slotervaart;          ;80.0
1448;Laag;Ondergrens 95%-interval;Buitenveldert-West;          ;1410.0
1449;Laag;Ondergrens 95%-interval;Gelderlandpleinbuurt;          ;380.0
1450;Laag;Ondergrens 95%-interval;Buitenveldert Midden Zuid;          ;430.0
1451;Laag;Ondergrens 95%-interval;Buitenveldert Zuidwest;          ;310.0
1452;Laag;Ondergrens 95%-interval;Amsterdamse Bos;          ;
1453;Laag;Ondergrens 95%-interval;Buitenveldert West Midden;          ;90.0
1454;Laag;Ondergrens 95%-interval;Zuiderhof;          ;
1455;Laag;Ondergrens 95%-interval;Buitenveldert-Oost;          ;830.0
1456;Laag;Ondergrens 95%-interval;De Klenckebuurt;          ;
1457;Laag;Ondergrens 95%-interval;Buitenveldert Oost Midden;          ;360.0
1458;Laag;Ondergrens 95%-interval;Buitenveldert Zuidoost;          ;280.0
1459;Laag;Ondergrens 95%-interval;Amstelpark;          ;
1460;Laag;Ondergrens 95%-interval;Amstel III/Bullewijk;          ;80.0
1461;Laag;Ondergrens 95%-interval;Hoofdcentrum Zuidoost;          ;
1462;Laag;Ondergrens 95%-interval;Amstel III deel A/B Noord;          ;
1463;Laag;Ondergrens 95%-interval;Amstel III deel C/D Noord;          ;
1464;Laag;Ondergrens 95%-interval;Amstel III deel A/B Zuid;          ;30.0
1465;Laag;Ondergrens 95%-interval;Amstel III deel C/D Zuid;          ;
1466;Laag;Ondergrens 95%-interval;AMC;          ;
1467;Laag;Ondergrens 95%-interval;Hoge Dijk;          ;30.0
1468;Laag;Ondergrens 95%-interval;Bijlmer Centrum (D,F,H);          ;6440.0
1469;Laag;Ondergrens 95%-interval;Venserpolder West;          ;1160.0
1470;Laag;Ondergrens 95%-interval;Venserpolder Oost;          ;760.0
1471;Laag;Ondergrens 95%-interval;D-buurt;          ;210.0
1472;Laag;Ondergrens 95%-interval;F-buurt;          ;960.0
1473;Laag;Ondergrens 95%-interval;Amsterdamse Poort;          ;490.0
1474;Laag;Ondergrens 95%-interval;Hoptille;          ;380.0
1475;Laag;Ondergrens 95%-interval;Rechte H-buurt;          ;1120.0
1476;Laag;Ondergrens 95%-interval;Hakfort/Huigenbos;          ;720.0
1477;Laag;Ondergrens 95%-interval;Huntum;          ;30.0
1478;Laag;Ondergrens 95%-interval;Vogeltjeswei;          ;150.0
1479;Laag;Ondergrens 95%-interval;Nelson Mandelapark;          ;
1480;Laag;Ondergrens 95%-interval;Bijlmer Oost (E,G,K);          ;7790.0
1481;Laag;Ondergrens 95%-interval;E-buurt;          ;360.0
1482;Laag;Ondergrens 95%-interval;G-buurt West;          ;770.0
1483;Laag;Ondergrens 95%-interval;Bijlmermuseum Noord;          ;910.0
1484;Laag;Ondergrens 95%-interval;Kortvoort;          ;850.0
1485;Laag;Ondergrens 95%-interval;Kelbergen;          ;280.0
1486;Laag;Ondergrens 95%-interval;K-buurt Midden;          ;620.0
1487;Laag;Ondergrens 95%-interval;K-buurt Zuidoost;          ;250.0
1488;Laag;Ondergrens 95%-interval;K-buurt Zuidwest;          ;380.0
1489;Laag;Ondergrens 95%-interval;Grunder/Koningshoef;          ;300.0
1490;Laag;Ondergrens 95%-interval;G-buurt Oost;          ;450.0
1491;Laag;Ondergrens 95%-interval;Kantershof;          ;490.0
1492;Laag;Ondergrens 95%-interval;Gooise Kant;          ;50.0
1493;Laag;Ondergrens 95%-interval;G-buurt Noord;          ;630.0
1494;Laag;Ondergrens 95%-interval;Bijlmermuseum Zuid;          ;940.0
1495;Laag;Ondergrens 95%-interval;Nellestein;          ;310.0
1496;Laag;Ondergrens 95%-interval;L-buurt;          ;300.0
1497;Laag;Ondergrens 95%-interval;Gaasperpark;          ;
1498;Laag;Ondergrens 95%-interval;Gaasperplas;          ;
1499;Laag;Ondergrens 95%-interval;Holendrecht/Reigersbos;          ;4110.0
1500;Laag;Ondergrens 95%-interval;Holendrecht West;          ;720.0
1501;Laag;Ondergrens 95%-interval;Reigersbos Noord;          ;970.0
1502;Laag;Ondergrens 95%-interval;Holendrecht Oost;          ;340.0
1503;Laag;Ondergrens 95%-interval;Gaasperdam Noord;          ;470.0
1504;Laag;Ondergrens 95%-interval;Gaasperdam Zuid;          ;330.0
1505;Laag;Ondergrens 95%-interval;Reigersbos Midden;          ;410.0
1506;Laag;Ondergrens 95%-interval;Reigersbos Zuid;          ;380.0
1507;Laag;Ondergrens 95%-interval;Gein;          ;2570.0
1508;Laag;Ondergrens 95%-interval;Gein Noordwest;          ;780.0
1509;Laag;Ondergrens 95%-interval;Gein Zuidwest;          ;380.0
1510;Laag;Ondergrens 95%-interval;Gein Noordoost;          ;450.0
