ID;Persoonskenmerken;RegioS;Perioden;BeroepsEnNietBeroepsbevolking_1;Beroepsbevolking_2;WerkzameBeroepsbevolking_3;Werknemer_4;Zelfstandige_5;PositieInDeWerkkringOnbekend_6;Beroepsniveau1_7;Beroepsniveau2_8;Beroepsniveau3_9;Beroepsniveau4_10;BeroepsniveauOnbekend_11;WerklozeBeroepsbevolking_12;Werkloosheidspercentage_13;NietBeroepsbevolking_14;BrutoArbeidsparticipatie_15;NettoArbeidsparticipatie_16
52;Totaal personen;Zuid-Nederland (LD);2017;2758.0;1979.0;1870.0;1598.0;272.0;0.0;191.0;863.0;296.0;494.0;26.0;109.0;5.5;779.0;71.7;67.8
53;Totaal personen;Zuid-Nederland (LD);2018;2766.0;1995.0;1904.0;1635.0;269.0;0.0;195.0;875.0;305.0;505.0;25.0;90.0;4.5;771.0;72.1;68.8
54;Totaal personen;Zuid-Nederland (LD);2019;2777.0;2030.0;1945.0;1668.0;277.0;0.0;192.0;881.0;315.0;545.0;12.0;86.0;4.2;747.0;73.1;70.0
55;Totaal personen;Zuid-Nederland (LD);2020;2787.0;2033.0;1940.0;1655.0;284.0;0.0;188.0;845.0;329.0;556.0;21.0;94.0;4.6;753.0;73.0;69.6
56;Totaal personen;Zuid-Nederland (LD);2021;2785.0;2037.0;1963.0;1670.0;294.0;0.0;176.0;794.0;354.0;617.0;24.0;73.0;3.6;748.0;73.1;70.5
57;Totaal personen;Zuid-Nederland (LD);2022;2799.0;2067.0;1999.0;1698.0;300.0;0.0;164.0;804.0;359.0;656.0;15.0;69.0;3.3;731.0;73.9;71.4
58;Totaal personen;Zuid-Nederland (LD);2023;2815.0;2107.0;2037.0;1725.0;312.0;0.0;164.0;814.0;372.0;673.0;14.0;70.0;3.3;707.0;74.9;72.4
59;Totaal personen;Zuid-Nederland (LD);2024;2823.0;2119.0;2048.0;1730.0;318.0;0.0;164.0;806.0;368.0;699.0;11.0;71.0;3.3;704.0;75.1;72.6
60;Totaal personen;Groningen (PV);2013;448.0;315.0;287.0;247.0;40.0;0.0;28.0;134.0;46.0;75.0;4.0;28.0;9.0;133.0;70.4;64.1
61;Totaal personen;Groningen (PV);2014;448.0;310.0;281.0;241.0;40.0;0.0;28.0;131.0;45.0;73.0;5.0;29.0;9.3;137.0;69.3;62.9
62;Totaal personen;Groningen (PV);2015;448.0;315.0;285.0;245.0;40.0;0.0;29.0;131.0;44.0;76.0;4.0;30.0;9.5;133.0;70.3;63.6
63;Totaal personen;Groningen (PV);2016;448.0;313.0;287.0;243.0;44.0;0.0;29.0;129.0;46.0;79.0;4.0;26.0;8.4;135.0;69.9;64.0
64;Totaal personen;Groningen (PV);2017;450.0;315.0;292.0;249.0;43.0;0.0;29.0;128.0;48.0;79.0;7.0;23.0;7.2;135.0;70.0;64.9
65;Totaal personen;Groningen (PV);2018;450.0;314.0;294.0;251.0;44.0;0.0;28.0;129.0;49.0;84.0;5.0;20.0;6.3;135.0;69.9;65.5
66;Totaal personen;Groningen (PV);2019;450.0;317.0;299.0;256.0;43.0;0.0;28.0;133.0;51.0;83.0;4.0;18.0;5.6;134.0;70.3;66.4
67;Totaal personen;Groningen (PV);2020;451.0;316.0;299.0;251.0;47.0;0.0;26.0;129.0;51.0;89.0;4.0;18.0;5.6;135.0;70.2;66.2
68;Totaal personen;Groningen (PV);2021;449.0;322.0;307.0;260.0;46.0;0.0;27.0;120.0;56.0;99.0;4.0;16.0;4.9;126.0;71.8;68.3
69;Totaal personen;Groningen (PV);2022;450.0;330.0;317.0;272.0;45.0;0.0;28.0;124.0;57.0;104.0;3.0;13.0;4.0;120.0;73.3;70.4
70;Totaal personen;Groningen (PV);2023;453.0;333.0;320.0;272.0;47.0;0.0;28.0;119.0;58.0;110.0;4.0;13.0;4.0;120.0;73.5;70.6
71;Totaal personen;Groningen (PV);2024;456.0;338.0;324.0;276.0;48.0;0.0;26.0;125.0;58.0;112.0;3.0;14.0;4.2;117.0;74.3;71.2
72;Totaal personen;Fryslân (PV);2013;481.0;346.0;315.0;262.0;53.0;0.0;30.0;157.0;53.0;69.0;6.0;31.0;8.9;135.0;71.9;65.5
73;Totaal personen;Fryslân (PV);2014;480.0;343.0;313.0;261.0;52.0;0.0;34.0;156.0;50.0;68.0;6.0;30.0;8.8;137.0;71.5;65.2
74;Totaal personen;Fryslân (PV);2015;479.0;342.0;314.0;260.0;54.0;0.0;33.0;159.0;49.0;67.0;5.0;29.0;8.4;136.0;71.5;65.5
75;Totaal personen;Fryslân (PV);2016;480.0;342.0;317.0;264.0;53.0;0.0;35.0;158.0;51.0;69.0;5.0;25.0;7.3;137.0;71.4;66.2
76;Totaal personen;Fryslân (PV);2017;482.0;342.0;321.0;270.0;51.0;0.0;34.0;160.0;52.0;68.0;7.0;21.0;6.2;140.0;71.0;66.6
77;Totaal personen;Fryslân (PV);2018;482.0;346.0;328.0;273.0;55.0;0.0;33.0;161.0;53.0;77.0;4.0;18.0;5.2;135.0;71.9;68.2
78;Totaal personen;Fryslân (PV);2019;483.0;350.0;335.0;280.0;55.0;0.0;35.0;163.0;56.0;77.0;3.0;15.0;4.4;132.0;72.6;69.4
79;Totaal personen;Fryslân (PV);2020;484.0;349.0;332.0;277.0;55.0;0.0;35.0;159.0;58.0;74.0;6.0;17.0;4.8;135.0;72.1;68.7
80;Totaal personen;Fryslân (PV);2021;481.0;350.0;336.0;280.0;55.0;0.0;33.0;141.0;66.0;87.0;9.0;14.0;4.1;131.0;72.8;69.8
81;Totaal personen;Fryslân (PV);2022;481.0;357.0;344.0;287.0;58.0;0.0;31.0;153.0;65.0;91.0;5.0;12.0;3.5;124.0;74.2;71.6
82;Totaal personen;Fryslân (PV);2023;483.0;362.0;349.0;290.0;59.0;0.0;30.0;148.0;65.0;100.0;6.0;13.0;3.6;121.0;74.9;72.3
83;Totaal personen;Fryslân (PV);2024;483.0;363.0;350.0;289.0;61.0;0.0;29.0;148.0;65.0;103.0;5.0;13.0;3.6;120.0;75.2;72.4
84;Totaal personen;Drenthe (PV);2013;362.0;257.0;236.0;200.0;36.0;0.0;26.0;109.0;41.0;53.0;7.0;21.0;8.1;105.0;70.9;65.2
85;Totaal personen;Drenthe (PV);2014;361.0;255.0;234.0;200.0;34.0;0.0;26.0;106.0;40.0;55.0;7.0;21.0;8.2;106.0;70.7;64.9
86;Totaal personen;Drenthe (PV);2015;360.0;256.0;235.0;199.0;36.0;0.0;24.0;113.0;38.0;54.0;6.0;20.0;8.0;105.0;70.9;65.3
87;Totaal personen;Drenthe (PV);2016;361.0;252.0;235.0;197.0;37.0;0.0;24.0;111.0;40.0;55.0;6.0;18.0;7.0;108.0;70.0;65.1
88;Totaal personen;Drenthe (PV);2017;363.0;256.0;241.0;202.0;39.0;0.0;25.0;113.0;41.0;54.0;9.0;15.0;6.0;107.0;70.6;66.4
89;Totaal personen;Drenthe (PV);2018;364.0;256.0;244.0;208.0;36.0;0.0;24.0;113.0;43.0;57.0;7.0;13.0;4.9;107.0;70.5;67.0
90;Totaal personen;Drenthe (PV);2019;365.0;258.0;248.0;212.0;36.0;0.0;25.0;114.0;43.0;62.0;4.0;10.0;4.0;106.0;70.8;68.0
91;Totaal personen;Drenthe (PV);2020;366.0;260.0;247.0;210.0;37.0;0.0;25.0;110.0;43.0;62.0;6.0;12.0;4.7;106.0;71.0;67.6
92;Totaal personen;Drenthe (PV);2021;364.0;260.0;250.0;212.0;38.0;0.0;23.0;106.0;47.0;67.0;7.0;9.0;3.6;104.0;71.4;68.8
93;Totaal personen;Drenthe (PV);2022;365.0;266.0;257.0;218.0;40.0;0.0;23.0;107.0;50.0;72.0;5.0;8.0;3.2;99.0;72.9;70.6
94;Totaal personen;Drenthe (PV);2023;366.0;268.0;260.0;218.0;42.0;0.0;22.0;106.0;50.0;77.0;4.0;8.0;3.1;97.0;73.4;71.1
95;Totaal personen;Drenthe (PV);2024;366.0;268.0;259.0;218.0;41.0;0.0;21.0;104.0;50.0;80.0;5.0;9.0;3.4;97.0;73.4;70.9
96;Totaal personen;Overijssel (PV);2013;844.0;620.0;570.0;493.0;77.0;0.0;65.0;261.0;90.0;148.0;5.0;50.0;8.1;224.0;73.5;67.6
97;Totaal personen;Overijssel (PV);2014;843.0;613.0;564.0;487.0;77.0;0.0;65.0;264.0;87.0;143.0;5.0;49.0;8.0;230.0;72.7;66.9
98;Totaal personen;Overijssel (PV);2015;843.0;617.0;570.0;492.0;78.0;0.0;59.0;271.0;88.0;146.0;6.0;47.0;7.7;226.0;73.2;67.6
99;Totaal personen;Overijssel (PV);2016;848.0;616.0;572.0;494.0;78.0;0.0;58.0;266.0;92.0;149.0;7.0;45.0;7.2;231.0;72.7;67.5
100;Totaal personen;Overijssel (PV);2017;853.0;621.0;585.0;503.0;82.0;0.0;60.0;275.0;94.0;147.0;10.0;36.0;5.9;232.0;72.8;68.6
101;Totaal personen;Overijssel (PV);2018;857.0;630.0;600.0;522.0;78.0;0.0;59.0;281.0;99.0;152.0;9.0;30.0;4.7;227.0;73.5;70.0
102;Totaal personen;Overijssel (PV);2019;862.0;637.0;610.0;532.0;78.0;0.0;59.0;279.0;104.0;162.0;6.0;27.0;4.2;226.0;73.8;70.8
103;Totaal personen;Overijssel (PV);2020;867.0;635.0;606.0;525.0;81.0;0.0;61.0;272.0;101.0;168.0;3.0;29.0;4.6;233.0;73.2;69.8
104;Totaal personen;Overijssel (PV);2021;867.0;643.0;619.0;536.0;84.0;0.0;56.0;262.0;104.0;192.0;6.0;24.0;3.7;224.0;74.1;71.4
105;Totaal personen;Overijssel (PV);2022;872.0;662.0;641.0;549.0;92.0;0.0;58.0;268.0;112.0;201.0;2.0;21.0;3.2;210.0;75.9;73.5
106;Totaal personen;Overijssel (PV);2023;877.0;671.0;649.0;559.0;91.0;0.0;58.0;269.0;117.0;200.0;5.0;22.0;3.3;205.0;76.6;74.1
107;Totaal personen;Overijssel (PV);2024;879.0;672.0;650.0;558.0;92.0;0.0;54.0;262.0;117.0;214.0;3.0;23.0;3.4;207.0;76.5;73.9
108;Totaal personen;Flevoland (PV);2013;298.0;223.0;201.0;176.0;25.0;0.0;20.0;91.0;33.0;54.0;3.0;22.0;10.0;74.0;75.0;67.5
109;Totaal personen;Flevoland (PV);2014;299.0;220.0;197.0;173.0;24.0;0.0;21.0;91.0;32.0;50.0;4.0;23.0;10.4;79.0;73.6;66.0
110;Totaal personen;Flevoland (PV);2015;300.0;221.0;202.0;175.0;26.0;0.0;21.0;90.0;32.0;55.0;4.0;19.0;8.6;79.0;73.6;67.3
111;Totaal personen;Flevoland (PV);2016;302.0;224.0;206.0;177.0;29.0;0.0;20.0;94.0;34.0;52.0;5.0;19.0;8.2;78.0;74.3;68.1
112;Totaal personen;Flevoland (PV);2017;306.0;226.0;211.0;183.0;28.0;0.0;19.0;98.0;35.0;55.0;4.0;15.0;6.6;80.0;73.8;68.9
113;Totaal personen;Flevoland (PV);2018;310.0;230.0;218.0;191.0;28.0;0.0;22.0;102.0;36.0;55.0;3.0;12.0;5.2;79.0;74.5;70.6
114;Totaal personen;Flevoland (PV);2019;314.0;233.0;223.0;191.0;31.0;0.0;21.0;99.0;39.0;58.0;5.0;11.0;4.6;80.0;74.4;70.9
115;Totaal personen;Flevoland (PV);2020;318.0;238.0;226.0;190.0;36.0;0.0;22.0;97.0;39.0;62.0;6.0;12.0;5.0;81.0;74.7;70.9
116;Totaal personen;Flevoland (PV);2021;324.0;243.0;232.0;199.0;33.0;0.0;18.0;90.0;44.0;76.0;4.0;12.0;4.8;81.0;75.0;71.4
117;Totaal personen;Flevoland (PV);2022;330.0;251.0;242.0;206.0;36.0;0.0;21.0;96.0;47.0;74.0;5.0;9.0;3.7;78.0;76.2;73.4
118;Totaal personen;Flevoland (PV);2023;336.0;258.0;248.0;211.0;38.0;0.0;21.0;98.0;47.0;77.0;4.0;10.0;3.7;78.0;76.8;74.0
119;Totaal personen;Flevoland (PV);2024;339.0;261.0;251.0;213.0;38.0;0.0;19.0;103.0;45.0;84.0;1.0;10.0;3.9;78.0;76.9;74.0
120;Totaal personen;Gelderland (PV);2013;1508.0;1105.0;1020.0;868.0;152.0;0.0;103.0;453.0;168.0;282.0;14.0;85.0;7.7;403.0;73.3;67.6
121;Totaal personen;Gelderland (PV);2014;1511.0;1095.0;1009.0;855.0;154.0;0.0;102.0;448.0;158.0;290.0;10.0;87.0;7.9;415.0;72.5;66.8
122;Totaal personen;Gelderland (PV);2015;1514.0;1097.0;1016.0;864.0;152.0;0.0;98.0;458.0;158.0;292.0;10.0;81.0;7.4;417.0;72.4;67.1
123;Totaal personen;Gelderland (PV);2016;1524.0;1098.0;1025.0;870.0;156.0;0.0;100.0;458.0;163.0;293.0;11.0;73.0;6.6;426.0;72.0;67.3
124;Totaal personen;Gelderland (PV);2017;1538.0;1114.0;1053.0;895.0;158.0;0.0;101.0;474.0;169.0;294.0;15.0;61.0;5.5;424.0;72.4;68.5
125;Totaal personen;Gelderland (PV);2018;1547.0;1123.0;1071.0;916.0;156.0;0.0;107.0;471.0;173.0;307.0;13.0;52.0;4.6;424.0;72.6;69.2
126;Totaal personen;Gelderland (PV);2019;1557.0;1135.0;1089.0;930.0;160.0;0.0;106.0;468.0;182.0;328.0;6.0;46.0;4.1;421.0;72.9;70.0
127;Totaal personen;Gelderland (PV);2020;1566.0;1152.0;1100.0;932.0;168.0;0.0;107.0;458.0;188.0;338.0;9.0;51.0;4.5;415.0;73.5;70.2
128;Totaal personen;Gelderland (PV);2021;1567.0;1155.0;1111.0;933.0;178.0;0.0;86.0;438.0;200.0;377.0;11.0;44.0;3.8;412.0;73.7;70.9
129;Totaal personen;Gelderland (PV);2022;1574.0;1186.0;1147.0;965.0;182.0;0.0;91.0;443.0;206.0;401.0;6.0;39.0;3.3;388.0;75.4;72.9
130;Totaal personen;Gelderland (PV);2023;1583.0;1206.0;1167.0;976.0;191.0;0.0;89.0;455.0;211.0;409.0;3.0;38.0;3.2;378.0;76.1;73.7
131;Totaal personen;Gelderland (PV);2024;1589.0;1215.0;1175.0;978.0;197.0;0.0;91.0;452.0;210.0;419.0;3.0;40.0;3.3;373.0;76.5;74.0
132;Totaal personen;Utrecht (PV);2013;959.0;723.0;670.0;564.0;106.0;0.0;51.0;255.0;110.0;248.0;7.0;53.0;7.4;235.0;75.5;69.9
133;Totaal personen;Utrecht (PV);2014;965.0;721.0;668.0;562.0;105.0;0.0;50.0;253.0;108.0;252.0;5.0;54.0;7.5;243.0;74.8;69.2
134;Totaal personen;Utrecht (PV);2015;969.0;726.0;673.0;568.0;105.0;0.0;53.0;253.0;104.0;262.0;1.0;53.0;7.3;243.0;74.9;69.4
135;Totaal personen;Utrecht (PV);2016;978.0;729.0;684.0;576.0;108.0;0.0;53.0;257.0;109.0;262.0;2.0;45.0;6.2;249.0;74.5;69.9
136;Totaal personen;Utrecht (PV);2017;989.0;735.0;697.0;589.0;108.0;0.0;53.0;253.0;113.0;269.0;8.0;39.0;5.3;254.0;74.3;70.4
137;Totaal personen;Utrecht (PV);2018;997.0;750.0;717.0;607.0;110.0;0.0;54.0;255.0;115.0;286.0;6.0;34.0;4.5;247.0;75.2;71.9
138;Totaal personen;Utrecht (PV);2019;1007.0;766.0;735.0;619.0;116.0;0.0;57.0;258.0;122.0;296.0;2.0;31.0;4.0;241.0;76.1;73.0
139;Totaal personen;Utrecht (PV);2020;1016.0;771.0;737.0;616.0;121.0;0.0;55.0;248.0;124.0;307.0;2.0;34.0;4.4;245.0;75.9;72.6
140;Totaal personen;Utrecht (PV);2021;1021.0;775.0;745.0;632.0;113.0;0.0;47.0;246.0;125.0;328.0;0.0;30.0;3.9;245.0;76.0;73.0
141;Totaal personen;Utrecht (PV);2022;1027.0;796.0;770.0;644.0;126.0;0.0;48.0;241.0;130.0;351.0;0.0;26.0;3.3;231.0;77.5;75.0
142;Totaal personen;Utrecht (PV);2023;1037.0;812.0;784.0;654.0;130.0;0.0;50.0;245.0;133.0;355.0;0.0;28.0;3.4;225.0;78.3;75.6
143;Totaal personen;Utrecht (PV);2024;1044.0;821.0;792.0;658.0;134.0;0.0;45.0;242.0;137.0;368.0;0.0;29.0;3.6;223.0;78.6;75.8
144;Totaal personen;Noord-Holland (PV);2013;2071.0;1521.0;1396.0;1166.0;230.0;0.0;113.0;567.0;236.0;455.0;25.0;126.0;8.3;549.0;73.5;67.4
145;Totaal personen;Noord-Holland (PV);2014;2083.0;1521.0;1397.0;1160.0;237.0;0.0;116.0;564.0;228.0;471.0;18.0;124.0;8.2;561.0;73.0;67.1
146;Totaal personen;Noord-Holland (PV);2015;2094.0;1534.0;1418.0;1173.0;245.0;0.0;120.0;589.0;226.0;470.0;12.0;116.0;7.6;560.0;73.3;67.7
147;Totaal personen;Noord-Holland (PV);2016;2114.0;1559.0;1454.0;1193.0;261.0;0.0;119.0;592.0;237.0;490.0;16.0;104.0;6.7;555.0;73.7;68.8
148;Totaal personen;Noord-Holland (PV);2017;2135.0;1563.0;1472.0;1219.0;253.0;0.0;123.0;584.0;238.0;503.0;24.0;91.0;5.8;571.0;73.2;69.0
149;Totaal personen;Noord-Holland (PV);2018;2150.0;1580.0;1501.0;1241.0;260.0;0.0;127.0;589.0;250.0;510.0;25.0;79.0;5.0;570.0;73.5;69.8
150;Totaal personen;Noord-Holland (PV);2019;2166.0;1604.0;1533.0;1266.0;267.0;0.0;125.0;584.0;269.0;542.0;13.0;71.0;4.5;561.0;74.1;70.8
151;Totaal personen;Noord-Holland (PV);2020;2181.0;1612.0;1529.0;1256.0;272.0;0.0;126.0;584.0;260.0;545.0;14.0;83.0;5.2;569.0;73.9;70.1
152;Totaal personen;Noord-Holland (PV);2021;2199.0;1623.0;1545.0;1271.0;273.0;0.0;105.0;540.0;284.0;606.0;10.0;78.0;4.8;576.0;73.8;70.3
