ID;KolenEnKoolproducten;Perioden;TotaalAanbod_1;Productie_2;HerwonnenProducten_3;InvoerTotaal_4;WaaronderUitNietEULanden_5;Uitvoer_6;Beginvoorraad_7;Eindvoorraad_8;Voorraadmutatie_9;StatistischeVerschillen_10;TotaalVerbruik_11;TotaalEnergiebedrijven_12;Cokesfabrieken_13;IndustrieTotaal_14;WaaronderIjzerEnStaalindustrie_15;TotaalOverigeVerbruikers_16
214;Steenkool;2001 september;1070.0;;;1447.0;1447.0;922.0;;;545.0;;1070.0;694.0;254.0;;115.0;8.0
215;Steenkool;2001 3e kwartaal;3330.0;;;7719.0;7719.0;4434.0;;;45.0;;3330.0;2182.0;779.0;;336.0;35.0
216;Steenkool;2001 oktober;1074.0;;;1836.0;1836.0;681.0;;;-81.0;;1074.0;697.0;264.0;;103.0;11.0
217;Steenkool;2001 november;974.0;;;2884.0;2884.0;1683.0;;;-227.0;;974.0;621.0;254.0;;94.0;4.0
218;Steenkool;2001 december;1051.0;;;1834.0;1834.0;907.0;;;124.0;;1051.0;679.0;263.0;;107.0;1.0
219;Steenkool;2001 4e kwartaal;3099.0;;;6554.0;6554.0;3271.0;;;-184.0;;3099.0;1997.0;781.0;;304.0;16.0
220;Steenkool;2002 januari;1210.0;;;2025.0;2025.0;889.0;;;74.0;;1210.0;829.0;255.0;;126.0;0.0
221;Steenkool;2002 februari;992.0;;;1926.0;1926.0;951.0;;;17.0;;992.0;666.0;228.0;;91.0;8.0
222;Steenkool;2002 maart;1183.0;;;1828.0;1828.0;589.0;;;-56.0;;1183.0;813.0;254.0;;115.0;1.0
223;Steenkool;2002 1e kwartaal;3385.0;;;5779.0;5779.0;2429.0;;;35.0;;3385.0;2308.0;737.0;;332.0;9.0
224;Steenkool;2002 april;1188.0;;;1534.0;1534.0;727.0;;;381.0;;1188.0;858.0;243.0;;85.0;2.0
225;Steenkool;2002 mei;1040.0;;;1474.0;1474.0;572.0;;;138.0;;1040.0;706.0;253.0;;71.0;10.0
226;Steenkool;2002 juni;994.0;;;1563.0;1563.0;572.0;;;3.0;;994.0;663.0;244.0;;78.0;9.0
227;Steenkool;2002 2e kwartaal;3222.0;;;4571.0;4571.0;1871.0;;;522.0;;3222.0;2227.0;740.0;;234.0;21.0
228;Steenkool;2002 juli;1129.0;;;1432.0;1432.0;580.0;;;277.0;;1129.0;764.0;255.0;;109.0;1.0
229;Steenkool;2002 augustus;1135.0;;;1193.0;1193.0;714.0;;;656.0;;1135.0;771.0;255.0;;106.0;3.0
230;Steenkool;2002 september;977.0;;;1669.0;1669.0;811.0;;;119.0;;977.0;617.0;242.0;;116.0;2.0
231;Steenkool;2002 3e kwartaal;3241.0;;;4294.0;4294.0;2105.0;;;1052.0;;3241.0;2152.0;752.0;;331.0;6.0
232;Steenkool;2002 oktober;1053.0;;;1667.0;1667.0;1060.0;;;446.0;;1053.0;686.0;251.0;;114.0;2.0
233;Steenkool;2002 november;1132.0;;;2074.0;2074.0;662.0;;;-280.0;;1132.0;781.0;244.0;;105.0;2.0
234;Steenkool;2002 december;1252.0;;;1562.0;1562.0;617.0;;;307.0;;1252.0;878.0;258.0;;114.0;2.0
235;Steenkool;2002 4e kwartaal;3437.0;;;5303.0;5303.0;2339.0;;;473.0;;3437.0;2345.0;753.0;;333.0;6.0
236;Steenkool;2003 januari;1268.0;;;1567.0;1567.0;531.0;;;232.0;;1268.0;906.0;256.0;;98.0;8.0
237;Steenkool;2003 februari;1180.0;;;1725.0;1725.0;756.0;;;211.0;;1180.0;850.0;231.0;;94.0;5.0
238;Steenkool;2003 maart;1207.0;;;2471.0;2471.0;596.0;;;-668.0;;1207.0;846.0;256.0;;101.0;4.0
239;Steenkool;2003 1e kwartaal;3655.0;;;5763.0;5763.0;1883.0;;;-225.0;;3655.0;2602.0;743.0;;293.0;17.0
240;Steenkool;2003 april;1228.0;;;1750.0;1750.0;831.0;;;309.0;;1228.0;869.0;250.0;;104.0;5.0
241;Steenkool;2003 mei;1186.0;;;2119.0;2119.0;489.0;;;-444.0;;1186.0;800.0;256.0;;116.0;14.0
242;Steenkool;2003 juni;1037.0;;;1405.0;1405.0;665.0;;;297.0;;1037.0;668.0;250.0;;108.0;11.0
243;Steenkool;2003 2e kwartaal;3451.0;;;5274.0;5274.0;1985.0;;;162.0;;3451.0;2337.0;756.0;;328.0;30.0
244;Steenkool;2003 juli;1174.0;;;1618.0;1618.0;437.0;;;-7.0;;1174.0;781.0;262.0;;122.0;9.0
245;Steenkool;2003 augustus;1225.0;;;2330.0;2330.0;652.0;;;-453.0;;1225.0;842.0;262.0;;114.0;7.0
246;Steenkool;2003 september;1095.0;;;1662.0;1662.0;761.0;;;194.0;;1095.0;730.0;254.0;;106.0;5.0
247;Steenkool;2003 3e kwartaal;3494.0;;;5610.0;5610.0;1850.0;;;-266.0;;3494.0;2353.0;778.0;;342.0;21.0
248;Steenkool;2003 oktober;977.0;;;1663.0;1663.0;575.0;;;-111.0;;977.0;599.0;258.0;;113.0;7.0
249;Steenkool;2003 november;968.0;;;1369.0;1369.0;752.0;;;351.0;;968.0;593.0;252.0;;120.0;3.0
250;Steenkool;2003 december;1061.0;;;1961.0;1961.0;453.0;;;-447.0;;1061.0;675.0;263.0;;120.0;3.0
251;Steenkool;2003 4e kwartaal;3006.0;;;4993.0;4993.0;1780.0;;;-207.0;;3006.0;1867.0;773.0;;353.0;13.0
252;Steenkool;2004 januari;1117.0;;;1411.0;1411.0;552.0;;;258.0;;1117.0;724.0;264.0;;126.0;3.0
253;Steenkool;2004 februari;1023.0;;;2142.0;2142.0;499.0;;;-620.0;;1023.0;671.0;243.0;;106.0;3.0
254;Steenkool;2004 maart;1113.0;;;1534.0;1534.0;794.0;;;373.0;;1113.0;734.0;267.0;;112.0;0.0
255;Steenkool;2004 1e kwartaal;3253.0;;;5087.0;5087.0;1845.0;;;11.0;;3253.0;2129.0;774.0;;344.0;6.0
256;Steenkool;2004 april;999.0;;;2617.0;2617.0;802.0;;;-816.0;;999.0;607.0;262.0;;128.0;2.0
257;Steenkool;2004 mei;1155.0;;;2143.0;2143.0;891.0;;;-97.0;;1155.0;737.0;270.0;;125.0;23.0
258;Steenkool;2004 juni;1115.0;;;1721.0;1721.0;897.0;;;291.0;;1115.0;706.0;254.0;;146.0;9.0
259;Steenkool;2004 2e kwartaal;3269.0;;;6481.0;6481.0;2590.0;;;-622.0;;3269.0;2050.0;786.0;;399.0;34.0
260;Steenkool;2004 juli;1167.0;;;1546.0;1546.0;428.0;;;49.0;;1167.0;765.0;267.0;;125.0;10.0
261;Steenkool;2004 augustus;1203.0;;;2052.0;2052.0;1353.0;;;504.0;;1203.0;801.0;267.0;;127.0;8.0
262;Steenkool;2004 september;1194.0;;;2456.0;2456.0;707.0;;;-555.0;;1194.0;810.0;252.0;;122.0;10.0
263;Steenkool;2004 3e kwartaal;3564.0;;;6054.0;6054.0;2488.0;;;-2.0;;3564.0;2376.0;786.0;;374.0;28.0
264;Steenkool;2004 oktober;1130.0;;;1833.0;1833.0;937.0;;;234.0;;1130.0;729.0;264.0;;129.0;8.0
265;Steenkool;2004 november;1159.0;;;1411.0;1411.0;664.0;;;412.0;;1159.0;772.0;256.0;;125.0;5.0
266;Steenkool;2004 december;1193.0;;;1734.0;1734.0;738.0;;;197.0;;1193.0;801.0;265.0;;125.0;3.0
267;Steenkool;2004 4e kwartaal;3482.0;;;4978.0;4978.0;2339.0;;;843.0;;3482.0;2302.0;785.0;;379.0;16.0
268;Steenkool;2005 januari;1216.0;;;1172.0;1172.0;308.0;;;352.0;;1216.0;798.0;269.0;;141.0;8.0
269;Steenkool;2005 februari;1102.0;;;2236.0;2236.0;669.0;;;-465.0;;1102.0;741.0;235.0;;118.0;8.0
270;Steenkool;2005 maart;1075.0;;;1319.0;1319.0;451.0;;;207.0;;1075.0;665.0;262.0;;142.0;6.0
271;Steenkool;2005 1e kwartaal;3393.0;;;4727.0;4727.0;1428.0;;;94.0;;3393.0;2204.0;766.0;;401.0;22.0
272;Steenkool;2005 april;1077.0;;;1701.0;1701.0;523.0;;;-101.0;;1077.0;681.0;268.0;;124.0;4.0
273;Steenkool;2005 mei;1077.0;;;2164.0;2164.0;550.0;;;-537.0;;1077.0;685.0;273.0;;116.0;3.0
274;Steenkool;2005 juni;955.0;;;1173.0;1173.0;750.0;;;532.0;;955.0;576.0;269.0;;107.0;3.0
275;Steenkool;2005 2e kwartaal;3109.0;;;5038.0;5038.0;1823.0;;;-106.0;;3109.0;1942.0;810.0;;347.0;10.0
276;Steenkool;2005 juli;1067.0;;;2889.0;2889.0;462.0;;;-1360.0;;1067.0;681.0;267.0;;116.0;3.0
277;Steenkool;2005 augustus;1138.0;;;1376.0;1376.0;1084.0;;;846.0;;1138.0;730.0;270.0;;135.0;3.0
278;Steenkool;2005 september;1083.0;;;1936.0;1936.0;895.0;;;42.0;;1083.0;693.0;269.0;;117.0;4.0
279;Steenkool;2005 3e kwartaal;3288.0;;;6201.0;6201.0;2441.0;;;-472.0;;3288.0;2104.0;806.0;;368.0;10.0
280;Steenkool;2005 oktober;1057.0;;;1799.0;1799.0;663.0;;;-79.0;;1057.0;649.0;270.0;;133.0;5.0
281;Steenkool;2005 november;1006.0;;;1474.0;1474.0;497.0;;;29.0;;1006.0;617.0;243.0;;138.0;8.0
282;Steenkool;2005 december;1164.0;;;1230.0;1230.0;586.0;;;520.0;;1164.0;751.0;262.0;;143.0;8.0
283;Steenkool;2005 4e kwartaal;3227.0;;;4503.0;4503.0;1746.0;;;470.0;;3227.0;2017.0;775.0;;414.0;21.0
284;Steenkool;2006 januari;1199.0;;;1846.0;1846.0;778.0;;;131.0;;1199.0;803.0;253.0;;135.0;8.0
285;Steenkool;2006 februari;997.0;;;1466.0;1466.0;906.0;;;437.0;;997.0;624.0;230.0;;135.0;8.0
286;Steenkool;2006 maart;1081.0;;;1737.0;1737.0;1003.0;;;347.0;;1081.0;695.0;258.0;;121.0;7.0
287;Steenkool;2006 1e kwartaal;3277.0;;;5049.0;5049.0;2687.0;;;915.0;;3277.0;2122.0;741.0;;391.0;23.0
288;Steenkool;2006 april;1020.0;;;1787.0;1787.0;615.0;;;-152.0;;1020.0;626.0;254.0;;134.0;6.0
289;Steenkool;2006 mei;1109.0;;;1854.0;1854.0;1207.0;;;462.0;;1109.0;698.0;271.0;;136.0;4.0
290;Steenkool;2006 juni;982.0;;;1798.0;1798.0;1048.0;;;232.0;;982.0;613.0;244.0;;122.0;3.0
291;Steenkool;2006 2e kwartaal;3111.0;;;5439.0;5439.0;2870.0;;;542.0;;3111.0;1937.0;769.0;;392.0;13.0
292;Steenkool;2006 juli;1098.0;;;1712.0;1712.0;1090.0;;;476.0;;1098.0;703.0;257.0;;135.0;3.0
293;Steenkool;2006 augustus;1112.0;;;1603.0;1603.0;461.0;;;-30.0;;1112.0;715.0;258.0;;134.0;5.0
294;Steenkool;2006 september;1033.0;;;1992.0;1992.0;511.0;;;-448.0;;1033.0;723.0;248.0;;54.0;8.0
295;Steenkool;2006 3e kwartaal;3243.0;;;5307.0;5307.0;2062.0;;;-2.0;;3243.0;2141.0;763.0;;323.0;16.0
296;Steenkool;2006 oktober;989.0;;;1507.0;1507.0;503.0;;;-15.0;;989.0;661.0;263.0;;59.0;6.0
297;Steenkool;2006 november;890.0;;;1764.0;1764.0;403.0;;;-471.0;;890.0;572.0;254.0;;58.0;6.0
298;Steenkool;2006 december;1164.0;;;1901.0;1901.0;402.0;;;-335.0;;1164.0;795.0;258.0;;104.0;7.0
299;Steenkool;2006 4e kwartaal;3043.0;;;5172.0;5172.0;1308.0;;;-821.0;;3043.0;2028.0;775.0;;221.0;19.0
300;Steenkool;2007 januari;1260.0;;;1840.0;1840.0;730.0;;;150.0;;1260.0;854.0;277.0;;124.0;5.0
301;Steenkool;2007 februari;1127.0;;;2412.0;2412.0;1428.0;;;143.0;;1127.0;763.0;238.0;;122.0;4.0
302;Steenkool;2007 maart;1193.0;;;2519.0;2519.0;950.0;;;-376.0;;1193.0;819.0;229.0;;143.0;2.0
303;Steenkool;2007 1e kwartaal;3580.0;;;6771.0;6771.0;3108.0;;;-83.0;;3580.0;2436.0;744.0;;389.0;11.0
304;Steenkool;2007 april;901.0;;;2092.0;2092.0;1114.0;;;-77.0;;901.0;493.0;252.0;;143.0;13.0
305;Steenkool;2007 mei;978.0;;;1705.0;1705.0;1088.0;;;361.0;;978.0;591.0;254.0;;122.0;11.0
306;Steenkool;2007 juni;1005.0;;;1864.0;1864.0;895.0;;;36.0;;1005.0;600.0;264.0;;132.0;9.0
307;Steenkool;2007 2e kwartaal;2884.0;;;5661.0;5661.0;3097.0;;;320.0;;2884.0;1684.0;770.0;;397.0;33.0
308;Steenkool;2007 juli;1145.0;;;2363.0;2363.0;1036.0;;;-182.0;;1145.0;715.0;274.0;;142.0;14.0
309;Steenkool;2007 augustus;1061.0;;;2542.0;2542.0;918.0;;;-563.0;;1061.0;653.0;257.0;;136.0;15.0
310;Steenkool;2007 september;1232.0;;;2387.0;2387.0;1513.0;;;358.0;;1232.0;821.0;267.0;;126.0;18.0
311;Steenkool;2007 3e kwartaal;3438.0;;;7292.0;7292.0;3467.0;;;-387.0;;3438.0;2189.0;798.0;;404.0;47.0
312;Steenkool;2007 oktober;1267.0;;;2576.0;2576.0;530.0;;;-779.0;;1267.0;846.0;271.0;;138.0;12.0
313;Steenkool;2007 november;1160.0;;;1965.0;1965.0;442.0;;;-363.0;;1160.0;766.0;257.0;;125.0;12.0
314;Steenkool;2007 december;1176.0;;;1898.0;1898.0;1235.0;;;513.0;;1176.0;755.0;266.0;;143.0;12.0
315;Steenkool;2007 4e kwartaal;3603.0;;;6439.0;6439.0;2207.0;;;-629.0;;3603.0;2367.0;794.0;;406.0;36.0
316;Steenkool;2008 januari;1145.0;;;1807.0;1807.0;678.0;;;16.0;;1145.0;715.0;280.0;;148.0;2.0
317;Steenkool;2008 februari;1057.0;;;1548.0;1548.0;551.0;;;60.0;;1057.0;686.0;257.0;;112.0;2.0
318;Steenkool;2008 maart;1218.0;;;1776.0;1776.0;685.0;;;127.0;;1218.0;811.0;274.0;;131.0;2.0
319;Steenkool;2008 1e kwartaal;3420.0;;;5131.0;5131.0;1914.0;;;203.0;;3420.0;2212.0;811.0;;391.0;6.0
320;Steenkool;2008 april;1146.0;;;1751.0;1751.0;483.0;;;-122.0;;1146.0;738.0;261.0;;143.0;4.0
321;Steenkool;2008 mei;1150.0;;;1664.0;1664.0;484.0;;;-30.0;;1150.0;712.0;281.0;;151.0;6.0
322;Steenkool;2008 juni;983.0;;;1431.0;1431.0;500.0;;;52.0;;983.0;585.0;271.0;;120.0;7.0
323;Steenkool;2008 2e kwartaal;3279.0;;;4846.0;4846.0;1467.0;;;-100.0;;3279.0;2035.0;813.0;;414.0;17.0
324;Steenkool;2008 juli;1013.0;;;1154.0;1154.0;542.0;;;401.0;;1013.0;626.0;272.0;;104.0;11.0
325;Steenkool;2008 augustus;960.0;;;955.0;955.0;440.0;;;445.0;;960.0;565.0;278.0;;108.0;9.0
326;Steenkool;2008 september;925.0;;;1614.0;1614.0;401.0;;;-288.0;;925.0;526.0;260.0;;131.0;8.0
327;Steenkool;2008 3e kwartaal;2898.0;;;3723.0;3723.0;1383.0;;;558.0;;2898.0;1717.0;810.0;;343.0;28.0
328;Steenkool;2008 oktober;1087.0;;;1514.0;1514.0;496.0;;;69.0;;1087.0;718.0;279.0;;87.0;3.0
329;Steenkool;2008 november;1063.0;;;2238.0;2238.0;585.0;;;-590.0;;1063.0;731.0;186.0;;142.0;4.0
330;Steenkool;2008 december;1049.0;;;1676.0;1676.0;665.0;;;38.0;;1049.0;820.0;164.0;;61.0;4.0
331;Steenkool;2008 4e kwartaal;3199.0;;;5428.0;5428.0;1746.0;;;-483.0;;3199.0;2269.0;629.0;;290.0;11.0
332;Steenkool;2009 januari;1153.0;;;1650.0;1650.0;341.0;;;-156.0;;1153.0;905.0;197.0;;46.0;5.0
333;Steenkool;2009 februari;972.0;;;1386.0;1386.0;321.0;;;-93.0;;972.0;724.0;177.0;;68.0;3.0
334;Steenkool;2009 maart;1111.0;;;2249.0;2249.0;416.0;;;-722.0;;1111.0;832.0;195.0;;81.0;3.0
335;Steenkool;2009 1e kwartaal;3236.0;;;5285.0;5285.0;1078.0;;;-971.0;;3236.0;2461.0;569.0;;195.0;11.0
336;Steenkool;2009 april;985.0;;;2051.0;2051.0;533.0;;;-533.0;;985.0;732.0;197.0;;49.0;7.0
337;Steenkool;2009 mei;1005.0;;;1729.0;1729.0;383.0;;;-341.0;;1005.0;737.0;204.0;;58.0;6.0
338;Steenkool;2009 juni;820.0;;;1244.0;1244.0;284.0;;;-140.0;;820.0;577.0;200.0;;37.0;6.0
339;Steenkool;2009 2e kwartaal;2810.0;;;5024.0;5024.0;1200.0;;;-1014.0;;2810.0;2046.0;601.0;;144.0;19.0
340;Steenkool;2009 juli;976.0;;;1388.0;1388.0;290.0;;;-122.0;;976.0;694.0;211.0;;63.0;8.0
341;Steenkool;2009 augustus;982.0;;;1919.0;1919.0;462.0;;;-475.0;;982.0;646.0;212.0;;115.0;9.0
342;Steenkool;2009 september;960.0;;;1510.0;1510.0;448.0;;;-102.0;;960.0;625.0;209.0;;116.0;10.0
343;Steenkool;2009 3e kwartaal;2918.0;;;4817.0;4817.0;1200.0;;;-699.0;;2918.0;1965.0;632.0;;294.0;27.0
344;Steenkool;2009 oktober;842.0;;;1369.0;1369.0;252.0;;;-275.0;;842.0;524.0;213.0;;102.0;3.0
345;Steenkool;2009 november;1008.0;;;1606.0;1606.0;707.0;;;109.0;;1008.0;673.0;221.0;;109.0;5.0
346;Steenkool;2009 december;1086.0;;;1842.0;1842.0;294.0;;;-462.0;;1086.0;738.0;247.0;;95.0;6.0
347;Steenkool;2009 4e kwartaal;2936.0;;;4817.0;4817.0;1253.0;;;-628.0;;2936.0;1935.0;681.0;;306.0;14.0
348;Steenkool;2010 januari;1207.0;;;1524.0;1524.0;383.0;;;66.0;;1207.0;853.0;231.0;;119.0;4.0
349;Steenkool;2010 februari;958.0;;;1372.0;1372.0;441.0;;;27.0;;958.0;675.0;208.0;;72.0;3.0
350;Steenkool;2010 maart;1040.0;;;2587.0;2587.0;369.0;;;-1178.0;;1040.0;753.0;240.0;;44.0;3.0
351;Steenkool;2010 1e kwartaal;3205.0;;;5483.0;5483.0;1193.0;;;-1085.0;;3205.0;2281.0;679.0;;235.0;10.0
352;Steenkool;2010 april;800.0;;;1547.0;1547.0;760.0;;;13.0;;800.0;496.0;256.0;;42.0;6.0
353;Steenkool;2010 mei;886.0;;;1786.0;1786.0;690.0;;;-210.0;;886.0;488.0;269.0;;123.0;6.0
354;Steenkool;2010 juni;906.0;;;1283.0;1283.0;415.0;;;38.0;;906.0;565.0;250.0;;85.0;6.0
355;Steenkool;2010 2e kwartaal;2592.0;;;4616.0;4616.0;1865.0;;;-159.0;;2592.0;1549.0;775.0;;250.0;18.0
356;Steenkool;2010 juli;892.0;;;1499.0;1499.0;67.0;;;-540.0;;892.0;539.0;264.0;;82.0;7.0
357;Steenkool;2010 augustus;908.0;;;1085.0;1085.0;535.0;;;358.0;;908.0;555.0;257.0;;88.0;8.0
358;Steenkool;2010 september;1025.0;;;1714.0;1714.0;116.0;;;-573.0;;1025.0;666.0;236.0;;113.0;10.0
359;Steenkool;2010 3e kwartaal;2825.0;;;4298.0;4298.0;718.0;;;-755.0;;2825.0;1760.0;757.0;;283.0;25.0
360;Steenkool;2010 oktober;1108.0;;;2206.0;2206.0;457.0;;;-641.0;;1108.0;757.0;248.0;;96.0;7.0
361;Steenkool;2010 november;1097.0;;;1732.0;1732.0;592.0;;;-43.0;;1097.0;781.0;237.0;;73.0;6.0
362;Steenkool;2010 december;1074.0;;;2133.0;2133.0;1045.0;;;-14.0;;1074.0;748.0;237.0;;82.0;7.0
363;Steenkool;2010 4e kwartaal;3279.0;;;6071.0;6071.0;2094.0;;;-698.0;;3279.0;2286.0;722.0;;251.0;20.0
364;Steenkool;2011 januari;981.0;;;2153.0;2153.0;1651.0;;;479.0;;981.0;633.0;252.0;;92.0;4.0
365;Steenkool;2011 februari;920.0;;;1318.0;1318.0;1125.0;;;727.0;;920.0;619.0;231.0;;67.0;3.0
366;Steenkool;2011 maart;1065.0;;;1645.0;1645.0;1097.0;;;517.0;;1065.0;712.0;271.0;;80.0;2.0
367;Steenkool;2011 1e kwartaal;2966.0;;;5116.0;5116.0;3873.0;;;1723.0;;2966.0;1964.0;754.0;;239.0;9.0
368;Steenkool;2011 april;994.0;;;2097.0;2097.0;398.0;;;-705.0;;994.0;627.0;290.0;;75.0;2.0
369;Steenkool;2011 mei;1021.0;;;2216.0;2216.0;1077.0;;;-118.0;;1021.0;622.0;258.0;;136.0;5.0
370;Steenkool;2011 juni;864.0;;;2306.0;2306.0;1209.0;;;-233.0;;864.0;510.0;244.0;;104.0;6.0
371;Steenkool;2011 2e kwartaal;2879.0;;;6619.0;6619.0;2684.0;;;-1056.0;;2879.0;1759.0;792.0;;315.0;13.0
372;Steenkool;2011 juli;864.0;;;1915.0;1915.0;936.0;;;-115.0;;864.0;494.0;246.0;;118.0;6.0
373;Steenkool;2011 augustus;837.0;;;2687.0;2687.0;1056.0;;;-794.0;;837.0;459.0;259.0;;112.0;7.0
374;Steenkool;2011 september;920.0;;;2177.0;2177.0;672.0;;;-585.0;;920.0;574.0;222.0;;116.0;8.0
375;Steenkool;2011 3e kwartaal;2621.0;;;6779.0;6779.0;2664.0;;;-1494.0;;2621.0;1527.0;727.0;;346.0;21.0
376;Steenkool;2011 oktober;1085.0;;;2351.0;2351.0;1486.0;;;220.0;;1085.0;703.0;242.0;;133.0;7.0
377;Steenkool;2011 november;1048.0;;;1870.0;1870.0;547.0;;;-275.0;;1048.0;695.0;225.0;;120.0;8.0
378;Steenkool;2011 december;1112.0;;;1746.0;1746.0;1357.0;;;723.0;;1112.0;750.0;219.0;;133.0;10.0
379;Steenkool;2011 4e kwartaal;3245.0;;;5967.0;5967.0;3390.0;;;668.0;;3245.0;2148.0;686.0;;386.0;25.0
380;Steenkool;2012 januari;1080.0;;;2432.0;2432.0;1517.0;;;165.0;;1080.0;713.0;228.0;;132.0;7.0
381;Steenkool;2012 februari;1140.0;;;2194.0;2194.0;1194.0;;;140.0;;1140.0;809.0;213.0;;110.0;8.0
382;Steenkool;2012 maart;1159.0;;;2146.0;2146.0;1330.0;;;343.0;;1159.0;793.0;240.0;;120.0;6.0
383;Steenkool;2012 1e kwartaal;3379.0;;;6772.0;6772.0;4041.0;;;648.0;;3379.0;2315.0;681.0;;362.0;21.0
384;Steenkool;2012 april;1044.0;;;2752.0;2752.0;1756.0;;;48.0;;1044.0;702.0;223.0;;114.0;5.0
385;Steenkool;2012 mei;871.0;;;1855.0;1855.0;1455.0;;;471.0;;871.0;525.0;233.0;;109.0;4.0
386;Steenkool;2012 juni;807.0;;;2679.0;2679.0;1984.0;;;112.0;;807.0;458.0;224.0;;121.0;4.0
387;Steenkool;2012 2e kwartaal;2722.0;;;7286.0;7286.0;5195.0;;;631.0;;2722.0;1685.0;680.0;;344.0;13.0
388;Steenkool;2012 juli;1110.0;;;1519.0;1519.0;1354.0;;;945.0;;1110.0;730.0;238.0;;137.0;5.0
389;Steenkool;2012 augustus;1078.0;;;2949.0;2949.0;576.0;;;-1295.0;;1078.0;726.0;228.0;;119.0;5.0
390;Steenkool;2012 september;1079.0;;;1980.0;1980.0;1642.0;;;741.0;;1079.0;737.0;223.0;;112.0;7.0
391;Steenkool;2012 3e kwartaal;3267.0;;;6448.0;6448.0;3572.0;;;391.0;;3267.0;2193.0;689.0;;368.0;17.0
392;Steenkool;2012 oktober;1247.0;;;2646.0;2646.0;1910.0;;;511.0;;1247.0;897.0;232.0;;111.0;7.0
393;Steenkool;2012 november;1136.0;;;3003.0;3003.0;1691.0;;;-176.0;;1136.0;788.0;226.0;;116.0;6.0
394;Steenkool;2012 december;1066.0;;;2872.0;2872.0;1955.0;;;149.0;;1066.0;690.0;234.0;;134.0;8.0
395;Steenkool;2012 4e kwartaal;3449.0;;;8521.0;8521.0;5556.0;;;484.0;;3449.0;2375.0;692.0;;361.0;21.0
396;Steenkool;2013 januari;1070.0;;;2868.0;2868.0;1446.0;;;-352.0;;1070.0;713.0;231.0;;123.0;3.0
397;Steenkool;2013 februari;975.0;;;2673.0;2673.0;1822.0;;;124.0;;975.0;676.0;208.0;;89.0;2.0
398;Steenkool;2013 maart;1072.0;;;2500.0;2500.0;1595.0;;;168.0;;1072.0;758.0;230.0;;82.0;2.0
399;Steenkool;2013 1e kwartaal;3117.0;;;8041.0;8041.0;4863.0;;;-61.0;;3117.0;2147.0;669.0;;294.0;7.0
400;Steenkool;2013 april;1147.0;;;2660.0;2660.0;1356.0;;;-157.0;;1147.0;808.0;228.0;;105.0;6.0
401;Steenkool;2013 mei;1026.0;;;2775.0;2775.0;1314.0;;;-435.0;;1026.0;666.0;245.0;;109.0;6.0
402;Steenkool;2013 juni;697.0;;;2591.0;2591.0;1311.0;;;-583.0;;697.0;352.0;229.0;;111.0;5.0
403;Steenkool;2013 2e kwartaal;2870.0;;;8026.0;8026.0;3981.0;;;-1175.0;;2870.0;1826.0;702.0;;325.0;17.0
404;Steenkool;2013 juli;1058.0;;;4028.0;4028.0;2663.0;;;-307.0;;1058.0;701.0;243.0;;106.0;8.0
405;Steenkool;2013 augustus;1127.0;;;3677.0;3677.0;2586.0;;;37.0;;1127.0;769.0;249.0;;102.0;7.0
406;Steenkool;2013 september;1105.0;;;3739.0;3739.0;2420.0;;;-214.0;;1105.0;745.0;238.0;;115.0;7.0
407;Steenkool;2013 3e kwartaal;3290.0;;;11444.0;11444.0;7669.0;;;-485.0;;3290.0;2215.0;730.0;;323.0;22.0
408;Steenkool;2013 oktober;1179.0;;;4160.0;4160.0;3222.0;;;241.0;;1179.0;823.0;231.0;;122.0;3.0
409;Steenkool;2013 november;1316.0;;;5276.0;5276.0;3542.0;;;-418.0;;1316.0;961.0;238.0;;114.0;3.0
410;Steenkool;2013 december;1223.0;;;4862.0;4862.0;3731.0;;;92.0;;1223.0;864.0;235.0;;120.0;4.0
411;Steenkool;2013 4e kwartaal;3718.0;;;14298.0;14298.0;10495.0;;;-85.0;;3718.0;2648.0;704.0;;356.0;10.0
412;Steenkool;2014 januari;1292.0;;;5323.0;5323.0;3600.0;;;-431.0;;1292.0;915.0;234.0;;139.0;4.0
413;Steenkool;2014 februari;1100.0;;;4923.0;4923.0;3758.0;;;-65.0;;1100.0;767.0;222.0;;109.0;2.0
414;Steenkool;2014 maart;1282.0;;;4971.0;4971.0;2769.0;;;-920.0;;1282.0;895.0;255.0;;130.0;2.0
415;Steenkool;2014 1e kwartaal;3674.0;;;15217.0;15217.0;10127.0;;;-1416.0;;3674.0;2577.0;711.0;;378.0;8.0
416;Steenkool;2014 april;1237.0;;;4687.0;4687.0;2845.0;;;-605.0;;1237.0;875.0;237.0;;119.0;6.0
417;Steenkool;2014 mei;1079.0;;;4542.0;4542.0;3097.0;;;-366.0;;1079.0;720.0;247.0;;107.0;5.0
418;Steenkool;2014 juni;1110.0;;;4620.0;4620.0;3169.0;;;-341.0;;1110.0;754.0;242.0;;109.0;5.0
419;Steenkool;2014 2e kwartaal;3426.0;;;13849.0;13849.0;9111.0;;;-1312.0;;3426.0;2349.0;726.0;;335.0;16.0
420;Steenkool;2014 juli;1103.0;;;3870.0;3870.0;2891.0;;;124.0;;1103.0;748.0;247.0;;99.0;9.0
421;Steenkool;2014 augustus;1039.0;;;2605.0;2605.0;2682.0;;;1116.0;;1039.0;650.0;251.0;;130.0;8.0
